,STT,Comp_code,Time,Total Assets,Total Debt,EPS,BVPS,ROA,ROE,DY,Price,DIV,Market Cap,DAR,SIZE
3025,3960,600619,9/30/2023,21805.0,14606.0,-0.03,5.22,-0.0097,-0.0219,0.0,6.407186031,0.0,5709,0.669846366,8.649799156
3026,3961,600619,6/30/2023,21411.0,14179.0,-0.02,4.81,-0.0003,-0.033,0.0,6.546906471,0.0,5876,0.662229695,8.678631537
3027,3962,600619,3/31/2023,21153.0,13825.0,-0.03,6.67,-0.0121,-0.0308,0.0,6.446770668,0.0,5904,0.653571597,8.683385366
3028,3963,600619,12/31/2022,20212.0,12826.0,-0.02,5.68,-0.0033,-0.0204,0.0018,5.540038109,0.01,5245,0.634573521,8.565030521
3029,3964,600619,9/30/2022,20239.0,12902.0,-0.03,5.69,-0.0114,-0.002,0.0,6.068135738,0.0,5624,0.637482089,8.634798433
3030,3965,600619,6/30/2022,21586.0,14172.0,0.04,5.72,-0.001,0.0118,0.0,6.702326775,0.0,6274,0.656536644,8.744169389
3031,3966,600619,3/31/2022,20792.0,13152.0,0.04,5.88,-0.0128,0.0561,0.0,6.477940083,0.0,6138,0.632550981,8.722254235
3032,3967,600619,12/31/2021,21095.0,13450.0,0.39,5.83,-0.0096,0.0259,0.0189,7.912061691,0.15,7314,0.637591846,8.897545599
3033,3968,600619,9/30/2021,20640.0,13090.0,0.02,5.65,0.021,0.0584,0.0,7.892550468,0.0,7397,0.634205426,8.908829792
3034,3969,600619,6/30/2021,19059.0,13070.0,0.09,5.14,0.0148,0.0359,0.0,9.755933762,0.0,7157,0.685765255,8.875846178
3035,3970,600619,3/31/2021,18773.0,12675.0,0.04,5.23,0.0079,0.0828,0.0,7.178092003,0.0,5168,0.675171789,8.550241045
3036,3971,600619,12/31/2020,14948.0,9482.0,0.12,5.21,0.0084,0.0178,0.0219,6.80433321,0.15,5002,0.634332352,8.517593111
3037,3972,600619,9/30/2020,14569.0,9237.0,0.02,5.18,0.0114,0.0226,0.0,7.264344692,0.0,5327,0.634017434,8.580543507
3038,3973,600619,6/30/2020,14589.0,9281.0,0.02,5.16,0.0131,0.0299,0.0,7.618936539,0.0,5536,0.636164233,8.619027497
3039,3974,600619,3/31/2020,14111.0,8607.0,0.04,5.33,0.0078,0.0839,0.0,7.858848572,0.0,6215,0.609949685,8.734721004
3040,3975,600620,9/30/2024,2863.0,1361.0,-0.01,2.19,0.0185,0.0641,0.0,5.380000114,0.0,4058,0.47537548,8.30844552
3041,3976,600620,6/30/2024,2694.0,1357.0,0.03,1.95,-0.0183,-0.0527,0.0,4.260876179,0.0,2932,0.503711952,7.983440063
3042,3977,600620,3/31/2024,2956.0,1501.0,-0.03,2.12,-0.0056,-0.0298,0.0,6.246623993,0.0,4299,0.507780785,8.366137716
3043,3978,600620,12/31/2023,3114.0,1550.0,-0.02,2.28,0.0177,0.0552,0.0011,9.379914284,0.01,6455,0.497752087,8.772610303
3044,3979,600620,9/30/2023,3334.0,1248.0,0.04,2.81,0.0048,0.0084,0.0,12.17393112,0.0,8377,0.374325135,9.033245134
3045,3980,600620,6/30/2023,3368.0,1309.0,0.0,2.78,0.0071,0.0174,0.0,12.0435524,0.0,8439,0.388657957,9.040619097
3046,3981,600620,3/31/2023,3413.0,1307.0,0.01,2.85,0.0647,0.1558,0.0,12.69051933,0.0,8865,0.382947553,9.089866219
3047,3982,600620,12/31/2022,3359.0,1239.0,0.1,2.87,-0.0131,0.0043,0.0027,11.05816936,0.03,7629,0.36885978,8.939712054
3048,3983,600620,9/30/2022,2581.0,585.5,0.0,2.71,-0.0083,-0.0166,0.0,10.89891624,0.0,7478,0.226850058,8.919720656
3049,3984,600620,6/30/2022,2738.0,555.54,-0.01,2.98,-0.0094,-0.0406,0.0,10.11414337,0.0,7711,0.202899927,8.95040316
3050,3985,600620,3/31/2022,3115.0,581.6,-0.04,3.5,-0.0011,-0.082,0.0,9.103719711,0.0,6173,0.18670947,8.727940222
3051,3986,600620,12/31/2021,2731.0,396.62,-0.07,3.2,-0.0105,-0.0125,0.006,9.192873955,0.055,6331,0.145228854,8.753213481
3052,3987,600620,9/30/2021,2911.0,449.18,-0.01,3.39,-0.0016,0.291,0.0,9.291936874,0.0,6455,0.154304363,8.772610303
3053,3988,600620,6/30/2021,3062.0,517.77,0.26,3.55,-0.0048,-0.0055,0.0,7.068631172,0.0,4944,0.169095363,8.505929999
3054,3989,600620,3/31/2021,2869.0,455.52,0.0,3.38,-0.0142,-0.0046,0.0,6.192436218,0.0,4374,0.158773092,8.383433201
3055,3990,600620,12/31/2020,2937.0,469.9,0.0,3.46,-0.0017,0.0038,0.0082,6.123521805,0.05,4237,0.15999319,8.351610751
3056,3991,600620,9/30/2020,3085.0,502.17,0.0,3.63,-0.0047,0.1846,0.0,7.747929096,0.0,5150,0.162777958,8.546751994
3057,3992,600620,6/30/2020,2933.0,475.79,0.16,3.44,-0.0043,-0.0106,0.0,5.740722656,0.0,4038,0.16221957,8.303504799
3058,3993,600620,3/31/2020,2726.0,435.07,-0.01,3.2,-0.0054,-0.0248,0.0,5.770162582,0.0,4038,0.159600147,8.303504799
3059,3994,600621,9/30/2024,46395.0,38289.0,0.15,7.64,0.0092,0.0458,0.0,15.15427113,0.0,17717,0.825282897,9.78227991
3060,3995,600621,6/30/2024,36494.0,28521.0,0.08,7.52,0.006,0.0303,0.0115,12.13428688,0.026,13007,0.78152573,9.473242953
3061,3996,600621,3/31/2024,42914.0,34927.0,0.06,7.43,-0.0019,-0.0092,0.0,14.01480293,0.0,15022,0.813883581,9.617271072
3062,3997,600621,12/31/2023,37195.0,29324.0,-0.02,7.3,0.0266,0.1298,0.0081,13.92572594,0.113,14927,0.788385536,9.610926933
3063,3998,600621,9/30/2023,37734.0,29877.0,0.22,7.29,0.0083,0.0419,0.0,11.36228371,0.0,12179,0.791779297,9.407468436
3064,3999,600621,6/30/2023,37668.0,30058.0,0.08,7.06,0.0095,0.0462,0.0,10.31315422,0.0,11277,0.797971753,9.330520532
3065,4000,600621,3/31/2023,38883.0,31242.0,0.08,7.09,0.0118,0.0576,0.0,11.0819912,0.0,12285,0.803487385,9.416134285
3066,4001,600621,12/31/2022,35079.0,27544.0,0.1,6.99,0.0053,0.0271,0.0099,10.13070583,0.1,10959,0.785199122,9.301916315
3067,4002,600621,9/30/2022,37817.0,30364.0,0.05,6.91,0.012,0.0616,0.0,10.57202339,0.0,11267,0.802919322,9.329633378
3068,4003,600621,6/30/2022,38255.0,30856.0,0.1,6.86,0.0089,0.0437,0.0,12.94533539,0.0,15404,0.806587374,9.642382495
3069,4004,600621,3/31/2022,38092.0,30654.0,0.08,6.9,0.0009,0.0043,0.0,12.06735706,0.0,13070,0.804735903,9.478074807
3070,4005,600621,12/31/2021,34242.0,26882.0,0.01,6.82,0.0382,0.1716,0.0104,13.41463757,0.14,14683,0.785059284,9.594445641
3071,4006,600621,9/30/2021,33778.0,26416.0,0.29,6.83,0.0137,0.0572,0.0,13.96711826,0.0,15351,0.782047487,9.638935897
3072,4007,600621,6/30/2021,30884.0,23841.0,0.1,6.53,0.0115,0.0453,0.0,15.42101574,0.0,16847,0.771953115,9.731927878
3073,4008,600621,3/31/2021,28236.0,21136.0,0.07,6.58,0.0051,0.0197,0.0,16.54419327,0.0,17728,0.748547953,9.78290059
3074,4009,600621,12/31/2020,27267.0,20243.0,0.03,6.51,0.0167,0.0646,0.0064,21.04751587,0.141,24157,0.742399237,10.09232947
3075,4010,600621,9/30/2020,26555.0,19545.0,0.11,6.5,0.0691,0.2743,0.0,19.18473434,0.0,20910,0.736019582,9.947982792
3076,4011,600621,6/30/2020,27162.0,20280.0,0.45,6.38,0.0132,0.049,0.0,18.14249992,0.0,20475,0.746631323,9.926959909
3077,4012,600621,3/31/2020,26591.0,19922.0,0.09,5.94,-0.0047,-0.0157,0.0,14.29525089,0.0,16444,0.749200857,9.707715948
3078,4013,600622,9/30/2024,23168.0,17024.0,-0.02,3.18,0.0102,-0.1121,0.0,2.430000067,0.0,4004,0.73480663,8.29504914
3079,4014,600622,6/30/2024,23914.0,17605.0,-0.09,3.2,0.0052,-0.0808,0.0,1.850000024,0.0,2774,0.736179644,7.928045601
3080,4015,600622,3/31/2024,24646.0,18154.0,-0.06,3.29,0.0033,-0.8416,0.0,2.380000114,0.0,3569,0.736590116,8.180040723
3081,4016,600622,12/31/2023,24725.0,18044.0,-1.0,3.35,0.0257,-0.0801,0.0,2.579999924,0.0,3869,0.729787664,8.260751355
3082,4017,600622,9/30/2023,26998.0,18636.0,-0.12,4.35,0.0067,-0.1882,0.0,2.769999981,0.0,4154,0.690273354,8.331827004
3083,4018,600622,6/30/2023,28921.0,20376.0,-0.23,4.47,0.0101,-0.0053,0.0,2.880000114,0.0,4379,0.704539954,8.384575667
3084,4019,600622,3/31/2023,30015.0,20975.0,0.0,4.7,0.0209,-0.0509,0.0,3.130000114,0.0,4724,0.698817258,8.460411177
3085,4020,600622,12/31/2022,30301.0,21194.0,0.0,4.7,0.0176,0.0123,0.0,3.269999981,0.0,4904,0.699448863,8.497806478
3086,4021,600622,9/30/2022,32801.0,23566.0,0.0,4.71,0.0288,0.0608,0.0,2.960000038,0.0,4454,0.718453706,8.401557848
3087,4022,600622,6/30/2022,34203.0,24931.0,0.02,4.7,0.0127,0.0071,0.0,3.478807449,0.0,5264,0.728912668,8.568646473
3088,4023,600622,3/31/2022,35404.0,26009.0,0.02,4.76,0.0236,0.062,0.0,4.203967571,0.0,6389,0.734634505,8.762333041
3089,4024,600622,12/31/2021,35376.0,25866.0,0.11,4.74,0.0155,0.0251,0.0259,2.81244421,0.074,4379,0.731173677,8.384575667
3090,4025,600622,9/30/2021,35707.0,25832.0,0.07,4.57,0.0144,0.0158,0.0,2.714449883,0.0,4169,0.723443582,8.335431478
3091,4026,600622,6/30/2021,35146.0,25302.0,0.04,4.52,0.0092,-0.0111,0.0,2.959436178,0.0,4544,0.719911227,8.42156296
3092,4027,600622,3/31/2021,35280.0,25473.0,0.02,4.48,0.0156,0.0167,0.0,3.086829185,0.0,4829,0.72202381,8.482394686
3093,4028,600622,12/31/2020,33877.0,23932.0,0.08,4.46,0.0282,0.0905,0.0,3.292617798,0.0,5069,0.706437996,8.530898838
3094,4029,600622,9/30/2020,32302.0,22587.0,0.12,4.39,0.0211,0.0174,0.0,3.743392706,0.0,5684,0.699244629,8.645410489
3095,4030,600622,6/30/2020,28647.0,19251.0,0.01,4.26,0.0227,0.0337,0.0,3.733466148,0.0,5894,0.67200754,8.681690163
3096,4031,600622,3/31/2020,28088.0,18529.0,0.06,4.31,0.0429,0.0545,0.0,3.607727766,0.0,5474,0.65967673,8.60776489
3097,4032,600623,9/30/2024,62259.0,34958.0,0.09,10.61,0.0115,0.0583,0.0,6.590000153,0.0,14521,0.561493117,9.583351157
3098,4033,600623,6/30/2024,62423.0,35416.0,0.13,10.51,0.0101,0.0354,0.0,5.657423019,0.0,11632,0.567354981,9.3615152
3099,4034,600623,3/31/2024,60417.0,33548.0,0.07,10.51,-0.0101,0.0387,0.0,6.009788036,0.0,12340,0.555274178,9.420601297
3100,4035,600623,12/31/2023,62585.0,35801.0,0.11,10.44,0.0375,0.1141,0.0206,6.303425789,0.13,12856,0.572038028,9.461565907
3101,4036,600623,9/30/2023,62477.0,36056.0,0.26,10.3,0.006,0.0393,0.0,6.371941566,0.0,13006,0.577108376,9.473166068
3102,4037,600623,6/30/2023,59188.0,33453.0,0.05,10.04,0.0015,0.0139,0.0,5.865638733,0.0,12510,0.565199027,9.434283603
3103,4038,600623,3/31/2023,58464.0,32289.0,0.01,10.22,-0.0368,0.0414,0.0,6.530031681,0.0,14017,0.552288588,9.548026158
3104,4039,600623,12/31/2022,59201.0,33151.0,0.07,10.21,0.0186,0.0508,0.0317,5.998517513,0.19,12895,0.559973649,9.464594918
3105,4040,600623,9/30/2022,58172.0,32629.0,0.02,10.13,0.0203,0.061,0.0,6.150378704,0.0,13274,0.56090559,9.493562514
3106,4041,600623,6/30/2022,58096.0,33007.0,0.2,10.09,0.0321,0.1134,0.0,7.48808527,0.0,16888,0.568145828,9.73435859
3107,4042,600623,3/31/2022,56486.0,30796.0,0.32,10.39,0.0209,0.079,0.0,7.632433891,0.0,17093,0.54519704,9.746424302
3108,4043,600623,12/31/2021,52624.0,27794.0,0.22,10.07,0.0551,0.164,0.0512,8.164719582,0.42,18309,0.528162055,9.815148021
3109,4044,600623,9/30/2021,51095.0,26807.0,0.45,9.84,0.0898,0.2579,0.0,10.36603546,0.0,23302,0.524650161,10.05629447
3110,4045,600623,6/30/2021,48982.0,25693.0,0.43,9.39,0.0355,0.1143,0.0,7.899765491,0.0,17597,0.524539627,9.775483712
3111,4046,600623,3/31/2021,48005.0,26134.0,0.29,9.02,-0.0179,0.0719,0.0,6.305481911,0.0,13790,0.544401625,9.531698971
3112,4047,600623,12/31/2020,45593.0,24478.0,0.37,8.83,0.0077,0.0306,0.0115,5.10529089,0.06,11532,0.536880662,9.352881059
3113,4048,600623,9/30/2020,44280.0,23609.0,0.04,8.63,0.005,0.0315,0.0,5.033637524,0.0,11101,0.533175248,9.314790473
3114,4049,600623,6/30/2020,46003.0,25312.0,0.05,8.57,-0.0055,-0.0557,0.0,4.504784107,0.0,10275,0.550224985,9.237469039
3115,4050,600623,3/31/2020,47368.0,26622.0,-0.1,8.62,-0.0162,0.017,0.0,4.724743843,0.0,10801,0.562024996,9.287394001
3116,4051,600624,9/30/2024,1568.0,755.94,-0.02,1.14,-0.01,-0.0234,0.0,3.609999895,0.0,2643,0.482104592,7.879669915
3117,4052,600624,6/30/2024,1581.0,757.87,-0.01,1.15,-0.0108,-0.0532,0.0,2.970000029,0.0,2018,0.479361164,7.609862201
3118,4053,600624,3/31/2024,1714.0,883.87,-0.02,1.16,-0.0252,0.0778,0.0,4.610000134,0.0,3132,0.515676779,8.049427057
3119,4054,600624,12/31/2023,1797.0,951.79,0.03,1.18,-0.0035,0.0247,0.0,5.710000038,0.0,3879,0.529654981,8.263332667
3120,4055,600624,9/30/2023,1796.0,891.94,0.01,1.27,0.0119,0.0075,0.0,5.96999979,0.0,4056,0.496625835,8.307952545
3121,4056,600624,6/30/2023,1854.0,931.29,0.0,1.26,0.0082,0.0012,0.0,6.170000076,0.0,4239,0.502313916,8.352082671
3122,4057,600624,3/31/2023,1809.0,865.31,0.0,1.29,-0.0259,-0.036,0.0,6.170000076,0.0,4239,0.478336097,8.352082671
3123,4058,600624,12/31/2022,1867.0,952.38,-0.01,1.18,0.0108,0.0079,0.0,5.71999979,0.0,3886,0.51011248,8.26513563
3124,4059,600624,9/30/2022,1911.0,919.14,0.0,1.3,0.0101,-0.0057,0.0,5.389999866,0.0,3689,0.480973312,8.213110698
3125,4060,600624,6/30/2022,1898.0,931.81,0.0,1.3,0.016,0.0248,0.0,6.760000229,0.0,4592,0.490943098,8.432070938
3126,4061,600624,3/31/2022,1914.0,940.76,0.01,1.31,-0.0024,-0.4456,0.0,6.639999866,0.0,4580,0.491515152,8.429454277
3127,4062,600624,12/31/2021,1916.0,916.85,-0.18,1.34,0.0368,0.0325,0.0,6.840000153,0.0,4737,0.478522965,8.463159303
3128,4063,600624,9/30/2021,2126.0,939.0,0.01,1.6,0.0316,0.0178,0.0,6.329999924,0.0,4402,0.441674506,8.389814262
3129,4064,600624,6/30/2021,2126.0,944.23,0.01,1.61,0.0234,0.0199,0.0,7.380000114,0.0,5115,0.444134525,8.539932678
3130,4065,600624,3/31/2021,2114.0,931.49,0.01,1.61,-0.0089,-0.2747,0.0,6.940000057,0.0,4759,0.440629139,8.467792841
3131,4066,600624,12/31/2020,2091.0,971.22,-0.12,1.52,0.0308,0.0491,0.0,7.809999943,0.0,5361,0.464476327,8.586905804
3132,4067,600624,9/30/2020,2115.0,843.75,0.02,1.74,0.0223,-0.0059,0.0,8.550000191,0.0,5895,0.39893617,8.681859813
3133,4068,600624,6/30/2020,2107.0,850.3,0.0,1.72,0.0244,0.0431,0.0,9.90253067,0.0,6840,0.403559563,8.830543011
3134,4069,600624,3/31/2020,2142.0,864.39,0.02,1.75,-0.0023,0.0477,0.0,8.197260857,0.0,5621,0.403543417,8.634264863
3135,4070,600626,9/30/2024,10633.0,7135.0,-0.08,2.39,0.0223,0.0881,0.0,3.49000001,0.0,4953,0.67102417,8.507748733
3136,4071,600626,6/30/2024,10220.0,6620.0,0.05,2.46,-0.0006,-0.0022,0.0,2.420000076,0.0,3196,0.647749511,8.069655307
3137,4072,600626,3/31/2024,10165.0,6629.0,-0.01,2.43,0.0166,-0.1073,0.0,3.059999943,0.0,4041,0.652139695,8.304247465
3138,4073,600626,12/31/2023,10810.0,7301.0,-0.13,2.41,-0.0278,-0.1042,0.0,4.170000076,0.0,5508,0.675393154,8.61395686
3139,4074,600626,9/30/2023,10656.0,7052.0,-0.06,2.49,-0.0077,-0.086,0.0,3.519999981,0.0,4649,0.661786787,8.444407422
3140,4075,600626,6/30/2023,10972.0,7814.0,-0.04,2.58,-0.019,-0.1745,0.0,3.420000076,0.0,3823,0.712176449,8.248790734
3141,4076,600626,3/31/2023,10416.0,7225.0,-0.09,2.73,0.0028,-0.0517,0.0,3.630000114,0.0,4022,0.693644393,8.29953457
3142,4077,600626,12/31/2022,10372.0,7063.0,-0.04,2.81,0.0087,0.0238,0.0,3.599999905,0.0,3989,0.680967991,8.291295852
3143,4078,600626,9/30/2022,10220.0,6987.0,0.01,2.78,-0.0205,-0.1567,0.0,3.339999914,0.0,3690,0.683659491,8.213381737
3144,4079,600626,6/30/2022,10200.0,6865.0,-0.08,2.81,-0.0192,-0.1119,0.0,4.059317589,0.0,4432,0.673039216,8.396606228
3145,4080,600626,3/31/2022,9705.0,6251.0,-0.06,2.87,-0.0116,-0.0467,0.0,4.059317589,0.0,4521,0.644100979,8.416488487
3146,4081,600626,12/31/2021,9672.0,6077.0,-0.07,2.96,-0.0383,-0.2558,0.0025,3.8598423,0.01,4410,0.628308519,8.391629968
3147,4082,600626,9/30/2021,9992.0,6332.0,-0.09,3.01,-0.0116,-0.102,0.0,3.979527473,0.0,4432,0.633706966,8.396606228
3148,4083,600626,6/30/2021,10212.0,7201.0,-0.07,3.07,0.0042,0.3528,0.0,4.099212646,0.0,3563,0.705150803,8.178358166
3149,4084,600626,3/31/2021,10542.0,7410.0,0.33,3.17,-0.0239,-0.8947,0.0,3.730183601,0.0,3213,0.702902675,8.074960359
3150,4085,600626,12/31/2020,9408.0,6531.0,-0.81,2.84,0.0078,-0.0207,0.0,3.969553709,0.0,3401,0.694196429,8.131824785
3151,4086,600626,9/30/2020,10398.0,6768.0,-0.01,3.69,-0.0669,-0.3455,0.0,4.298687458,0.0,3665,0.650894403,8.206583614
3152,4087,600626,6/30/2020,10441.0,6741.0,-0.28,3.76,-0.0182,0.1045,0.0,4.98443222,0.0,4270,0.645627813,8.359369106
3153,4088,600626,3/31/2020,10584.0,6593.0,0.15,4.01,-0.0433,-0.373,0.0,5.17308569,0.0,4304,0.622921391,8.367300102
3154,4108,600629,9/30/2024,15151.0,9664.0,0.07,5.27,0.0107,0.0795,0.0,4.920000076,0.0,5125,0.637845687,8.541885804
3155,4109,600629,6/30/2024,15076.0,9664.0,0.11,5.19,0.0141,0.0657,0.0,4.360000134,0.0,4232,0.641018838,8.350429974
3156,4110,600629,3/31/2024,15151.0,9721.0,0.08,5.21,0.0291,0.1373,0.0,5.083581924,0.0,5086,0.641607815,8.534246946
3157,4111,600629,12/31/2023,15844.0,10510.0,0.17,5.12,0.0119,0.0609,0.028,5.005970001,0.14,5008,0.66334259,8.518791913
3158,4112,600629,9/30/2023,14851.0,9688.0,0.08,4.96,0.0086,0.083,0.0,5.73358202,0.0,5736,0.652346643,8.654517382
3159,4113,600629,6/30/2023,14798.0,9692.0,0.11,4.86,0.0148,0.081,0.0,6.761940479,0.0,6776,0.654953372,8.821142236
3160,4114,600629,3/31/2023,14756.0,9761.0,0.09,4.76,0.0208,0.1445,0.0,4.88757515,0.0,5068,0.66149363,8.530701541
3161,4115,600629,12/31/2022,15524.0,10639.0,0.15,4.66,0.0176,0.0952,0.0047,4.248803139,0.02,4262,0.685325947,8.357493813
3162,4116,600629,9/30/2022,14464.0,9742.0,0.11,4.51,0.0101,0.06,0.0,5.148891449,0.0,5204,0.673534292,8.55718284
3163,4117,600629,6/30/2022,14137.0,9418.0,0.07,4.49,0.0128,0.1037,0.0,5.79820919,0.0,5947,0.666195091,8.69064217
3164,4118,600629,3/31/2022,12768.0,9062.0,0.12,4.47,0.0173,0.1071,0.0,6.240579605,0.0,5385,0.709743108,8.59137259
3165,4119,600629,12/31/2021,13426.0,9820.0,0.09,4.23,0.0132,0.0973,0.0194,5.189950466,0.102,4186,0.731416654,8.339500903
3166,4120,600629,9/30/2021,12622.0,9110.0,0.09,4.18,0.0243,0.1275,0.0,4.684383869,0.0,3774,0.721755665,8.235890726
3167,4121,600629,6/30/2021,12547.0,9092.0,0.13,4.1,0.0151,0.1229,0.0,4.76277113,0.0,3827,0.724635371,8.249836485
3168,4122,600629,3/31/2021,11404.0,8042.0,0.13,3.93,0.0185,-0.0621,0.0,4.625571251,0.0,3871,0.705191161,8.261268151
3169,4123,600629,12/31/2020,11617.0,8317.0,-0.11,3.88,0.0196,0.1,0.0074,5.095968246,0.038,4186,0.715933546,8.339500903
3170,4124,600629,9/30/2020,11555.0,8168.0,0.08,4.0,0.031,0.1797,0.0,5.605565548,0.0,4599,0.706880138,8.433594168
3171,4125,600629,6/30/2020,10864.0,7508.0,0.18,4.0,0.004,0.065,0.0,5.441863537,0.0,4588,0.691089838,8.431199478
3172,4126,600629,3/31/2020,10344.0,6977.0,0.08,3.86,0.0288,0.0874,0.0,4.996970654,0.0,4124,0.674497293,8.324578845
3173,4127,600630,9/30/2024,1660.0,885.65,-0.01,1.77,0.0206,0.1241,0.0,8.149999619,0.0,3760,0.533524096,8.232174236
3174,4128,600630,6/30/2024,1643.0,872.89,0.06,1.76,0.0295,0.1044,0.0,8.067601204,0.0,3433,0.53127815,8.141189793
3175,4129,600630,3/31/2024,1664.0,910.68,0.04,1.72,-0.0012,0.1001,0.0,9.665145874,0.0,4113,0.547283654,8.321907968
3176,4130,600630,12/31/2023,1748.0,1014.0,0.02,1.68,0.0153,-0.0715,0.0008,14.67744255,0.012,6245,0.580091533,8.739536423
3177,4131,600630,9/30/2023,1667.0,951.05,-0.03,1.64,-0.0185,-0.0089,0.0,6.649779797,0.0,2830,0.570515897,7.948031991
3178,4132,600630,6/30/2023,1576.0,847.25,-0.01,1.67,0.0309,0.0697,0.0,5.611375809,0.0,2430,0.537595178,7.795646536
3179,4133,600630,3/31/2023,1587.0,856.68,0.03,1.67,-0.4922,-1.943,0.0,5.291867256,0.0,2282,0.539810964,7.73280753
3180,4134,600630,12/31/2022,1703.0,985.05,-1.03,1.64,-0.0293,-0.1302,0.0,5.461606026,0.0,2324,0.578420435,7.751045118
3181,4135,600630,9/30/2022,2289.0,1113.0,-0.08,2.72,0.0115,-0.0156,0.0,5.291867256,0.0,2222,0.486238532,7.70616297
3182,4136,600630,6/30/2022,2223.0,1008.0,-0.02,2.81,-0.0127,-0.0596,0.0,5.910915852,0.0,2541,0.453441296,7.840312983
3183,4137,600630,3/31/2022,2533.0,1310.0,-0.04,2.83,-0.3522,-0.9266,0.0,5.870976925,0.0,2439,0.517173312,7.799343398
3184,4138,600630,12/31/2021,2369.0,1129.0,-0.79,2.87,0.0181,0.0194,0.0,5.461606026,0.0,2379,0.476572393,7.77443551
3185,4139,600630,9/30/2021,2846.0,1278.0,0.02,3.64,0.0055,0.0102,0.0,5.052235126,0.0,2184,0.4490513,7.688913337
3186,4140,600630,6/30/2021,2596.0,1035.0,0.01,3.63,0.018,0.0272,0.0,5.920900345,0.0,2451,0.398690293,7.804251384
3187,4141,600630,3/31/2021,2706.0,1148.0,0.02,3.62,-0.1553,-0.422,0.0,5.291867256,0.0,2252,0.424242424,7.719573989
3188,4142,600630,12/31/2020,2626.0,1079.0,-0.42,3.59,-0.0062,-0.04,0.0,5.831038475,0.0,2490,0.410891089,7.820037989
3189,4143,600630,9/30/2020,3065.0,1344.0,-0.04,4.0,0.014,-0.0063,0.0,6.350240707,0.0,2702,0.438499184,7.901747519
3190,4144,600630,6/30/2020,3099.0,1360.0,-0.01,4.05,-0.0552,-0.2209,0.0,6.70968771,0.0,2859,0.438851242,7.958227192
3191,4145,600630,3/31/2020,3158.0,1416.0,-0.23,4.06,-0.0268,-0.0114,0.0,7.638260841,0.0,3195,0.448385054,8.069342367
3192,4146,600633,9/30/2024,12351.0,1518.0,0.25,7.92,0.0308,0.0088,0.0,9.640000343,0.0,13189,0.122905028,9.487138428
3193,4147,600633,6/30/2024,12188.0,1541.0,0.04,7.75,0.0209,0.0384,0.0253,8.711625099,0.09,11151,0.126435839,9.319284459
3194,4148,600633,3/31/2024,12485.0,1621.0,0.08,7.88,0.0396,-0.0081,0.0,10.69429207,0.0,13872,0.129835803,9.537627699
3195,4149,600633,12/31/2023,12910.0,2159.0,-0.02,7.8,0.0316,0.0191,0.012,10.79186821,0.13,13999,0.167234702,9.546741177
3196,4150,600633,9/30/2023,12890.0,2115.0,0.05,7.82,0.0383,0.1367,0.0,13.23125935,0.0,17163,0.164080683,9.750511183
3197,4151,600633,6/30/2023,12920.0,2153.0,0.29,7.77,0.0418,0.1164,0.0,16.09998322,0.0,20517,0.166640867,9.92900909
3198,4152,600633,3/31/2023,12608.0,2194.0,0.21,7.55,0.0339,0.0646,0.0,12.0380125,0.0,15847,0.174016497,9.670735487
3199,4153,600633,12/31/2022,12203.0,2061.0,0.11,7.33,0.0432,0.0501,0.0101,7.944506168,0.08,10366,0.168892895,9.246286499
3200,4154,600633,9/30/2022,11704.0,1760.0,0.1,7.23,0.059,0.0848,0.0,5.926854134,0.0,7759,0.15037594,8.956608739
3201,4155,600633,6/30/2022,11858.0,2039.0,0.14,7.13,0.0448,0.0267,0.0,6.66407299,0.0,8708,0.171951425,9.071997422
3202,4156,600633,3/31/2022,11650.0,1926.0,0.04,7.06,0.028,0.0423,0.0,7.922255993,0.0,10290,0.165321888,9.238927829
3203,4157,600633,12/31/2021,11906.0,2193.0,0.04,7.05,0.0391,0.0872,0.0095,8.229169846,0.08,11151,0.184192844,9.319284459
3204,4158,600633,9/30/2021,11808.0,2325.0,0.14,6.91,0.0435,0.0589,0.0,6.608272552,0.0,8708,0.196900407,9.071997422
3205,4159,600633,6/30/2021,11063.0,1755.0,0.1,6.76,0.058,0.0809,0.0,6.8672328,0.0,9088,0.158636898,9.114710141
3206,4160,600633,3/31/2021,11106.0,1800.0,0.13,6.74,0.0408,0.0491,0.0,7.144132137,0.0,9620,0.162074554,9.171599544
3207,4161,600633,12/31/2020,11187.0,1903.0,0.06,6.65,0.0393,0.0439,0.0104,7.656460285,0.08,10303,0.170108161,9.240190394
3208,4162,600633,9/30/2020,11281.0,2047.0,0.06,6.61,0.0416,0.1086,0.0,9.383195877,0.0,12429,0.181455545,9.427787731
3209,4163,600633,6/30/2020,11503.0,2201.0,0.13,6.55,0.0733,0.1054,0.0,9.231395721,0.0,12379,0.191341389,9.423756768
3210,4164,600633,3/31/2020,11700.0,2418.0,0.15,6.5,0.011,0.0652,0.0,9.598392487,0.0,13024,0.206666667,9.474549088
3211,4165,600635,9/30/2024,22673.0,12748.0,0.02,2.85,0.0131,0.0587,0.0,3.289999962,0.0,9532,0.562254664,9.162409838
3212,4166,600635,6/30/2024,22904.0,13052.0,0.03,2.83,0.0203,0.0344,0.0,2.652330399,0.0,7058,0.569856794,8.861917004
3213,4167,600635,3/31/2024,22985.0,13169.0,0.01,2.82,-0.0019,-0.0263,0.0,2.870059013,0.0,7605,0.572938873,8.936561205
