,Comp_code,Year,Quarter,EPS,BVPS,ROA,ROE,P/E Ratio,DAR,MB,DY,DIV,Market Cap,Total Assets,Price,Time,SIZE
2794,PIC,2021,3,-95.03866878,10535.11705,0.071699234,0.105761738,10.64789367,0.30686626,1.148539684,0.024793388,0.217933884,4.03E+11,5.07E+11,8.79,9/30/2021,26.7222024
2795,PIC,2021,4,580.2900695,11064.23052,0.057977832,0.086586167,13.47428248,0.307987965,1.147843041,0.023622047,0.232913385,4.23E+11,5.36E+11,9.86,12/31/2021,26.77063802
2796,PIC,2020,1,71.71465672,10671.73452,0.018397612,0.028979332,28.72632542,0.345610044,0.815237671,0.068965517,0.429655172,2.9E+11,5.44E+11,6.23,3/31/2020,26.39314676
2797,PIC,2020,2,-92.57913726,10529.04211,0.014291718,0.022313031,36.71337338,0.348497517,0.816788451,0.069767442,0.45,2.87E+11,5.39E+11,6.45,6/30/2020,26.38274805
2798,PIC,2020,3,-115.169268,9913.872842,0.016066322,0.025037923,37.53663571,0.368832663,0.988513788,0.06122449,0.432857143,3.27E+11,5.24E+11,7.07,9/30/2020,26.51322601
2799,PIC,2020,4,722.9521802,10706.82858,0.035583808,0.055573759,19.42400787,0.350424973,1.074080893,0,0,3.83E+11,5.46E+11,7.07,12/31/2020,26.67130083
2800,PJC,2024,1,756.7172239,21587.9254,0.129614569,0.203714226,6.617447991,0.312466327,1.227538057,0.056603774,1.419622642,1.94E+11,2.3E+11,25.08,3/31/2024,25.991124
2801,PJC,2024,2,930.4654134,19117.38498,0.142311695,0.22515679,5.848568731,0.409690172,1.375711167,0.057034221,1.534220531,1.93E+11,2.37E+11,26.9,6/30/2024,25.98595603
2802,PJC,2024,3,663.4938913,19780.87887,0.140488485,0.22220611,5.988876292,0.403201885,1.364954519,0.055555556,1.555555557,1.98E+11,2.43E+11,28,9/30/2024,26.01153287
2803,PJC,2023,1,921.7569493,19840.87229,0.121277619,0.197252186,6.172350167,0.366651807,1.118902419,0.067567568,1.566216217,1.63E+11,2.3E+11,23.18,3/31/2023,25.81701604
2804,PJC,2023,2,438.2036249,17860.49976,0.110155403,0.180766409,6.498985907,0.396102739,1.214971602,0.069124424,1.262903226,1.59E+11,2.17E+11,18.27,6/30/2023,25.79217004
2805,PJC,2023,3,651.9623101,18512.46207,0.117123939,0.192203614,7.343120045,0.406202476,1.431468159,0.056603774,1.210754717,1.94E+11,2.28E+11,21.39,9/30/2023,25.991124
2806,PJC,2023,4,2157.681748,20831.20818,0.137893822,0.217893522,6.119146958,0.342404727,1.272129767,0.056603774,1.256603774,1.94E+11,2.3E+11,22.2,12/31/2023,25.991124
2807,PJC,2022,1,680.3854365,18491.69011,0.10809958,0.168954355,8.351981594,0.308820448,1.319511622,0.06147541,1.190163934,1.79E+11,1.96E+11,19.36,3/31/2022,25.91065164
2808,PJC,2022,2,695.9062773,16911.25109,0.111786807,0.17036415,7.729474574,0.372626829,1.360041305,0.065217391,1.481086956,1.69E+11,1.98E+11,22.71,6/30/2022,25.85316455
2809,PJC,2022,3,382.1245705,17293.37566,0.10679106,0.165597409,8.050785433,0.40724814,1.35890184,0.063829787,1.229999999,1.72E+11,2.14E+11,19.27,9/30/2022,25.87076031
2810,PJC,2022,4,1596.897323,18919.11534,0.1173473,0.18426993,7.682861044,0.393943673,1.374271447,0.057692308,1.223076923,1.9E+11,2.28E+11,21.2,12/31/2022,25.97028991
2811,PJC,2021,1,591.4170741,17547.11202,0.080556154,0.157844543,7.29796934,0.43141134,1.082799265,0.078947368,1.342105263,1.39E+11,2.26E+11,17,3/31/2021,25.65773977
2812,PJC,2021,2,641.7459546,16211.97368,0.090779177,0.167120172,7.723417839,0.43281796,1.332348573,0.069444444,1.070833333,1.58E+11,2.09E+11,15.42,6/30/2021,25.78586087
2813,PJC,2021,3,438.7774137,16650.7511,0.082274877,0.143142107,9.747667971,0.367271228,1.411347744,0.063829787,1.059574468,1.72E+11,1.93E+11,16.6,9/30/2021,25.87076031
2814,PJC,2021,4,1160.553572,17811.30467,0.097785867,0.162941528,8.614316526,0.326596356,1.369916492,0.06147541,1.088114753,1.79E+11,1.94E+11,17.7,12/31/2021,25.91065164
2815,PJC,2020,1,320.0293792,15624.04748,0.073227521,0.188190936,8.450541332,0.599223898,1.721704958,0.055762082,1.076208179,1.97E+11,2.86E+11,19.3,3/31/2020,26.00646957
2816,PJC,2020,2,454.3060715,15395.57802,0.060767919,0.149979005,8.631025422,0.559051801,1.493935464,0.065217391,1.253478261,1.69E+11,2.56E+11,19.22,6/30/2020,25.85316455
2817,PJC,2020,3,824.6336707,16220.2117,0.066706539,0.153465749,8.562133865,0.498408649,1.405653664,0.065789474,1.178947369,1.67E+11,2.37E+11,17.92,9/30/2020,25.84125965
2818,PJC,2020,4,738.8925967,16955.69495,0.06762026,0.144728651,9.295626964,0.460738202,1.279805992,0.069124424,1.351382489,1.59E+11,2.3E+11,19.55,12/31/2020,25.79217004
2819,PLC,2024,1,189.5801396,16442.41666,0.020989009,0.068944436,24.65086892,0.683869008,1.666421705,0.03649635,1.206934308,2.21E+12,4.2E+12,33.07,3/31/2024,28.42401363
2820,PLC,2024,2,12.10353611,15178.99464,0.01413776,0.045901336,33.11476648,0.688787231,1.60089654,0.041152263,1.09053498,1.96E+12,3.94E+12,26.5,6/30/2024,28.30396559
2821,PLC,2024,3,81.64756405,15268.38857,0.011933905,0.038654671,36.99297549,0.702857401,1.480182398,0.044247788,1.097345132,1.83E+12,4.15E+12,24.8,9/30/2024,28.23533708
2822,PLC,2023,1,411.4951457,15615.46386,0.026190442,0.098291186,24.6509058,0.712740961,2.459100821,0.03125,1.0303125,3.1E+12,4.39E+12,32.97,3/31/2023,28.76242323
2823,PLC,2023,2,389.8146141,15720.16065,0.023844373,0.085825892,25.64312014,0.703312917,2.207356577,0.034582133,1.24668588,2.8E+12,4.28E+12,36.05,6/30/2023,28.66064053
2824,PLC,2023,3,204.5323746,15996.3152,0.023545113,0.082077788,23.92443234,0.705036016,1.925443429,0.038961039,1.265844157,2.49E+12,4.38E+12,32.49,9/30/2023,28.54330383
2825,PLC,2023,4,327.5955565,16256.37685,0.023004726,0.080183701,25.28928841,0.68956601,1.962306871,0.037617555,1.121003136,2.58E+12,4.25E+12,29.8,12/31/2023,28.57881051
2826,PLC,2022,1,502.7155766,17497.06961,0.029859439,0.11038733,13.18297843,0.718214296,1.40023447,0.048979592,2.125224488,1.98E+12,5.02E+12,43.39,3/31/2022,28.31411796
2827,PLC,2022,2,594.3772385,16046.79437,0.023600965,0.088648651,15.35858424,0.748851402,1.42084453,0.052631579,1.156315788,1.84E+12,5.16E+12,21.97,6/30/2022,28.24078669
2828,PLC,2022,3,270.3349716,16323.19724,0.02399726,0.089301655,17.87722785,0.738933969,1.62958271,0.045112782,1.134586467,2.15E+12,5.05E+12,25.15,9/30/2022,28.39648896
2829,PLC,2022,4,281.5447327,15206.46664,0.024755062,0.089893197,22.24468469,0.730312965,2.117520182,0.037267081,0.806086956,2.6E+12,4.62E+12,21.63,12/31/2022,28.58653256
2830,PLC,2021,1,584.5682165,16131.62502,0.036256522,0.130516738,11.12382882,0.697163218,1.46916383,0.050632911,1.206582279,1.91E+12,4.3E+12,23.83,3/31/2021,28.27812436
2831,PLC,2021,2,968.3225189,16405.85689,0.041097591,0.148613518,16.97837253,0.732160196,2.474725964,0.02955665,0.677142856,3.28E+12,4.95E+12,22.91,6/30/2021,28.81886454
2832,PLC,2021,3,266.9203607,16660.06041,0.035632338,0.131401637,21.8563833,0.747998643,2.791106326,0.025806452,0.886709677,3.76E+12,5.34E+12,34.36,9/30/2021,28.95544007
2833,PLC,2021,4,120.498654,16999.23661,0.03661592,0.132680922,15.55986361,0.717998463,1.976559346,0.035714286,1.282857142,2.71E+12,4.81E+12,35.92,12/31/2021,28.62796975
2834,PLC,2020,1,295.1788048,16633.9302,0.027120429,0.095899034,9.408278516,0.726347326,0.877724015,0.074246575,0.627383561,1.18E+12,4.91E+12,8.45,3/31/2020,27.79653555
2835,PLC,2020,2,707.6064035,17339.72979,0.030355526,0.107017367,11.70992292,0.727213759,1.199557332,0.052115385,0.602453846,1.68E+12,5.14E+12,11.56,6/30/2020,28.14981491
2836,PLC,2020,3,530.6729341,16258.34391,0.033109682,0.119023451,12.40390941,0.729125024,1.513069236,0.044065041,0.851336586,1.99E+12,4.85E+12,19.32,9/30/2020,28.31915575
2837,PLC,2020,4,307.7138182,15551.06414,0.032256992,0.114680983,13.82701783,0.732529615,1.626898312,0.04743083,1.171067193,2.04E+12,4.7E+12,24.69,12/31/2020,28.34397092
2838,PMB,2024,1,341.9381239,12368.08506,0.043569938,0.05935419,15.85626581,0.262198206,0.921727167,0.061403509,0.563070176,1.37E+11,2.01E+11,9.17,3/31/2024,25.64324676
2839,PMB,2024,2,440.1814867,12651.84025,0.052045888,0.072390075,10.78961614,0.359183613,0.758782897,0.072916667,0.7634375,1.15E+11,2.37E+11,10.47,6/30/2024,25.46819797
2840,PMB,2024,3,43.45707592,11893.88413,0.041821008,0.061743808,12.44316497,0.415144702,0.790322144,0.074468085,0.737234042,1.13E+11,2.44E+11,9.9,9/30/2024,25.45065366
2841,PMB,2023,1,150.3202163,13009.61926,0.052179971,0.073051854,10.02850951,0.277026461,0.760975383,0.101010101,0.815151515,1.19E+11,2.16E+11,8.07,3/31/2023,25.50238933
2842,PMB,2023,2,269.3958203,11940.04714,0.014115129,0.020178265,39.02379092,0.312478901,0.845892808,0.099009901,0.899009901,1.21E+11,2.08E+11,9.08,6/30/2023,25.51905638
2843,PMB,2023,3,177.766613,12117.81376,-0.004241501,-0.005802558,-138.0724187,0.263976088,0.825231366,0.08,0.756,1.2E+11,1.98E+11,9.45,9/30/2023,25.51075758
2844,PMB,2023,4,-70.14187342,12026.14693,0.033074962,0.042381461,18.9630699,0.219633841,0.831521522,0.08,0.7264,1.2E+11,1.85E+11,9.08,12/31/2023,25.51075758
2845,PMB,2022,1,650.2894602,14168.31228,0.129102833,0.230169045,4.675996952,0.427950936,1.00223652,0.070422535,1.021830986,1.7E+11,2.97E+11,14.51,3/31/2022,25.85906427
2846,PMB,2022,2,997.7649282,14688.0187,0.166059726,0.26379962,3.65116442,0.254333189,0.898691667,0.075757576,0.806060607,1.58E+11,2.36E+11,10.64,6/30/2022,25.78586087
2847,PMB,2022,3,509.0088488,13497.02754,0.164932499,0.251774042,3.134013879,0.372415229,0.814994262,0.090909091,1.029090909,1.32E+11,2.58E+11,11.32,9/30/2022,25.60606776
2848,PMB,2022,4,-669.9084106,12859.29905,0.083563123,0.112760108,6.724249433,0.219546888,0.777647364,0.1,0.924,1.2E+11,1.98E+11,9.24,12/31/2022,25.51075758
2849,PMB,2021,1,813.7000517,12472.18686,0.091220898,0.120614273,6.496659744,0.324974242,0.76169481,0.068421053,0.387263158,1.14E+11,2.22E+11,5.66,3/31/2021,25.45946429
2850,PMB,2021,2,419.2654726,12644.23832,0.059929654,0.093321245,13.28446228,0.526481824,1.186311078,0.043333333,0.320233333,1.8E+11,3.2E+11,7.39,6/30/2021,25.91622269
2851,PMB,2021,3,614.4178905,12553.36475,0.088269982,0.150956956,6.929479738,0.465075499,1.027612935,0.093023256,1.044651163,1.55E+11,2.82E+11,11.23,9/30/2021,25.76669095
2852,PMB,2021,4,1352.812732,13518.02282,0.183761701,0.254220795,5.780895655,0.299827714,1.368543333,0.064864865,0.820540541,2.22E+11,2.3E+11,12.65,12/31/2021,26.12594322
2853,PMB,2020,1,84.2173345,12141.81059,0.054332238,0.07224114,9.731156474,0.148845224,0.700060336,0.082352941,0.35082353,1.02E+11,1.71E+11,4.26,3/31/2020,25.34823865
2854,PMB,2020,2,752.4167193,12741.06829,0.055719898,0.071006952,10.67884858,0.175832067,0.729923095,0.075268817,0.478709677,1.12E+11,1.86E+11,6.36,6/30/2020,25.44176471
2855,PMB,2020,3,-118.0550649,11623.01323,0.045780591,0.056374047,11.68450492,0.196857524,0.688289675,0.0875,0.56175,96000000000,1.74E+11,6.42,9/30/2020,25.28761403
2856,PMB,2020,4,14.22820517,11658.48681,0.046767528,0.061754482,12.5544619,0.258035147,0.789124708,0,0,1.1E+11,1.89E+11,6.49,12/31/2020,25.4237462
2857,PMC,2024,1,1575.178094,36324.96169,0.181134185,0.213091388,9.545355774,0.155233136,2.339988703,0.028235294,2.063999999,7.93E+11,4.01E+11,73.1,3/31/2024,27.39908906
2858,PMC,2024,2,2590.89734,34186.23631,0.194930123,0.233747696,10.95425038,0.181643551,2.89590229,0.024242424,2.020363633,9.24E+11,3.9E+11,83.34,6/30/2024,27.55197791
2859,PMC,2024,3,2302.152284,34928.95016,0.211217466,0.256388183,12.6158566,0.171652977,3.292397838,0.020869565,1.734886955,1.07E+12,3.94E+11,83.13,9/30/2024,27.69867976
2860,PMC,2023,1,1624.38642,45425.81066,0.166548498,0.19226684,8.056673098,0.109325595,1.521161626,0.034732272,2.040173663,6.45E+11,4.76E+11,58.74,3/31/2023,27.19251615
2861,PMC,2023,2,2458.163551,46686.38981,0.167463864,0.191968619,9.375412902,0.118591864,1.75211663,0.029339853,1.679119804,7.63E+11,4.94E+11,57.23,6/30/2023,27.36052387
2862,PMC,2023,3,2224.227504,47370.14472,0.165580818,0.189336644,8.994568526,0.13859801,1.665606058,0.030418251,1.740532322,7.36E+11,5.13E+11,57.22,9/30/2023,27.32449596
2863,PMC,2023,4,2647.284898,36774.09149,0.181563401,0.216774902,8.934492152,0.19508126,2.175444634,0.03,2.2908,7.47E+11,4.26E+11,76.36,12/31/2023,27.33933102
2864,PMC,2022,1,1980.116083,41570.17899,0.14964427,0.1718955,8.444660866,0.135396863,1.433720072,0.040268456,1.922818793,5.56E+11,4.49E+11,47.75,3/31/2022,27.04403413
2865,PMC,2022,2,2309.856582,43318.77556,0.150355757,0.173072854,8.601825148,0.143088698,1.435866993,0.038585209,1.934662379,5.8E+11,4.72E+11,50.14,6/30/2022,27.08629394
2866,PMC,2022,3,2183.049773,43971.31783,0.183118503,0.213300632,7.81300531,0.1482646,1.614688927,0.033802817,1.846985915,6.63E+11,4.82E+11,54.64,9/30/2022,27.22004083
2867,PMC,2022,4,2465.183045,45837.52351,0.176427379,0.204287137,7.612877853,0.134262042,1.483500739,0.035294118,2.215058821,6.35E+11,4.94E+11,62.76,12/31/2022,27.17689084
2868,PMC,2021,1,1856.787831,38811.30684,0.172310747,0.199496631,8.745881992,0.124117306,1.721147919,0.035928144,1.712335329,6.23E+11,4.14E+11,47.66,3/31/2021,27.15781236
2869,PMC,2021,2,2136.431034,40428.58844,0.177313019,0.205172599,7.81774046,0.136727818,1.553356237,0.038216561,1.813375796,5.86E+11,4.37E+11,47.45,6/30/2021,27.09658563
2870,PMC,2021,3,325.4198388,40674.93041,0.139995216,0.160843507,10.34961913,0.105831008,1.625079609,0.036308623,1.5296823,6.17E+11,4.25E+11,42.13,9/30/2021,27.14813486
2871,PMC,2021,4,2620.46587,41668.7738,0.147089788,0.171993063,9.517673153,0.138688484,1.583919899,0.036363636,1.69418182,6.16E+11,4.51E+11,46.59,12/31/2021,27.1465128
2872,PMC,2020,1,2209.260563,37041.4797,0.206721079,0.237818019,6.671942333,0.136289173,1.498320274,0.043243243,1.092756756,5.18E+11,4E+11,25.27,3/31/2020,26.97324108
2873,PMC,2020,2,1741.035538,36959.48078,0.196191656,0.226887312,6.156881488,0.138824234,1.355538524,0.047904192,1.689101796,4.68E+11,4.01E+11,35.26,6/30/2020,26.87173413
2874,PMC,2020,3,1972.823772,38452.90835,0.188270556,0.217705127,7.228198665,0.130440384,1.513539612,0.041237113,1.612783505,5.43E+11,4.13E+11,39.11,9/30/2020,27.02037516
2875,PMC,2020,4,2072.340069,39021.74312,0.183525866,0.214337332,8.754968508,0.151215412,1.793871683,0,0,6.53E+11,4.29E+11,39.48,12/31/2020,27.20484297
2876,PMP,2024,1,362.1538519,16727.26764,0.030911308,0.102507573,8.044721956,0.716534708,0.813043726,0.073529412,0.95,57120000000,2.48E+11,12.92,3/31/2024,24.76842015
2877,PMP,2024,2,544.6057024,16949.76679,0.030405617,0.103277392,7.66765859,0.70482445,0.772871991,0.076335878,1.043511451,55020000000,2.41E+11,13.67,6/30/2024,24.73096259
2878,PMP,2024,3,443.7495183,16393.51631,0.026065147,0.093653734,8.681066713,0.749642976,0.823496298,0.074074074,0.911111111,56700000000,2.75E+11,12.3,9/30/2024,24.76104005
2879,PMP,2023,1,393.2881045,16475.61627,0.029740378,0.109103872,7.395893626,0.696131094,0.78904484,0.076923077,0.73,54600000000,2.28E+11,9.49,3/31/2023,24.72329972
2880,PMP,2023,2,526.6805102,16747.22922,0.032649266,0.113123371,6.372492227,0.674344373,0.698623029,0.085470086,0.964957265,49140000000,2.16E+11,11.29,6/30/2023,24.6179392
2881,PMP,2023,3,597.115699,16144.34492,0.037130879,0.121552983,6.636581938,0.687057411,0.81762376,0.075757576,0.837878788,55440000000,2.17E+11,11.06,9/30/2023,24.73856719
2882,PMP,2023,4,204.5993543,16365.11379,0.030550351,0.10711804,7.307867031,0.711843447,0.776041045,0.078740158,0.907874016,53340000000,2.38E+11,11.53,12/31/2023,24.69995236
2883,PMP,2022,1,338.6262757,16060.48357,0.024531635,0.100522582,9.504735655,0.752454632,0.921516462,0,0,62160000000,2.72E+11,22.19,3/31/2022,24.85297754
2884,PMP,2022,2,448.3962971,16268.90033,0.025835258,0.102358759,11.35184558,0.741345712,1.130992238,0,0,77280000000,2.64E+11,11.82,6/30/2022,25.07070103
2885,PMP,2022,3,444.1563926,15613.05673,0.026548692,0.104569533,7.330174736,0.74923019,0.781397276,0,0,51240000000,2.61E+11,15.74,9/30/2022,24.65978631
2886,PMP,2022,4,471.8913552,16082.32816,0.028880397,0.106932492,7.17456974,0.717966046,0.758596633,0,0,51240000000,2.4E+11,10.26,12/31/2022,24.65978631
2887,PMP,2021,1,382.0122136,15754.44869,0.028930286,0.110363983,7.927165955,0.749729077,0.850553406,0.082089552,0.669850746,56280000000,2.64E+11,8.16,3/31/2021,24.75360507
2888,PMP,2021,2,384.6330171,14888.63896,0.028771525,0.115908936,7.134970724,0.773857028,0.846282863,0.087301587,0.816269841,52920000000,2.77E+11,9.35,6/30/2021,24.69204718
2889,PMP,2021,3,400.6849712,15289.32393,0.027787384,0.112790014,8.669003295,0.755193376,0.981076735,0.073333333,0.7898,63000000000,2.62E+11,10.77,9/30/2021,24.86640056
2890,PMP,2021,4,433.1742648,15721.8573,0.026995806,0.102903998,13.43864594,0.741085454,1.367522908,0,0,90300000000,2.55E+11,13.11,12/31/2021,25.2264033
2891,PMP,2020,1,220.0777848,15043.37264,0.020497528,0.074276937,9.001382637,0.730380931,0.664744552,0.103,0.51397,42000000000,2.34E+11,4.99,3/31/2020,24.46093546
2892,PMP,2020,2,309.0729745,15211.96892,0.025453372,0.092551636,7.498644989,0.718519905,0.677098412,0.1,0.581,43260000000,2.27E+11,5.81,6/30/2020,24.49049426
2893,PMP,2020,3,436.3320319,14868.30095,0.027003641,0.09960039,6.49889392,0.74752758,0.65239465,0.106185567,0.787896907,40740000000,2.47E+11,7.42,9/30/2020,24.43047625
2894,PMP,2020,4,562.9725202,15372.43648,0.026680521,0.097339475,8.233430294,0.733188642,0.787123109,0,0,50820000000,2.43E+11,7.05,12/31/2020,24.65155581
2895,PMS,2024,1,997.8942702,24728.35982,0.09108912,0.19159326,6.793303615,0.523938014,1.213181959,0.04,1.1396,2.16E+11,3.74E+11,28.49,3/31/2024,26.09854424
2896,PMS,2024,2,1185.17684,22068.50566,0.098917707,0.210902673,6.995376052,0.512608777,1.554251137,0.034985423,1.056559766,2.47E+11,3.26E+11,30.2,6/30/2024,26.23265417
2897,PMS,2024,3,180.6750097,22164.57401,0.075882696,0.166510221,8.260151267,0.53662136,1.439233616,0.037617555,1.222570534,2.3E+11,3.44E+11,32.5,9/30/2024,26.16134515
2898,PMS,2023,1,755.5628052,23729.56594,0.088688521,0.171406978,6.552656138,0.436868602,1.06618048,0.04743083,0.912094861,1.82E+11,3.03E+11,19.23,3/31/2023,25.92727252
2899,PMS,2023,2,698.0514654,21270.89419,0.075246079,0.14317017,8.179341978,0.480289069,1.23173007,0.045801527,0.997557252,1.89E+11,2.95E+11,21.78,6/30/2023,25.96501285
2900,PMS,2023,3,1221.999165,22386.82849,0.082539774,0.156856709,7.358498114,0.473686151,1.165864116,0.045977012,1.098850575,1.88E+11,3.06E+11,23.9,9/30/2023,25.9597078
2901,PMS,2023,4,1498.168628,23805.75125,0.078346487,0.17519472,7.52640243,0.59308894,1.298005666,0.10841424,2.810097088,2.23E+11,4.21E+11,25.92,12/31/2023,26.13043761
2902,PMS,2022,1,688.9341132,23279.09714,0.094019107,0.172624017,6.490663381,0.446514332,1.069629112,0.048192771,0.971566265,1.79E+11,3.03E+11,20.16,3/31/2022,25.91065164
2903,PMS,2022,2,1361.717254,21885.05972,0.068821435,0.130926083,8.303981768,0.511746956,1.105777197,0.049586777,0.973884298,1.74E+11,3.23E+11,19.64,6/30/2022,25.88232114
2904,PMS,2022,3,906.6482388,22222.98665,0.083457386,0.16157173,5.905317111,0.476278448,0.958467029,0.056338028,1.073802817,1.53E+11,3.06E+11,19.06,9/30/2022,25.75370376
2905,PMS,2022,4,871.306003,23062.63777,0.073113666,0.145993084,7.701228324,0.501746317,1.105684452,0.107843137,1.983235295,1.84E+11,3.33E+11,18.39,12/31/2022,25.93820159
2906,PMS,2021,1,840.5821102,22696.90829,0.084205043,0.149535136,5.400194179,0.345878511,0.762218351,0.069364162,0.929479768,1.25E+11,2.5E+11,13.4,3/31/2021,25.55157957
2907,PMS,2021,2,2291.900409,21741.6852,0.122385273,0.216297079,4.892166199,0.436745303,1.057875679,0.052173913,0.755999999,1.66E+11,2.78E+11,14.49,6/30/2021,25.83525363
2908,PMS,2021,3,207.8577322,21960.30427,0.104680431,0.185585349,5.510823,0.43558871,1.020022297,0.053571429,0.895178572,1.61E+11,2.8E+11,16.71,9/30/2021,25.8046702
2909,PMS,2021,4,681.5727564,22699.71405,0.075092152,0.150534459,8.038779774,0.496581584,1.180631612,0.044776119,0.786268657,1.93E+11,3.25E+11,17.56,12/31/2021,25.98595603
2910,PMS,2020,1,526.4842448,21847.24185,0.062529208,0.121744179,5.437261221,0.391073584,0.636235919,0.086330935,0.527482015,1E+11,2.58E+11,6.11,3/31/2020,25.32843602
2911,PMS,2020,2,780.8261277,20481.95547,0.060800313,0.114004961,5.848453123,0.448052952,0.683528485,0.085714286,0.781714286,1.01E+11,2.67E+11,9.12,6/30/2020,25.33838635
2912,PMS,2020,3,850.1631126,21288.8524,0.07111062,0.128681992,6.745672496,0.42822488,0.859604814,0.065573771,0.607213115,1.32E+11,2.68E+11,9.26,9/30/2020,25.60606776
2913,PMS,2020,4,760.3975242,21986.0487,0.066684265,0.1354189,6.994493153,0.505806535,0.932409469,0.058536585,0.606439025,1.48E+11,3.2E+11,10.36,12/31/2020,25.72047811
2914,POT,2024,1,3.778409281,16004.07748,0.000914805,0.006522705,168.0562986,0.849625116,1.105968152,0.028248588,0.516949153,3.44E+11,2.07E+12,18.3,3/31/2024,26.56390749
2915,POT,2024,2,12.19061698,15973.69655,0.000851936,0.006040457,182.2171274,0.853217747,1.10181134,0.028409091,0.522727273,3.42E+11,2.11E+12,18.4,6/30/2024,26.55807657
2916,POT,2024,3,32.32156506,15906.01812,0.001121853,0.007983644,123.1388412,0.862199763,0.987047788,0.031847134,0.560509555,3.05E+11,2.24E+12,17.6,9/30/2024,26.44357761
2917,POT,2023,1,28.82442059,16579.80193,0.006627718,0.046673917,23.25871638,0.863030074,1.097721196,0.035714286,0.543928571,3.54E+11,2.35E+12,15.23,3/31/2023,26.59256275
2918,POT,2023,2,20.92439894,16600.75916,0.005055442,0.035788305,25.47622831,0.856702439,0.915620777,0.042763158,0.782993421,2.95E+11,2.25E+12,18.31,6/30/2023,26.41024119
2919,POT,2023,3,1.411273934,15987.00339,0.004602431,0.03282599,33.14582234,0.86016562,1.125914567,0.036111111,0.527944444,3.5E+11,2.22E+12,14.62,9/30/2023,26.58119899
2920,POT,2023,4,79.20776623,16000.29907,0.001099528,0.008238934,145.7169528,0.870913988,1.224977103,0.005102041,0.08627551,3.81E+11,2.41E+12,16.91,12/31/2023,26.66606521
2921,POT,2022,1,28.61324124,16244.32906,0.006357713,0.042782235,43.88458481,0.864334509,1.902202294,0.024595469,0.453540454,6E+11,2.33E+12,18.44,3/31/2022,27.12019549
2922,POT,2022,2,206.8146869,16977.14375,0.006786897,0.046953902,31.65815715,0.853690081,1.454897265,0.030769231,0.872923078,4.8E+11,2.25E+12,28.37,6/30/2022,26.89705194
2923,POT,2022,3,55.06350739,16506.20726,0.00686419,0.048969536,24.40382666,0.855823916,1.20560706,0.038190955,1.000984925,3.87E+11,2.22E+12,26.21,9/30/2022,26.68169053
2924,POT,2022,4,491.8947693,17001.65508,0.006378032,0.046379852,19.85127305,0.859160587,0.917557728,0.039423077,0.695423077,3.03E+11,2.35E+12,17.64,12/31/2022,26.43699864
2925,POT,2021,1,5.693453517,16211.99605,0.007980841,0.053898973,15.9336529,0.849249752,0.869726341,0.035460993,0.485106383,2.74E+11,2.09E+12,13.68,3/31/2021,26.33639394
2926,POT,2021,2,130.71547,16343.95676,0.008416766,0.055368179,17.53410189,0.835246331,0.978955111,0.03125,0.4134375,3.11E+11,1.93E+12,13.23,6/30/2021,26.46305875
2927,POT,2021,3,19.82300294,16363.77976,0.007724704,0.048721764,23.11400073,0.834924509,1.136656706,0.02688172,0.427150537,3.61E+11,1.93E+12,15.89,9/30/2021,26.6121438
2928,POT,2021,4,525.0534936,16889.75357,0.006011726,0.04038957,55.70843744,0.86487431,2.24988481,0.013842105,0.247358422,7.38E+11,2.43E+12,17.87,12/31/2021,27.32720966
2929,POT,2020,1,28.51045841,16708.51104,0.00661079,0.045070125,17.68448846,0.856414014,0.784031561,0.114503817,1.566412214,2.55E+11,2.26E+12,13.68,3/31/2020,26.26452938
2930,POT,2020,2,103.1240798,16093.49798,0.005974376,0.040919926,25.00347685,0.852439443,1.043899842,0.089285714,1.221428572,3.26E+11,2.12E+12,13.68,6/30/2020,26.51016322
2931,POT,2020,3,127.6365477,16221.13453,0.006666254,0.04666912,20.86920531,0.86028328,0.986367506,0.09375,1.265625,3.11E+11,2.26E+12,13.5,9/30/2020,26.46305875
2932,POT,2020,4,648.5728931,16891.52914,0.008225392,0.055384173,16.34996319,0.845279805,0.899859324,0.032894737,0.579276315,2.95E+11,2.15E+12,17.61,12/31/2020,26.41024119
2933,PPP,2024,1,296.9644812,15078.27423,0.114812896,0.141225204,8.025516496,0.167775086,1.087657629,0.091463415,1.62804878,1.44E+11,1.59E+11,17.8,3/31/2024,25.69307914
2934,PPP,2024,2,523.2699756,14350.35201,0.112966108,0.137974965,8.029287897,0.173478869,1.128892169,0.092592593,1.574074074,1.43E+11,1.53E+11,17,6/30/2024,25.68611047
2935,PPP,2024,3,535.0548679,14827.12107,0.111464738,0.134753333,8.894241465,0.164662225,1.193758378,0.084745763,1.389830508,1.56E+11,1.56E+11,16.4,9/30/2024,25.77312184
2936,PPP,2023,1,539.8318976,14642.75795,0.1225518,0.153044409,7.409764337,0.186332559,1.0790317,0.075949367,0.940253165,1.39E+11,1.58E+11,12.38,3/31/2023,25.65773977
2937,PPP,2023,2,549.1386198,13736.87119,0.12292116,0.152946826,6.971773797,0.197352471,1.091951711,0.08,1.0872,1.32E+11,1.51E+11,13.59,6/30/2023,25.60606776
2938,PPP,2023,3,562.6167497,14246.85587,0.120328296,0.150155087,7.740198631,0.198563678,1.158150272,0.072727273,1.063272727,1.45E+11,1.56E+11,14.62,9/30/2023,25.69999958
