Company Code,Date,Basic Average Shares,Basic EPS,Cost Of Revenue,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Diluted Average Shares,Diluted EPS,EBIT,EBITDA,General And Administrative Expense,Gross Profit,Impairment Of Capital Assets,Interest Expense,Interest Expense Non Operating,Interest Income,Interest Income Non Operating,Minority Interests,Net Income,Net Income Common Stockholders,Net Income Continuous Operations,Net Income From Continuing And Discontinued Operation,Net Income From Continuing Operation Net Minority Interest,Net Income Including Noncontrolling Interests,Net Interest Income,Net Non Operating Interest Income Expense,Normalized EBITDA,Normalized Income,Operating Expense,Operating Income,Operating Revenue,Other Non Operating Income Expenses,Other Operating Expenses,Other Special Charges,Otherunder Preferred Stock Dividend,Pretax Income,Reconciled Cost Of Revenue,Reconciled Depreciation,Rent And Landing Fees,Rent Expense Supplemental,Research And Development,Selling And Marketing Expense,Selling General And Administration,Special Income Charges,Tax Effect Of Unusual Items,Tax Provision,Tax Rate For Calcs,Total Expenses,Total Operating Income As Reported,Total Other Finance Cost,Total Revenue,Total Unusual Items,Total Unusual Items Excluding Goodwill,Write Off
600099,2022-12-31 00:00:00,216709140.0,0.043,639590129.17,3461632.2,3461632.2,216709140.0,0.043,11558383.24,23044617.33,4534272.89,90803100.95,1632364.37,378425.0,378425.0,1868070.55,1868070.55,9318493.03,9318493.03,9318493.03,NaN,9318493.03,9318493.03,9318493.03,991026.88,991026.88,30421170.75,15466848.878393,78886016.3,11917084.65,730393230.12,1217629.91,2771854.26,NaN,0.0,11179958.24,639590129.17,11486234.09,348554.69,348554.69,20223798.55,7076952.53,11611225.42,-7376553.42,-1228197.571607,1861465.21,0.1665,718476145.47,9962328.33,498618.67,730393230.12,-7376553.42,-7376553.42,5744189.05
600100,2022-12-31 00:00:00,3350102378.0,-0.2303,18863962731.05,214823780.34,214823780.34,3350102378.0,-0.2303,427655997.69,1264514920.15,251601023.97,4897385835.7,514127417.75,995788506.34,995788506.34,179853789.02,179853789.02,-109139711.3,-771528577.57,-771528577.57,-662388866.27,NaN,-771528577.57,-771528577.57,-662388866.27,-851494464.85,-851494464.85,2211709914.3,-61132331.9575,4426908268.77,470477566.93,23761348566.75,-18211632.85,164047926.74,-28229633.41,0.0,-568132508.65,18863962731.05,836858922.46,86845023.58,86845023.58,1093314210.53,668059271.52,919660295.49,-698725222.94,-236798748.5375,94256357.62,0.25,23290870999.82,-549920875.8,35559747.53,23761348566.75,-947194994.15,-947194994.15,212827438.6
600101,2022-12-31 00:00:00,1718685.3,547884559.0,0.290538,2101342926.55,3872794.89,2154109.59,547884559.0,0.290538,188726400.29,337067331.89,9606287.02,275767780.35,1950658.58,3633711.33,3633711.33,18261049.32,18261049.32,1009898.22,159181536.94,159181536.94,158171638.72,NaN,159181536.94,159181536.94,158171638.72,13440289.63,13440289.63,364535137.96,182654251.7325,101030273.87,174737506.48,2377110706.9,-1438907.73,25597524.43,51564.35,0.0,185092688.96,2101342926.55,148340931.6,41901.37,1890117.66,11496404.68,-27467806.07,-3995091.2775,26921050.24,0.145446,2202373200.42,186531596.69,1187048.36,2377110706.9,-27467806.07,-27467806.07,25465583.14
600103,2022-12-31 00:00:00,15861049.38,2212374865.0,0.0939,2294943103.54,26779845.59,10918796.21,2212374865.0,0.0939,290656705.04,447486543.99,56991093.73,626039353.49,16923308.46,17144034.06,17144034.06,10952843.46,10952843.46,-11498544.37,207741999.85,207741999.85,219240544.22,NaN,207741999.85,207741999.85,219240544.22,-7011112.19,-7011112.19,459280421.24,217195660.835757,388088514.86,237950838.63,2920982457.03,1892628.21,39570537.28,-5116631.19,0.0,273512670.98,2294943103.54,156829838.95,2358947.69,2358947.69,75645432.85,37542167.48,94533261.21,-16438389.68,-2340216.264243,54272126.76,0.198426,2683031618.4,271620042.77,819921.59,2920982457.03,-11793877.25,-11793877.25,4631712.41
600104,2022-12-31 00:00:00,11512535465.0,1.4,656308191445.49,1996287498.01,1996287498.01,11512535465.0,1.4,30849994267.13,48124805610.28,12366260656.66,87754691838.55,1457907183.21,2778913802.99,2778913802.99,72784822.91,72784822.91,-6725103173.72,16117549650.39,16117549650.39,22842652824.11,NaN,16117549650.39,16117549650.39,22842652824.11,-3014115443.08,-3014115443.08,49046238637.26,16867359575.336105,75538222700.28,12216469138.27,744062883284.04,4797988420.67,5289321988.08,-1907270129.42,0.0,28071080464.14,656308191445.49,17274811343.15,18030919437.98,30175402864.14,42541663520.8,-1633752295.71,-171623102.033894,5228427640.03,0.186257,731846414145.77,26022226358.81,307986463.0,744062883284.04,-921433026.98,-921433026.98,2083115241.92
600105,2022-12-31 00:00:00,NaN,1428784989.0,0.15,3662160201.29,33700380.74,33700380.74,1428784989.0,0.15,276897714.21,392427308.99,98096224.52,565444236.54,31984664.94,77539356.37,77539356.37,16056371.62,16056371.62,-13268847.32,214317748.35,214317748.35,227586595.67,NaN,214317748.35,214317748.35,227586595.67,-90325049.08,-90325049.08,450749481.5,258059377.7325,463054534.76,102389701.78,4227604437.83,-4064192.99,21222613.44,-12433250.08,0.0,199358357.84,3662160201.29,115529594.78,184531898.65,43313608.49,141409833.01,-62184023.45,-14580543.1275,-28228237.83,0.25,4125214736.05,203422550.83,28842064.33,4227604437.83,-58322172.51,-58322172.51,42632608.59
600106,2022-12-31 00:00:00,1352676275.0,0.15,9177655.66,5016158.95,5016158.95,1352676275.0,0.15,318975873.59,324019667.02,6065243.24,112146707.23,NaN,95411773.46,95411773.46,43152806.55,43152806.55,202901441.26,202901441.26,202901441.26,NaN,202901441.26,202901441.26,202901441.26,-52277522.09,-52277522.09,330427245.19,208716806.271302,28669311.66,83477395.57,121324362.89,1256014.45,2986543.34,-3694.72,0.0,223564100.13,9177655.66,5043793.43,6065243.24,559607.19,-592213.158698,20662658.87,0.092424,37846967.32,222308085.68,18555.18,121324362.89,-6407578.17,-6407578.17,-555912.47
600107,2022-12-31 00:00:00,139905.33,364608192.0,-0.38,264615048.11,2293091.04,2153185.71,364608192.0,-0.38,-125864975.33,-92818473.8,11580959.03,165718997.37,134119064.06,14452056.24,14452056.24,587181.13,587181.13,868068.3,-138551112.97,-138551112.97,-139419181.27,NaN,-138551112.97,-138551112.97,-139419181.27,-14344209.89,-14344209.89,66233606.95,19483237.025442,159015762.46,6703234.91,430334045.48,57406.39,2956031.23,-68736.72,0.0,-140317031.57,264615048.11,33046501.53,1669326.7,1669326.7,119568601.31,131149560.34,-160662547.81,-1017730.754558,-897850.3,0.006399,423630810.57,-140374437.96,479334.78,430334045.48,-159052080.75,-159052080.75,26612220.47
600108,2022-12-31 00:00:00,27698851.34,1948394098.0,0.0397,3003945127.43,60010679.72,32311828.38,1948394098.0,0.0397,199825858.7,419434063.82,45994665.82,635259272.53,2558254.08,131105744.8,131105744.8,4737049.45,4737049.45,7590468.98,77351245.68,77351245.68,69760776.7,NaN,77351245.68,77351245.68,69760776.7,-127320940.67,-127320940.67,468346482.81,114035559.9225,389279061.49,245980211.04,3639204399.96,-4713629.12,9822479.86,-1937109.95,0.0,68720113.9,3003945127.43,219608205.12,NaN,NaN,32253056.79,20675210.47,66669876.29,-48912418.99,-12228104.7475,-1040662.8,0.25,3393224188.92,60583598.15,952245.32,3639204399.96,-48912418.99,-48912418.99,48291274.86
600109,2022-12-31 00:00:00,46974442.73,3493568629.0,0.343,160665745.92,113691303.19,3493568629.0,0.343,219923251.08,4282034102.93,NaN,1096476630.01,2497470265.96,-6433147.56,1198294039.81,1198294039.81,1204727187.37,NaN,1198294039.81,1198294039.81,1204727187.37,1400993635.95,1197900865.43297,4319699940.17,5669918504.09,-41790.39,37665837.24,-450374.61,1379994650.89,217207815.73,NaN,4282034102.93,450374.61,57200.23297,175267463.52,0.127006,5669918504.09,450374.61,450374.61,NaN
600110,2022-12-31 00:00:00,28077516.29,1684663618.0,0.2091,3752093048.44,40923041.06,12845524.77,1691133761.0,0.2083,601423586.24,844323523.43,39975425.77,957242613.83,7176470.87,187487721.11,187487721.11,25028894.61,25028894.61,-1124066.62,352263162.46,352263162.46,353387229.08,NaN,352263162.46,352263162.46,353387229.08,-171131630.3,-171131630.3,885608129.43,387508846.023606,350171292.94,607071320.89,4709335662.27,-11256400.82,35332419.62,-159665.1,0.0,413935865.13,3752093048.44,242899937.19,4833094.3,4833094.3,157921349.07,12979835.37,52955261.14,-12963067.39,-6038922.436394,60548636.05,0.146275,4102264341.38,425192265.95,8672803.8,4709335662.27,-41284606.0,-41284606.0,5946261.62
600111,2022-12-31 00:00:00,3615090746.0,1.6553,26905410895.95,156422834.27,156422834.27,3615090746.0,1.6553,7787308515.47,8263256172.81,102084020.92,10354624885.26,913590280.36,349885035.27,349885035.27,92010509.08,92010509.08,-374771130.81,5984059711.68,5984059711.68,6358830842.49,NaN,5984059711.68,5984059711.68,6358830842.49,-262245554.86,-262245554.86,9392862894.97,6949848211.404085,1414564518.91,8940060366.35,37260035781.21,-14197806.48,372438382.15,17976490.68,0.0,7437423480.2,26905410895.95,475947657.34,30609931.39,30609931.39,254845439.61,30516569.94,132600590.86,-900724251.16,-163818222.435915,1078592637.71,0.145022,28319975414.86,7451621286.68,4371028.67,37260035781.21,-1129606722.16,-1129606722.16,-30842519.88
600113,2022-12-31 00:00:00,411552538.0,0.39,532807637.39,8220074.46,8220074.46,411552538.0,0.39,258749649.63,318086676.56,8886021.15,385356922.44,NaN,896222.09,896222.09,6618768.45,6618768.45,-34810896.74,160505489.75,160505489.75,195316386.49,NaN,160505489.75,160505489.75,195316386.49,5558313.75,5558313.75,313013053.37,156662369.426424,155572245.39,229784677.05,918164559.83,20624855.7,53269445.42,17033.28,0.0,257853427.54,532807637.39,59337026.93,201584.7,201584.7,7081105.36,38650705.5,47536726.65,-3589644.36,1230502.866424,62537041.05,0.242529,688379882.78,234276375.6,164232.61,918164559.83,5073623.19,5073623.19,3572611.08
600114,2022-12-31 00:00:00,31516099.67,622951242.0,0.25,2904735443.11,58926434.29,27410334.62,622951242.0,0.25,268695279.28,601870411.63,53542691.63,821606473.38,22958642.11,114379295.76,114379295.76,2274192.59,2274192.59,-13715069.57,155737810.57,155737810.57,169452880.14,NaN,155737810.57,155737810.57,169452880.14,-112776717.15,-112776717.15,623130598.27,171682950.55,536603215.57,285003257.81,3726341916.49,-1711563.33,39383657.98,-3165182.54,0.0,154315983.52,2904735443.11,333175132.35,270875226.48,22019866.43,75562558.06,-20093822.64,-5315046.66,-15136896.62,0.25,3441338658.68,156001046.23,671613.98,3726341916.49,-21260186.64,-21260186.64,300363.07
600115,2022-12-31 00:00:00,262000000.0,18866666667.0,-1.98,74747000000.0,747000000.0,485000000.0,18866666667.0,-1.98,NaN,-37307000000.0,-16192000000.0,NaN,NaN,NaN,NaN,680000000.0,-28442000000.0,97000000.0,2807000000.0,2807000000.0,494000000.0,494000000.0,2514000000.0,-37356000000.0,-37356000000.0,-39870000000.0,-37356000000.0,-37356000000.0,-39870000000.0,-2335000000.0,-2335000000.0,-16235000000.0,-37398738445.43053,3163000000.0,-31605000000.0,46305000000.0,NaN,-3332000000.0,207000000.0,-180000000.0,0.0,-40114000000.0,74747000000.0,21115000000.0,NaN,NaN,305000000.0,1069000000.0,1749000000.0,55000000.0,261554.569477,-244000000.0,0.006083,77910000000.0,-40104000000.0,22000000.0,46305000000.0,43000000.0,43000000.0,28000000.0
600116,2022-12-31 00:00:00,1904880000.0,0.25,9927960420.67,46557180.02,46557180.02,1904880000.0,0.25,817804109.49,1382953263.62,72668681.1,1165053562.07,1943617.27,269284628.84,269284628.84,43174259.66,43174259.66,6212997.09,476220000.09,476220000.09,470007003.0,NaN,476220000.09,476220000.09,470007003.0,-234885437.24,-234885437.24,1550530511.09,619811034.926228,443230391.1,721823170.97,11093013982.74,54393931.57,63102755.86,-40926824.99,0.0,548519480.65,9927960420.67,565149154.13,555213.32,555213.32,NaN,5587039.58,78255720.68,8726582.99,-23986212.633772,78512477.65,0.143135,10371190811.77,494125549.08,8775068.06,11093013982.74,-167577247.47,-167577247.47,30256624.73
600117,2022-12-31 00:00:00,25815359.78,1046070661.0,-1.1,7827319138.62,68795273.79,42979914.01,1046070661.0,-1.1,-1081797877.85,-564863281.7,103366998.51,-70086338.32,90167009.92,517948891.93,517948891.93,12212633.89,12212633.89,475040017.73,-1150677727.48,-1150677727.48,-1625717745.21,NaN,-1150677727.48,-1150677727.48,-1625717745.21,-524073207.5,-524073207.5,-420388148.34,-1042321377.46,695053721.91,-765140060.23,7757232800.3,-101789293.49,73755961.65,16809636.12,0.0,-1599746769.78,7827319138.62,516934596.15,170587.96,170587.96,379031417.45,52391943.65,155758942.16,-144425848.94,-36118783.34,25970975.43,0.25,8522372860.53,-1543638759.84,18336949.46,7757232800.3,-144475133.36,-144475133.36,37449202.9
600118,2022-12-31 00:00:00,1188510026.0,0.24,7366536516.91,47646283.67,47646283.67,1188510026.0,0.24,349591598.6,703069364.2,21751114.17,875793358.82,30054442.88,12151361.54,12151361.54,57271700.46,57271700.46,-73230704.2,285242406.35,285242406.35,358473110.55,NaN,285242406.35,285242406.35,358473110.55,44837595.55,44837595.55,754796655.51,324037874.8325,613278748.59,262514610.23,8242329875.73,-1259852.92,21042630.13,-7697.78,0.0,337440237.06,7366536516.91,353477765.6,43091308.08,43091308.08,195988983.58,30602840.55,52353954.72,-51727291.31,-12931822.8275,-21032873.49,0.25,7979815265.5,338700089.98,282743.37,8242329875.73,-51727291.31,-51727291.31,21680546.21
600119,2022-12-31 00:00:00,453756.86,355241321.0,-0.04,1204557671.54,986253.26,532496.4,355241321.0,-0.04,3894575.56,36711736.08,10704158.77,67018215.69,17299244.94,8569788.69,8569788.69,2194408.47,2194408.47,-3760250.9,-14209652.85,-14209652.85,-10449401.95,NaN,-14209652.85,-14209652.85,-10449401.95,-6603659.16,-6603659.16,44164730.63,-8619906.9375,68575172.24,-1556956.55,1271575887.23,-530494.37,1950505.78,-11315837.42,0.0,-4675213.13,1204557671.54,32817160.52,871500.12,871500.12,4152072.37,17909170.26,28613329.03,-7585675.11,-1863248.6375,5774188.82,0.25,1273132843.78,-4116666.96,228278.94,1271575887.23,-7452994.55,-7452994.55,1602267.59
600120,2022-12-31 00:00:00,3055380820.0,0.31,18298032559.81,107007180.97,107007180.97,3055380820.0,0.31,1214672093.22,1326873701.77,97022236.41,1586024952.01,-2328827.18,196430532.2,196430532.2,40215020.76,40215020.76,3132796.57,947168054.3,947168054.3,944035257.73,NaN,947168054.3,947168054.3,944035257.73,-159392572.97,-159392572.97,1584968840.9,1186454016.015586,1195231528.91,390793423.1,19884057511.82,-31627253.23,358914955.2,-122465.74,0.0,1018241561.02,18298032559.81,112201608.55,1058608.53,1058608.53,391572.55,69384799.79,166407036.2,-7612717.2,-18809177.414414,74206303.29,0.072877,19493264088.72,1017945485.1,3177061.53,19884057511.82,-258095139.13,-258095139.13,10064010.12
600121,2022-12-31 00:00:00,27458823.83,1218504322.0,0.0561,2837050141.13,50362678.88,22903855.05,1218504322.0,0.0561,698304595.95,1121271659.14,185189569.93,1586050025.67,5507208.29,205218382.31,205218382.31,46323353.07,46323353.07,-249526655.81,68358092.47,68358092.47,317884748.28,NaN,68358092.47,68358092.47,317884748.28,-187851528.21,-187851528.21,1183255029.59,108317774.099691,782595205.05,803454820.62,4423100166.8,-20520168.03,181581798.13,-3222.0,0.0,493086213.64,2837050141.13,422967063.19,12669630.54,67361884.68,252551454.61,-61983370.45,-22023688.820309,175201465.36,0.355316,3619645346.18,513606381.67,28956498.97,4423100166.8,-61983370.45,-61983370.45,56479384.16
600123,2022-12-31 00:00:00,1485095274.0,2.1706,6440599445.89,268474718.86,268474718.86,1485095274.0,2.1706,4549483828.91,5850154837.21,263039558.62,7715011715.63,161507425.82,20333.33,20333.33,57530465.69,57530465.69,-72561560.79,3223547801.1,3223547801.1,3296109361.89,NaN,3223547801.1,3223547801.1,3296109361.89,55777901.2,55777901.2,6021766245.93,3347881136.544647,2657770232.67,5057241482.96,14155611161.52,-867135744.26,1161614035.77,-1760625.85,0.0,4549463495.58,6440599445.89,1300671008.3,11978503.38,11978503.38,11245313.22,33239701.21,296279259.83,-171611408.72,-47278073.275353,1253354133.69,0.275495,9098369678.56,5037547346.59,1732231.16,14155611161.52,-171611408.72,-171611408.72,11864608.75
600125,2022-12-31 00:00:00,15781426.47,1303044202.0,0.259,11200677273.21,19119228.71,3337802.24,NaN,0.259,523473267.81,900792226.53,18670474.72,801427656.4,98820436.44,46354013.64,46354013.64,34280969.78,34280969.78,-4962615.05,337488448.4,337488448.4,342451063.45,NaN,337488448.4,337488448.4,342451063.45,-12714800.33,-12714800.33,997219103.72,406698580.563546,222585602.13,578842054.27,12002104929.61,216868.48,28950724.67,-11530001.62,0.0,477119254.17,11200677273.21,377318958.72,483484.46,483484.46,11874165.35,65831092.95,84501567.67,-96426877.19,-27216745.026454,134668190.72,0.282253,11423262875.34,476902385.69,641756.47,12002104929.61,-96426877.19,-96426877.19,9136442.37
600126,2022-12-31 00:00:00,3438370049.0,0.14,42139211843.11,116363273.66,116363273.66,3438370049.0,0.14,603800036.44,1785630157.95,271719741.84,1185715783.86,15024849.21,40802129.96,40802129.96,405582563.1,405582563.1,-257677.02,481371806.89,481371806.89,481629483.91,NaN,481371806.89,481371806.89,481629483.91,359076888.83,359076888.83,1807614864.58,500179128.882228,984988656.82,200727127.04,43324927626.97,-15048897.87,110915867.8,74786.62,0.0,562997906.48,42139211843.11,1181830121.51,12079324.71,12079324.71,535375814.42,1318266.16,273038008.0,-21984706.63,-3177384.637772,81368422.57,0.144527,43124200499.93,576479280.87,5703544.31,43324927626.97,-21984706.63,-21984706.63,6885070.8
600127,2022-12-31 00:00:00,635247604.0,-0.08,6225085454.84,13962872.54,13962872.54,635247604.0,-0.08,-10594072.2,23169915.12,19947473.37,186986147.05,826735.65,33653205.64,33653205.64,14044913.74,14044913.74,-430274.08,-50819808.34,-50819808.34,-50389534.26,NaN,-50819808.34,-50819808.34,-50389534.26,-20364927.93,-20364927.93,26945683.59,-47987981.9875,203171956.89,-16185809.84,6412071601.89,220419.13,13642504.8,106977.61,0.0,-44247277.84,6225085454.84,33763987.32,13122488.91,97368207.37,117315680.74,-345698.58,-943942.1175,6142256.42,0.25,6428257411.73,-44467696.97,756636.03,6412071601.89,-3775768.47,-3775768.47,-588014.68
600128,2022-12-31 00:00:00,240758613.0,0.16,5842850709.69,21702771.83,21702771.83,240758613.0,0.16,52006599.0,74066629.13,26823046.38,321365467.68,34854754.23,12841341.72,12841341.72,2796521.12,2796521.12,-1169749.71,38521378.14,38521378.14,39691127.85,NaN,38521378.14,38521378.14,39691127.85,-14855259.68,-14855259.68,126692423.72,77990724.0825,315176313.08,6189154.6,6164216177.37,2738276.13,3529997.25,1963039.42,0.0,39165257.28,5842850709.69,22060030.13,10256652.38,10256652.38,1175663.31,53579739.75,80402786.13,-56398398.64,-13156448.6475,-525870.57,0.25,6158027022.77,36426981.15,4810439.08,6164216177.37,-52625794.59,-52625794.59,19580604.99
600129,2022-12-31 00:00:00,553721682.0,0.64,7711422295.14,NaN,NaN,553721682.0,0.64,603388756.35,1027216036.49,273135851.54,6415980034.96,61566288.67,152708401.3,152708401.3,10168006.87,10168006.87,8344131.86,354381876.56,354381876.56,346037744.7,NaN,354381876.56,354381876.56,346037744.7,-178954671.5,-178954671.5,1219774063.16,502230223.012503,5615564574.31,800415460.65,14127402330.1,11434777.87,182244119.83,-2307487.91,0.0,450680355.05,7711422295.14,423827280.14,109417600.63,4003366162.79,4276502014.33,-61641520.79,-44709680.217497,104642610.35,0.232188,13326986869.45,437834041.82,36414277.07,14127402330.1,-192558026.67,-192558026.67,2382720.03
600130,2022-12-31 00:00:00,911292124.0,0.02,467756029.78,2561001.6,2561001.6,911292124.0,0.02,37073564.03,52527616.51,7772763.99,66804908.67,12882618.55,425843.71,425843.71,5069500.59,5069500.59,-14275785.18,18225842.48,18225842.48,32501627.66,NaN,18225842.48,18225842.48,32501627.66,4501528.82,4501528.82,63977276.26,28380159.713891,47762460.86,19042447.81,534560938.45,6572485.0,6215728.26,-15821.67,0.0,36647720.32,467756029.78,15454052.48,20408315.05,2244007.73,10016771.72,-10747014.31,-1295342.516109,4146092.66,0.113134,515518490.64,34019708.01,142128.06,534560938.45,-11449659.75,-11449659.75,-2119782.57
600131,2022-12-31 00:00:00,1195210721.0,0.67,6046110495.39,61159208.57,61159208.57,1195210721.0,0.67,901474391.87,1222087599.65,143563687.65,1568992971.58,7605836.4,17472333.32,17472333.32,26053811.53,26053811.53,NaN,800791182.99,800791182.99,800791182.99,NaN,800791182.99,800791182.99,800791182.99,4927075.69,4927075.69,1312474479.94,882669970.594781,713217662.85,855775308.73,7615103466.97,-6079899.2,17222850.37,NaN,0.0,884002058.55,6046110495.39,320613207.78,11275643.21,11275643.21,193843856.79,170035814.92,313599502.57,-90386880.29,-8508092.685219,83210875.56,0.09413,6759328158.24,890081957.75,3654402.52,7615103466.97,-90386880.29,-90386880.29,82781043.89
600132,2022-12-31 00:00:00,25339748.16,484145443.0,2.61,6952428993.91,35062100.02,9722351.86,484145443.0,2.61,3302475664.68,3806885989.71,232221370.2,7086611545.54,81390922.88,3696843.83,3696843.83,65718589.46,65718589.46,-1323308577.11,1263619606.46,1263619606.46,2586928183.57,NaN,1263619606.46,1263619606.46,2586928183.57,56378593.31,56378593.31,3883819299.86,1323951310.733245,3834761719.69,3251849825.85,14039040539.45,-187089.89,929418340.75,-1996546.49,0.0,3298778820.85,6952428993.91,504410325.03,26917139.5,26917139.5,110747936.06,2326217227.2,2558438597.4,-76933310.15,-16601605.876755,711850637.28,0.215792,10787190713.6,3298965910.74,5643152.32,14039040539.45,-76933310.15,-76933310.15,-2461066.24
600133,2022-12-31 00:00:00,3578285.31,841894437.0,0.6873,12222143161.1,18219940.83,14641655.52,1079742576.0,0.5359,1406573860.04,1689973363.05,56417522.45,1763963036.36,58393292.39,482971055.68,482971055.68,411331323.03,411331323.03,-123407255.63,578634046.48,578634046.48,702041302.11,NaN,578634046.48,578634046.48,702041302.11,-104713550.05,-104713550.05,1891522497.88,731833902.94129,612482157.06,1151480879.3,13986106197.46,-1805774.25,172334716.4,-894017.17,0.0,923602804.36,12222143161.1,283399503.01,151961670.21,79057436.74,135474959.19,-212068706.01,-48349278.36871,221561502.25,0.239888,12834625318.16,927176736.61,33073817.4,13986106197.46,-201549134.83,-201549134.83,154569430.79
600135,2022-12-31 00:00:00,6255332.59,553083350.0,0.1091,1841901925.08,11031612.45,4776279.86,553083350.0,0.1091,80104445.65,152245288.33,36578279.65,339011306.73,1159975.47,5849753.35,5849753.35,6047468.9,6047468.9,-2272421.46,60341393.44,60341393.44,62613814.9,NaN,60341393.44,60341393.44,62613814.9,-1611541.67,-1611541.67,140968168.84,50832183.308211,280504924.82,58506381.91,2180913231.81,2708061.29,13393113.21,1137464.62,0.0,74254692.3,1841901925.08,72140842.68,5034647.45,5034647.45,111832799.58,70891553.23,107469832.88,-5381655.78,1767909.358211,11640877.4,0.15677,2122406849.9,71139599.82,1809257.22,2180913231.81,11277119.49,11277119.49,3084215.69
600136,2022-12-31 00:00:00,205817.02,583252794.0,-8.1,1615710339.84,6199197.92,5993380.9,583252794.0,-8.1,-4313413576.9,-4093767368.96,54607143.52,-875129589.46,2879005177.47,458483774.43,458483774.43,99479.3,99479.3,183896714.27,-4724347627.49,-4724347627.49,-4908244341.76,NaN,-4724347627.49,-4724347627.49,-4908244341.76,-464209699.23,-464209699.23,-638901383.25,-2133198138.2075,210527032.98,-1085656622.44,740580750.38,-9762750.91,824200.7,-866722.25,0.0,-4771897351.33,1615710339.84,219646207.94,12592309.24,12592309.24,27839409.99,82446553.51,-3454865985.71,-863716496.4275,136346990.43,0.25,1826237372.82,-4762134600.42,5825404.1,740580750.38,-3454865985.71,-3454865985.71,576727530.49
600137,2022-12-31 00:00:00,1213018.59,97059713.0,0.178,269585205.05,3454486.82,2241468.23,97059713.0,0.178,27283468.81,32240044.18,2793662.51,57170931.04,13149978.29,3757627.65,3757627.65,17276628.85,17276628.85,17276628.85,NaN,17276628.85,17276628.85,17276628.85,3613941.25,3613941.25,48425626.62,32590288.839355,29887462.23,27283468.81,326756136.09,149226.12,2125685.62,NaN,0.0,18260317.96,269585205.05,4956575.37,NaN,NaN,12011914.23,3547783.15,6341445.66,-16185582.44,-871922.450645,983689.11,0.05387,299472667.28,18111091.84,143686.4,326756136.09,-16185582.44,-16185582.44,3035604.15
600138,2022-12-31 00:00:00,725112411.0,-0.46,5388560290.72,184442504.13,184442504.13,725112411.0,-0.46,-284600447.22,106546936.64,99692642.71,1028281496.96,87085845.82,256591631.44,256591631.44,43235988.55,43235988.55,138165935.66,-333551708.91,-333551708.91,-471717644.57,NaN,-333551708.91,-333551708.91,-471717644.57,-216757575.85,-216757575.85,227237748.46,-228354334.968504,1231734319.01,-203452822.05,6416841787.68,5531854.61,51696551.42,-2808029.56,0.0,-541192078.66,5388560290.72,391147383.86,12654073.85,658030764.49,757723407.2,-119904914.69,-15493437.878504,-69474434.09,0.128373,6620294609.73,-546723933.27,3401932.96,6416841787.68,-120690811.82,-120690811.82,35627098.43
600141,2022-12-31 00:00:00,1102015731.0,5.31,19516492999.97,77752858.09,77752858.09,1123167665.0,5.21,7879259692.3,9556775052.3,142004507.09,10794160688.34,219740366.32,8693696.17,8693696.17,49803052.75,49803052.75,-944608389.1,5851703534.09,5851703534.09,6796311923.19,NaN,5851703534.09,5851703534.09,6796311923.19,-38930052.17,-38930052.17,9883688167.7,6133996256.764923,2256882909.4,8537277778.94,30310653688.31,-697760815.25,256334049.55,-140115.24,0.0,7870565996.13,19516492999.97,1677515360.0,1232203837.58,152586331.74,294590838.83,-230120429.35,-44620392.725077,1074254072.94,0.13649,21773375909.37,8212660240.35,30236356.0,30310653688.31,-326913115.4,-326913115.4,10520178.27
600143,2022-12-31 00:00:00,NaN,2594632318.0,0.7677,34269375609.94,261063699.83,261063699.83,2594632318.0,0.7677,2917988970.88,4382109809.28,355978668.52,6142955594.25,433519516.37,890093216.67,890093216.67,55082652.66,55082652.66,-8514286.6,1991899230.86,1991899230.86,2000413517.46,NaN,1991899230.86,1991899230.86,2000413517.46,-886360859.78,-886360859.78,4482425676.04,2090855607.422165,3051225660.31,3091729933.94,40412331204.19,-14486605.05,241082930.01,-157076664.9,0.0,2027895754.21,34269375609.94,1464120838.4,1453707209.26,204377777.74,560356446.26,-101015198.66,-1359490.197835,27482236.75,0.013552,37320601270.25,2042382359.26,51350295.77,40412331204.19,-100315866.76,-100315866.76,-175427652.81
600148,2022-12-31 00:00:00,3773072.15,140911653.0,-0.05,440042589.97,5552798.18,1779726.03,140911653.0,-0.05,1094534.62,33603589.74,8383287.94,110588137.44,8691230.09,603389.58,603389.58,2446953.2,2446953.2,-6543842.65,-7045582.65,-7045582.65,-501740.0,NaN,-7045582.65,-7045582.65,-501740.0,1804117.57,1804117.57,42263095.8,-550953.105,106080767.04,4507370.4,550630727.41,2625725.53,5537195.57,-242561.73,0.0,491145.04,440042589.97,32509055.12,23131278.68,31810093.91,40193381.85,-8631063.75,-2164876.515,992885.04,0.25,546123357.01,-2134580.49,39446.05,550630727.41,-8659506.06,-8659506.06,182395.39
