Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year End Price
600513.SS,"Jiangsu Lianhuan Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.41,4.057063088,0.050466937,1.838353811,0.108,22.54260924,0.215790956,2.27811833,0.011685188,2638318456,2354796481,9.242469788
600516.SS,"FangDa Carbon New Material Co.,Ltd",Technology,Electronic Components,2021,0.29,3.66736174,0.058617425,1.17472736,0.5,37.02471503,0.035957104,2.927763368,0.046567217,43227512811,18502948254,10.73716736
600517.SS,"State Grid Yingda Co.,Ltd.",Industrials,Electrical Equipment & Parts,2021,0.214,3.206923989,0.027253483,2.100195695,0.062,32.56833442,0.23045194,2.173304883,0.008895746,39855373737,44908856477,6.969623566
600519.SS,"Kweichow Moutai Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2021,41.76,150.8831225,0.205590451,1.295549479,19.293,45.03940275,0.001570674,12.46557884,0.010257621,2.36272E+12,2.55168E+11,1880.845459
600521.SS,"Zhejiang Huahai Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.34,4.471653444,0.031518695,2.282671926,0.2,61.8735089,0.364262426,4.704522229,0.009507062,30856218546,15468124894,21.03699303
600522.SS,"Jiangsu Zhongtian Technology Co., Ltd.",Industrials,Electrical Equipment & Parts,2021,0.06,7.990923784,0.003952952,1.641543072,0.1,275.4858017,0.118201777,2.068490271,0.006049919,56413156279,46089903940,16.5291481
600523.SS,"Guizhou Guihang Automotive Components Co.,Ltd",Consumer Cyclical,Auto Parts,2021,0.38,6.744785937,0.046039535,1.177436768,0.2,62.62016296,0.001324317,3.528008472,0.008404893,9620848059,3320957434,23.79566193
600527.SS,"Jiangsu Jiangnan High Polymer Fiber Co.,Ltd",Basic Materials,Chemicals,2021,0.059,1.377066833,0.040590267,1.059641298,0.1,36.41061055,0.00337582,1.56000128,0.046550037,3720211897,2526978801,2.148226023
600528.SS,China Railway Hi-tech Industry Corporation Limited,Industrials,Engineering & Construction,2021,0.78,10.21071473,0.037748079,2.114136416,0.141,10.04887972,0.014607704,0.767637369,0.017988993,17412789848,49176633261,7.838126183
600529.SS,Shandong Pharmaceutical Glass Co.Ltd,Consumer Cyclical,Packaging & Containers,2021,0.99,7.037681048,0.092217589,1.372440786,0.3,42.21115883,nan,5.937900134,0.007178915,27731797465,6409715398,41.78904724
600531.SS,"Henan Yuguang Gold&Lead Co.,Ltd.",Basic Materials,Other Industrial Metals & Mining,2021,0.37,3.726664273,0.029841398,3.29648723,0.086,15.25882386,0.513776557,1.514964702,0.015232657,6155238646,13399864257,5.645764828
600533.SS,"Nanjing Chixia Development Co.,Ltd.",Real Estate,Real Estate - Development,2021,0.35,4.227768389,0.015967836,5.128183785,0.1,8.267983028,0.364892614,0.684473177,0.034556709,3038483763,23154403552,2.89379406
600535.SS,"Tasly Pharmaceutical Group Co., Ltd",Healthcare,Drug Manufacturers - Specialty & Generic,2021,1.57,8.689155586,0.142602342,1.242444361,0.33,9.146309506,0.10238334,1.652600852,0.022980972,21452681977,16541558453,14.35970592
600536.SS,China National Software & Service Company Limited,Technology,Software - Application,2021,0.115385,2.851012985,0.006921959,3.296417578,0.024852,255.6269352,0.112044167,10.34562595,0.000842569,25076200594,10919128452,29.49551392
600546.SS,"Shanxi Coal International Energy Group Co.,Ltd",Energy,Thermal Coal,2021,2.49,5.967101537,0.107396416,3.201574857,0.066,2.529312999,0.27024767,1.05545202,0.010479535,12485512205,45976753517,6.297989368
600547.SS,"Shandong Gold Mining Co., Ltd.",Basic Materials,Gold,2021,-0.09,8.084186282,-0.002473417,2.46380352,0.05,-206.3273536,0.164294076,2.29701063,0.002692593,67118204401,78307585716,18.56946182
600548.SS,Shenzhen Expressway Corporation Limited,Industrials,Infrastructure Operations,2021,1.113,17.83375754,0.036140262,2.29302357,0.43,7.57892948,0.367588268,0.472998946,0.050975961,12090132095,72304935167,8.435348511
600549.SS,"Xiamen Tungsten Co.,Ltd.",Basic Materials,Other Industrial Metals & Mining,2021,0.8384,5.849565679,0.035829046,2.520372172,0.15,25.58724343,0.294592085,3.667339777,0.006992243,34059458942,32902374255,21.45234489
600551.SS,"Time Publishing and Media Co., Ltd.",Communication Services,Publishing,2021,0.529857,7.361863059,0.048397423,1.466205824,0.208572,9.605111269,0.013192875,0.6913108,0.040982168,3450849221,7423494488,5.089335442
600552.SS,"Triumph Science & Technology Co.,Ltd",Industrials,Building Products & Equipment,2021,0.2817,3.315803658,0.025288864,2.484436262,0.05,40.67874268,0.328431026,3.455934969,0.004363306,10824441972,8508520106,11.45920181
600556.SS,"Inmyshow Digital Technology(Group)Co.,Ltd.",Communication Services,Advertising Agencies,2021,0.2,2.006070205,0.070815851,1.382831101,0.0164,61.24079704,0.036023066,6.105548737,0.001338977,22141610367,5002922235,12.24815941
600557.SS,"Jiangsu Kanion Pharmaceutical Co.,Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.56,7.398410523,0.053263976,1.345494203,0,21.13475118,0.038966309,1.599730189,0,6885835413,6018019236,11.83546066
600558.SS,"Atlantic China Welding Consumables, Inc.",Industrials,Specialty Industrial Machinery,2021,0.0862,2.383245075,0.024546474,1.35739957,0.04,41.47713533,0.098165786,1.500193624,0.011187781,3209233217,3153022790,3.575329065
600559.SS,"Hebei Hengshui Laobaigan Liquor Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2021,0.43,4.071632456,0.051177101,2.041900908,0.15,62.47838043,0.030900367,6.598263441,0.005583327,24575321970,7605087716,26.86570358
600562.SS,"Glarun Technology Co.,Ltd",Technology,Communication Equipment,2021,0.42,3.795151717,0.072911946,1.527401192,0.113,42.53803435,0.024217904,4.707578447,0.006324872,22187038429,7213270798,17.86597443
600563.SS,"Xiamen Faratronic Co., Ltd.",Technology,Electronic Components,2021,3.69,15.26070745,0.178951838,1.328626875,1.3,60.21870352,0.008946851,14.56072838,0.0058504,49996578598,4641578780,222.207016
600566.SS,"Hubei Jumpcan Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2021,1.94,9.891329977,0.141717148,1.328547988,0.45,13.26842062,0.051942588,2.602353381,0.017482018,23725339341,12131036778,25.74073601
600567.SS,"Shanying International Holdings Co.,Ltd",Basic Materials,Paper & Paper Products,2021,0.34,3.018962614,0.029150598,2.841389744,0.04,9.233713851,0.512840219,1.039914405,0.012741034,17176722409,51994492093,3.139462709
600570.SS,Hundsun Technologies Inc.,Technology,Software - Application,2021,0.77,3.006657879,0.121154805,1.943569457,0.054945,61.2991878,0.048367685,15.69861837,0.00116408,89404119061,12079908313,47.2003746
600571.SS,"Sunyard Technology Co.,Ltd",Technology,Software - Infrastructure,2021,0.66,2.663673024,0.146505509,1.467502159,0.22,17.5219767,0.001929589,4.341563143,0.019023729,5392736852,1985241405,11.56450462
600572.SS,"Zhejiang CONBA Pharmaceutical Co.,Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.78,2.801836104,0.178945015,1.476678649,0,5.821825908,0.132304981,1.620731563,0,11670614146,11274207369,4.541024208
600573.SS,"FuJian YanJing HuiQuan Brewery Co.,Ltd",Consumer Defensive,Beverages - Brewers,2021,0.124,4.725530296,0.023788433,1.096089737,0.035,80.31211361,nan,2.107425297,0.003514514,2489675522,1304490668,9.958702087
600575.SS,"Huaihe Energy (Group) Co.,Ltd",Industrials,Integrated Freight & Logistics,2021,0.11,2.5383552,0.023693757,1.634079197,0,21.14339308,0.200147293,0.916252083,0,9038559434,18421172145,2.325773239
600577.SS,"Tongling Jingda Special Magnet Wire Co., Ltd.",Industrials,Electrical Equipment & Parts,2021,0.28,2.115811465,0.054207473,2.140771596,0.02,24.69495194,0.286172576,3.2680542,0.002892436,14580649911,10130326509,6.914586544
600578.SS,"Beijing Jingneng Power Co., Ltd.",Utilities,Utilities - Independent Power Producers,2021,-0.47,3.225154592,-0.037717962,3.143917706,0.12,-6.688162114,0.517249829,0.974662176,0.038174785,21044111312,82625624107,3.143436193
600580.SS,"Wolong Electric Group Co.,Ltd.",Industrials,Electrical Equipment & Parts,2021,0.7593,6.296050453,0.044874945,2.447536854,0.15,23.37561378,0.286219084,2.819085342,0.008451131,23120337829,22012647245,17.74910355
600582.SS,Tiandi Science & Technology Co.Ltd,Industrials,Farm & Heavy Construction Machinery,2021,0.39,4.591037958,0.038424295,1.784745558,0.15,10.03070306,0.013764457,0.852089272,0.038343811,16190057082,42157878552,3.911974192
600583.SS,"Offshore Oil Engineering Co.,Ltd",Energy,Oil & Gas Equipment & Services,2021,0.08,5.143682112,0.010671094,1.522709166,0.07,54.34092879,0.019613774,0.845167763,0.016102044,19220865271,34654263800,4.347274303
600584.SS,"JCET Group Co., Ltd.",Technology,Semiconductors,2021,1.72,11.73075541,0.079752633,1.766624839,0.05,17.72784965,0.203914503,2.599312689,0.00163978,54562514744,37098618886,30.4919014
600585.SS,Anhui Conch Cement Company Limited,Basic Materials,Building Materials,2021,6.28,45.93079423,0.144292941,1.201705085,2.12,5.445702668,0.05163452,0.744576995,0.061990094,1.36786E+11,2.30556E+11,34.19901276
600586.SS,"Shandong Jinjing Science & Technology Stock Co.,Ltd",Basic Materials,Specialty Chemicals,2021,0.92,3.843858848,0.120790984,1.94746344,0.03,9.495114244,0.165631401,2.272587379,0.00343426,12481028047,10824415791,8.735505104
600587.SS,"Shinva Medical Instrument Co.,Ltd.",Healthcare,Medical Devices,2021,1.053846,8.101025815,0.047916211,2.204431795,0.076923,29.43705745,0.102160738,3.829407035,0.002479617,18820441395,11613893656,31.02212524
600588.SS,"Yonyou Network Technology Co.,Ltd.",Technology,Software - Application,2021,0.22,2.044909447,0.040841875,2.186327891,0.2,161.7308703,0.188664518,17.3996905,0.00562101,1.2158E+11,17329343770,35.58079147
600592.SS,"Fujian Longxi Bearing (Group) Co., Ltd",Industrials,Specialty Industrial Machinery,2021,0.75,5.723311173,0.08638585,1.505624617,0.113,13.38626862,0.080838077,1.754177112,0.011255315,4011402717,3451512498,10.03970146
600594.SS,"Guizhou Yibai Pharmaceutical Co., Ltd.",Healthcare,Drug Manufacturers - Specialty & Generic,2021,0.308,4.20714708,0.049777402,1.444118107,0.13,25.83950835,0.184379684,1.891678238,0.016334596,6302605143,4897244473,7.958568573
600596.SS,"Zhejiang Xinan Chemical Industrial Group Co.,Ltd",Basic Materials,Agricultural Inputs,2021,2.33,6.626741682,0.154336458,1.74876559,0.178571,6.881884956,0.12511744,2.419709824,0.011136471,21640555211,17199341507,16.03479195
600597.SS,"Bright Dairy & Food Co.,Ltd",Consumer Defensive,Packaged Foods,2021,0.48,5.702452173,0.025259151,2.265322894,0.16,28.80718311,0.175134962,2.424824877,0.011571188,19060722316,23450401026,13.82744789
600598.SS,Heilongjiang Agriculture Company Limited,Consumer Defensive,Farm Products,2021,0.433,3.89190734,0.095928207,1.196436815,0.4,30.71472441,0.000538412,3.417212823,0.030076374,23642211909,8029006028,13.29947567
600600.SS,Tsingtao Brewery Company Limited,Consumer Defensive,Beverages - Brewers,2021,2.328,32.4368021,0.067767444,1.956947488,0.75,40.13187369,0.008740578,2.88027783,0.008027658,66251703041,46563004491,93.42700195
600602.SS,INESA Intelligent Tech Inc.,Technology,Software - Infrastructure,2021,0.188,4.145136698,0.037031393,1.480424153,0.055,34.07592976,0.044257687,1.545491805,0.008585333,6882261218,6931923106,6.406274796
600604.SS,"Shanghai Shibei Hi-Tech Co.,Ltd.",Real Estate,Real Estate Services,2021,0.06,4.64245173,0.005435667,2.504545447,0.012,89.29262161,0.476523445,1.154036188,0.002239827,7540493932,21158502440,5.357557297
600605.SS,"Shanghai Huitong Energy Co.,Ltd",Industrials,Specialty Industrial Machinery,2021,0.292,5.435040111,0.029197427,1.82238163,0.072857,31.01838452,0.197720405,1.666476805,0.008043948,1868372043,2064133429,9.057368279
600611.SS,"Dazhong Transportation (Group) Co., Ltd.",Industrials,Trucking,2021,0.14,6.176416781,0.017027087,1.89132222,0,24.14821727,0.206241325,0.54736436,0,5285194959,19289640996,3.380750418
600612.SS,"Lao Feng Xiang Co., Ltd.",Consumer Cyclical,Luxury Goods,2021,3.5868,28.98405995,0.084234265,2.051347779,1.25,11.61727722,0.428624854,1.437647107,0.029998428,13213609673,22274857486,41.66884995
600613.SS,"Shanghai Shenqi Pharmaceutical Investment Management Co., Ltd.",Healthcare,Drug Manufacturers - General,2021,0.13,4.89085349,0.022109622,1.316174849,0,46.96379075,0.099169159,1.248308257,0,2926388944,3148970121,6.105292797
600615.SS,"Chongqing Fenghwa Group Co., Ltd.",Industrials,Metal Fabrication,2021,-0.015,3.351556394,-0.003941012,1.134821685,0,-585.4795456,0.014178367,2.62033281,0,1651236674,719773655.4,8.782193184
600616.SS,Shanghai Jinfeng Wine Company Limited,Consumer Defensive,Beverages - Wineries & Distilleries,2021,-0.02,2.875101421,-0.005656559,1.187610433,0.03,-353.412199,0.033912786,2.458432919,0.004244336,4728690508,2270956082,7.06824398
600617.SS,Shanxi Guoxin Energy Corporation Limited,Energy,Oil & Gas Midstream,2021,0.021429,2.024168218,0.001396481,7.679069992,0,132.6524303,0.73300418,1.404334335,0,5047165766,32482875024,2.842608929
600618.SS,"Shanghai Chlor-Alkali Chemical Co., Ltd.",Basic Materials,Chemicals,2021,1.5321,9.154987274,0.190496187,1.309241237,0.055,7.379205815,0.089619744,1.234920475,0.004864811,8477452012,9300488422,11.30568123
600619.SS,"Shanghai Highly (Group) Co., Ltd.",Industrials,Specialty Industrial Machinery,2021,0.34,7.888598225,0.015307986,2.759397708,0.15,23.32815843,0.214042337,1.005447817,0.018911757,6259399617,21095414588,7.931573868
600620.SS,"Shanghai Tianchen Co.,Ltd",Real Estate,Real Estate Services,2021,0.18,3.204707423,0.045058765,1.169887323,0.05,50.74132284,nan,2.850006851,0.00547439,6271721808,2731229896,9.13343811
600621.SS,"Shanghai Chinafortune Co., Ltd.",Financial Services,Financial Conglomerates,2021,0.47,6.824547937,0.01444758,4.652554047,0.141,28.54178205,0.367025782,1.965644859,0.010510906,14231588564,34242267064,13.41463757
600623.SS,Shanghai Huayi Group Corporation Limited,Basic Materials,Chemicals,2021,1.39,11.36884928,0.056395006,2.119359517,0.06,5.906352036,0.137578156,0.722133712,0.007308313,15503030822,52623928353,8.20982933
600628.SS,"Shanghai New World Co., Ltd",Consumer Cyclical,Department Stores,2021,0.11,6.731066595,0.011366171,1.402063873,0.055,69.28309094,0.13712197,1.132233636,0.007216768,4929925001,6111006686,7.621140003
600629.SS,Arcplus Group PLC,Industrials,Engineering & Construction,2021,0.44,3.353045677,0.02439753,3.723850373,0.038194,11.84920289,0.086842601,1.554899568,0.007325771,5060138751,13425810472,5.213649273
600630.SS,Shanghai Dragon Corporation,Consumer Cyclical,Textile Manufacturing,2021,-0.72,2.869144141,-0.128575648,1.909950273,0,-7.765842809,0.254603065,1.948806525,0,2375576375,2369031122,5.591406822
600633.SS,"Zhejiang Daily Digital Culture Group Co.,Ltd",Communication Services,Internet Content & Information,2021,0.41,7.039391897,0.043392927,1.225754353,0.08,20.60918575,0.089340509,1.200354559,0.009467718,10714895109,11905751981,8.449766159
600635.SS,"Shanghai Dazhong Public Utilities(Group) Co.,Ltd.",Utilities,Utilities - Regulated Gas,2021,0.1,3.603343604,0.012600493,2.40360156,0.055,36.60695791,0.362145972,1.01591638,0.015024466,8854453963,24074948289,3.660695791
600636.SS,"China Reform Culture Holdings Co., Ltd.",Basic Materials,Chemicals,2021,-0.9573,5.856982052,-0.15528211,1.072490902,0.11,-11.02332049,0.002077852,1.801717097,0.010423947,4628771557,2755324568,10.5526247
600637.SS,"Oriental Pearl Group Co.,Ltd.",Communication Services,Internet Content & Information,2021,0.5501,8.93767081,0.042588793,1.232799642,0.27,15.72880089,0.029751811,0.968083693,0.031205167,29088548780,43680817947,8.652413368
600638.SS,"Shanghai New Huang Pu Industrial Group Co., Ltd.",Real Estate,Real Estate - Development,2021,0.1633,6.479092171,0.005127689,4.740139718,0.12,34.32430085,0.123492022,0.865114769,0.021408851,3774496758,21441169625,5.605158329
600639.SS,"Shanghai Jinqiao Export Processing Zone Development Co.,Ltd",Real Estate,Real Estate - Development,2021,1.446,14.51267237,0.048785857,2.658684966,0.3,7.688276995,0.256291584,0.766037312,0.026985094,9452295954,33267839283,11.11724854
600640.SS,"New Guomai Digital Culture Co., Ltd.",Communication Services,Telecom Services,2021,-0.4493,5.214908904,-0.059695575,1.291547708,0.004,-33.93468044,0.003730704,2.923704364,0.000262349,12131859086,5989177645,15.24685192
600641.SS,"Shanghai Wanye Enterprises Co.,Ltd",Real Estate,Real Estate - Development,2021,0.4135,8.182907357,0.0410738,1.201282253,0.105,78.89666667,0.010958813,3.98681914,0.003218512,30360661149,9166819576,32.62377167
600642.SS,Shenergy Company Limited,Utilities,Utilities - Diversified,2021,0.313,6.280211599,0.017157629,2.329831546,0.28,21.22813063,0.33624921,1.057990608,0.042140719,32518317114,89530551048,6.644404888
600643.SS,"Shanghai Aj Group Co.,Ltd",Financial Services,Asset Management,2021,0.71,7.771559822,0.042594236,2.183679513,0.26,8.976460175,0.475768521,0.820078192,0.040795277,10153729516,27049567372,6.373286724
600648.SS,"Shanghai Waigaoqiao Free Trade Zone Group Co., Ltd.",Industrials,Specialty Business Services,2021,0.83,12.50441329,0.021738216,3.601941885,0.2,13.92737469,0.384395893,0.924451289,0.017301456,10805934707,43108820895,11.55972099
600649.SS,"Shanghai Chengtou Holding Co.,Ltd",Real Estate,Real Estate - Development,2021,0.36,8.054484084,0.013229625,3.0948224,0.092,10.65050496,0.44741367,0.476030711,0.023994689,9698869684,68901650022,3.834181786
600650.SS,"Shanghai Jin Jiang Online Network Service Co., Ltd.",Industrials,Trucking,2021,0.237,9.116017053,0.025197572,1.30376424,0.132,38.79106095,0.036107445,1.008497614,0.014357999,3590606113,5179092011,9.193481445
600655.SS,"Shanghai Yuyuan Tourist Mart (Group) Co., Ltd.",Consumer Cyclical,Department Stores,2021,0.972,8.806072444,0.028440941,3.171024428,0.33,9.392622567,0.355368047,1.036742452,0.036146047,35553789652,1.32505E+11,9.129629135
600657.SS,"Cinda Real Estate Co., Ltd.",Real Estate,Real Estate Services,2021,0.29,8.367698637,0.009379139,3.526697263,0,12.60038902,0.385360767,0.436692689,0,10421091023,86921743163,3.654112816
600658.SS,"Beijing Electronic Zone High-tech Group Co., Ltd.",Technology,Communication Equipment,2021,0.03,6.162634463,0.001470202,2.962594777,0.14,135.5098406,0.285637108,0.659668401,0.034437843,4547398384,21476621464,4.065295219
600660.SS,"Fuyao Glass Industry Group Co., Ltd.",Consumer Cyclical,Auto Parts,2021,1.23,13.13337388,0.070250632,1.703229494,0.75,35.03795097,0.232195963,3.281462941,0.017402733,86322216379,44784893954,43.09667969
600662.SS,"Shanghai Foreign Service Holding Group Co., Ltd.",Industrials,Trucking,2021,0.3109,1.663418838,0.038944,3.439708105,0,21.15777391,0.004389457,3.954477224,0,15020753393,13651411345,6.577951908
600663.SS,"Shanghai Lujiazui Finance & Trade Zone Development Co.,Ltd.",Real Estate,Real Estate - Development,2021,1.0686,5.737376158,0.035657737,3.146480463,0.498,9.365721675,0.406506696,1.74438801,0.049759147,39376501985,1.20896E+11,10.00821018
600665.SS,"Tande Co., Ltd.",Real Estate,Real Estate Services,2021,0.4361,4.812352619,0.009129259,9.082198294,0.152,6.686091778,0.364773629,0.605900036,0.052129693,2519610877,41274569918,2.915804625
600667.SS,Wuxi Taiji Industry Limited Corporation,Technology,Semiconductor Equipment & Materials,2021,0.43,3.812533782,0.036277582,2.869593972,0.17,18.03042833,0.228034829,2.033577832,0.021926758,16329468003,25056148715,7.753084183
600668.SS,"Zhejiang Jianfeng Group Co., Ltd.",Basic Materials,Building Materials,2021,2.69,15.13303776,0.131552057,1.274588149,0.4,6.39991973,0.017563244,1.137629096,0.023234492,5923675847,7024435100,17.21578407
600673.SS,"Guangdong HEC Technology Holding Co., Ltd",Technology,Electronic Components,2021,0.29,2.876586087,0.039449939,2.446700659,0,28.61008809,0.398610796,2.88429593,0,25005855655,22156117726,8.296925545
600674.SS,Sichuan Chuantou Energy Co.Ltd,Utilities,Utilities - Independent Power Producers,2021,0.7009,6.410238622,0.0637005,1.501027935,0.38,16.4993875,0.265661552,1.804054635,0.032859406,56372042824,48467289300,11.5644207
600675.SS,China Enterprise Company Limited,Real Estate,Real Estate - Development,2021,0.13,2.568996659,0.014861762,3.183762404,0.138,22.4590815,0.395598409,1.136506186,0.047265444,17652797355,54184620614,2.919680595
600679.SS,"Shanghai Phoenix Enterprise (Group) Co., Ltd.",Consumer Cyclical,Leisure,2021,0.2138,7.162121993,0.029913642,1.402730564,0.04,54.05107539,0.067642723,1.613505038,0.003461369,3971769264,3476527719,11.55611992
600681.SS,"Bestsun Energy Co., Ltd.",Utilities,Utilities - Regulated Gas,2021,0.39,2.915770463,0.065920341,2.005332086,0.51,11.43722167,0.186220602,1.529789985,0.114336536,5980883700,8151726469,4.460516453
600682.SS,"Nanjing Xinjiekou Department Store Co., Ltd.",Consumer Cyclical,Department Stores,2021,0.78,13.0359961,0.039566596,1.433078635,0.02,14.89901787,0.052505228,0.891472646,0.001720988,15643692202,26658542523,11.62123394
600685.SS,CSSC Offshore & Marine Engineering (Group) Company Limited,Industrials,Aerospace & Defense,2021,0.0562,18.89954366,0.001793441,2.370833872,0.166,411.128862,0.140636939,1.222539679,0.007184455,18979618973,44265408873,23.10544205
600686.SS,"Xiamen King Long Motor Group Co., Ltd.",Consumer Cyclical,Auto Manufacturers,2021,-0.89,5.653603967,-0.02281877,5.1421571,0.005,-7.025463126,0.203885099,1.105960414,0.000799659,4483452509,26084650141,6.252662182
600690.SS,"Haier Smart Home Co., Ltd.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",2021,1.41,12.78840748,0.060066007,2.679079952,0.366,19.63284405,0.120256333,2.164640918,0.01322144,1.73139E+11,2.17741E+11,27.6823101
600692.SS,"Shang Hai Ya Tong Co.,Ltd.",Industrials,Marine Shipping,2021,0.1297,2.631967672,0.017333541,2.684385559,0,45.00606746,0.217799494,2.217841431,0,2053347406,2631368460,5.837286949
600693.SS,"Fujian Dongbai (Group) Co.,Ltd.",Consumer Cyclical,Department Stores,2021,0.1442,3.94935085,0.008515762,3.657277963,0,26.92873534,0.487092541,0.983230861,0,3377719625,14729069494,3.883123636
600694.SS,"Dashang Co., Ltd.",Consumer Cyclical,Department Stores,2021,2.4,28.29708842,0.035845757,2.33288342,0.545455,6.841302713,0.22707192,0.580240846,0.033220708,5140056680,21188564564,16.41912651
600697.SS,"Chang Chun Eurasia Group Co., Ltd.",Consumer Cyclical,Department Stores,2021,0.18,16.33750815,0.00128489,4.846013073,0.4,64.30256102,0.388370644,0.708459385,0.034558845,1841357849,22025692995,11.57446098
600699.SS,Ningbo Joyson Electronic Corp.,Consumer Cyclical,Auto Parts,2021,-2.74,8.07359575,-0.073125535,3.045241204,0.15,-7.832839715,0.380001727,2.658292722,0.006989103,30233493067,51326681448,21.46198082
600702.SS,"Shede Spirits Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2021,3.7825,14.38950399,0.153909209,1.61981349,0.25,57.62509827,0.006152472,15.14763361,0.001146963,72619607535,8093437218,217.9669342
600703.SS,"Sanan Optoelectronics Co.,Ltd",Technology,Semiconductors,2021,0.29,6.10428951,0.027630018,1.560415523,0.15,128.2548707,0.118248663,6.093078064,0.004032918,1.85561E+11,47521555070,37.19391251
600704.SS,"Wuchan Zhongda Group Co.,Ltd.",Industrials,Conglomerates,2021,0.76,5.850476888,0.030784053,3.293909698,0.2,6.965453374,0.164065347,0.904839839,0.03778044,27488086951,1.2945E+11,5.293744564
600705.SS,"AVIC Industry-Finance Holdings Co., Ltd.",Financial Services,Capital Markets,2021,0.51,4.713466231,0.00978499,6.533911906,0.112,7.288870157,0.36902739,0.788660319,0.030129202,32791183729,4.56931E+11,3.71732378
600708.SS,"Bright Real Estate Group Co.,Limited",Real Estate,Real Estate - Development,2021,-0.0412,5.61938436,0.000931736,5.461882365,0.02,-57.21439436,0.428472371,0.419482437,0.008484524,5253423859,75216709626,2.357233047
600710.SS,Sumec Corporation Limited,Industrials,Farm & Heavy Construction Machinery,2021,0.59,4.331807967,0.014052233,4.500922062,0.251,9.773827407,0.175928775,1.33121279,0.04352683,7535449612,54587053896,5.76655817
600711.SS,"Chengtun Mining Group Co., Ltd.",Basic Materials,Other Industrial Metals & Mining,2021,0.3815,3.858478872,0.03754962,1.985817368,0.01,27.80222862,0.20452477,2.748894206,0.000942814,32780709317,27340950716,10.60655022
600713.SS,NanJing Pharmaceutical Company Limited,Healthcare,Drug Manufacturers - General,2021,0.485,3.518065343,0.019515894,4.94590763,0.11,9.273845633,0.251100988,1.278491072,0.024456319,5889124503,25885712415,4.497815132
600714.SS,"Qinghai Jinrui Mining Development Co., Ltd",Basic Materials,Other Industrial Metals & Mining,2021,0.268,2.424529135,0.098770543,1.120998952,0,49.40282053,0.001405608,5.460835965,0,3815437532,783232000,13.2399559
600717.SS,"Tianjin Port Holdings Co., Ltd.",Industrials,Marine Shipping,2021,0.34,6.006457978,0.02829195,1.504033128,0.072,11.52997929,0.213378941,0.652663012,0.018366443,11345038919,34385448778,3.920192957
600718.SS,Neusoft Corporation,Technology,Software - Application,2021,0.98,7.958136015,0.06409374,1.895144718,0,13.54175782,0.061709759,1.667591838,0,15974209182,18305146392,13.27092266
600720.SS,"CCCC Design & Consulting Group Co., Ltd.",Basic Materials,Building Materials,2021,1.2206,3.591375853,0.08174745,1.281211212,0.68,7.900211941,0.037619221,2.685043028,0.070517483,22126824189,11590811894,9.642998695
600724.SS,Ningbo Fuda Company Limited,Real Estate,Real Estate Services,2021,0.2495,2.072670525,0.084058595,1.192351414,0.22,12.91664043,0.029976331,1.554854835,0.068265702,4657577738,4289853113,3.222701788
600727.SS,"Shan Dong Lu Bei Chemical Co.,Ltd",Basic Materials,Chemicals,2021,0.93,5.722250108,0.079939801,1.874087513,0.3,10.87209537,0.040809095,1.766970773,0.029670513,5344528535,6168469576,10.1110487
600728.SS,"Pci Technology Group Co.,Ltd.",Technology,Information Technology Services,2021,0.1817,2.644794016,0.029052381,1.896243614,0.016,45.48539417,0.032697696,3.124892174,0.001935945,17709590849,10818074025,8.264696121
600729.SS,"Chongqing Department Store Co.,Ltd.",Consumer Cyclical,Department Stores,2021,2.38,14.32950237,0.05221466,2.833177297,3.69,8.748044888,0.225649311,1.452970682,0.177230477,9172362156,18223551977,20.82034683
600731.SS,"Hunan Haili Chemical Industry Co.,Ltd.",Basic Materials,Agricultural Inputs,2021,0.5775,3.076056343,0.080700233,1.734538079,0.036364,14.22222187,0.103574933,2.670085399,0.004427435,4589134311,3304559233,8.21333313
600732.SS,"Shanghai Aiko Solar Energy Co.,Ltd.",Technology,Solar,2021,-0.042857,2.780239065,-0.007014154,3.206775693,0.05,-381.9123283,0.208318162,5.887125628,0.003054813,29916565257,17900242752,16.36761665
600735.SS,"Shandong Hiking International Co.,Ltd",Industrials,Industrial Distribution,2021,0.1755,2.317988397,0.035796235,1.616438749,0.036,37.01247245,0.087387287,2.802295699,0.005542137,2785208398,1842966137,6.495688915
600736.SS,"Suzhou New District Hi-Tech Industrial Co.,Ltd",Real Estate,Real Estate - Development,2021,0.23,8.16539136,0.006329299,3.93063126,0.04,19.36953171,0.401791576,0.545594461,0.008978691,5128988007,64379204979,4.454992294
