Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year End Price
601101.SS,"Beijing Haohua Energy Resource Co., Ltd.",Energy,Thermal Coal,2020,0.033333,5.306314546,0.001925343,2.219210875,0.058333,99.62312424,0.361695268,0.625808661,0.017566278,4781862144,24876507213,3.3207376
601107.SS,Sichuan Expressway Company Limited,Industrials,Infrastructure Operations,2020,0.2206,7.182792302,0.016668738,2.447405004,0.11,12.78780961,0.454201838,0.392742917,0.038993392,6101069554,40463340008,2.820990801
601117.SS,"China National Chemical Engineering Co., Ltd",Industrials,Engineering & Construction,2020,0.71,6.164743441,0.026901608,3.339755219,0.187,7.523269385,0.04578484,0.866462865,0.035008753,32631726363,1.36008E+11,5.341521263
601118.SS,"China Hainan Rubber Industry Group Co.,Ltd.",Basic Materials,Specialty Chemicals,2020,0.0166,2.228914108,0.004011675,1.792573147,0.0035,288.0637042,0.262214593,2.145375397,0.000731933,20463623865,17727929034,4.781857491
601126.SS,"Beijing Sifang Automation Co.,Ltd",Industrials,Electrical Equipment & Parts,2020,0.43,4.988275716,0.049982573,1.65443694,0.178,12.75937945,0.003342018,1.099885707,0.032443074,4572674430,6881426737,5.486533165
601127.SS,"Seres Group Co.,Ltd",Consumer Cyclical,Auto Manufacturers,2020,-1.49,3.382016036,-0.064936633,4.79262614,0.04,-11.43537432,0.209181315,5.038032805,0.002347596,25724699616,26619661434,17.03870773
601128.SS,"Jiangsu Changshu Rural Commercial Bank Co., Ltd.",Financial Services,Banks - Regional,2020,0.6,5.956945462,0.008627188,10.93937518,0.181818,9.877009392,0.0569259,0.994839666,0.030680339,17867392035,2.09024E+11,5.926205635
601137.SS,Ningbo Boway Alloy Material Company Limited,Basic Materials,Copper,2020,0.61,6.617995029,0.046993308,1.763796754,0.2,17.64703031,0.246471995,1.62657851,0.018579265,8416834493,9126879071,10.76468849
601138.SS,"Foxconn Industrial Internet Co., Ltd.",Technology,Communication Equipment,2020,0.88,5.222119575,0.076510342,2.189744757,0.2,13.71950236,0.204247167,2.311927543,0.016565668,2.39868E+11,2.27823E+11,12.07316208
601139.SS,Shenzhen Gas Corporation Ltd.,Utilities,Utilities - Regulated Gas,2020,0.46,4.108459729,0.051705476,2.052359779,0.18,14.2855271,0.154742101,1.599466199,0.027391663,18904044363,25556292534,6.571342468
601163.SS,"Triangle Tyre Co.,Ltd",Consumer Cyclical,Auto Parts,2020,1.32,13.57511663,0.063585475,1.534739691,0.35,10.90327754,0.093458804,1.060199094,0.024318515,11513861084,16668824164,14.39232635
601166.SS,"Industrial Bank Co., Ltd.",Financial Services,Banks - Regional,2020,3.08,29.632094,0.008440081,12.63438236,0.762,5.403941018,0.142838105,0.561692951,0.045781883,3.4577E+11,7.894E+12,16.64413834
601168.SS,"Western Mining Co.,Ltd.",Basic Materials,Other Industrial Metals & Mining,2020,0.38,4.731172992,0.018467623,3.058558701,0.1,27.54132622,0.520703713,2.212073831,0.009555019,24939773217,49103865209,10.46570396
601169.SS,"Bank of Beijing Co., Ltd.",Financial Services,Banks - Regional,2020,0.98,10.36839663,0.00740824,13.11374993,0.305,3.805361232,0.149220314,0.359675092,0.081785794,78847613897,2.90001E+12,3.729254007
601177.SS,"Hangzhou Advance Gearbox Group Co., Ltd.",Industrials,Specialty Industrial Machinery,2020,0.2302,4.234309842,0.022891561,2.125947299,0.02,34.42045298,0.254522644,1.871282115,0.002524109,3232625990,4022193312,7.923588276
601179.SS,"China XD Electric Co., Ltd",Industrials,Electrical Equipment & Parts,2020,0.0476,3.867853001,0.006730558,1.737281814,0.05,93.50220696,0.017954337,1.150691366,0.011234175,22813779154,36234480465,4.450705051
601186.SS,China Railway Construction Corporation Limited,Industrials,Engineering & Construction,2020,1.5,22.10669695,0.018018275,3.96249332,0.21,4.618406932,0.175620441,0.313371573,0.030313483,79689689696,1.24279E+12,6.927610397
601188.SS,"Heilongjiang Transport Development Co., Ltd.",Industrials,Infrastructure Operations,2020,0.1517,3.345858863,0.039317186,1.104874899,0.16,16.49404091,0.000752681,0.747833698,0.063945109,3292523726,5075487019,2.502146006
601198.SS,Dongxing Securities Corporation Limited,Financial Services,Capital Markets,2020,0.558,6.542403142,0.017766463,4.09075554,0.14,22.25998909,0.394868866,1.898549148,0.011271167,40150500968,86661730608,12.42107391
601199.SS,"Jiangsu Jiangnan Water Co., Ltd.",Utilities,Utilities - Regulated Water,2020,0.26,3.310127431,0.044365198,1.776515584,0.08,13.98850863,0.156438851,1.098752939,0.021996077,3401370162,5499495733,3.637012243
601200.SS,"Shanghai Environment Group Co., Ltd",Industrials,Waste Management,2020,0.536583,6.872457564,0.023114149,2.43645105,0.070833,16.24726844,0.225620017,1.268543015,0.008124906,11736444105,27057450817,8.718008041
601208.SS,"Sichuan Em Technology Co., Ltd.",Basic Materials,Chemicals,2020,0.22,2.807284447,0.041751639,1.648600988,0,35.01981822,0.224812531,2.744417303,0,6909146786,4203303097,7.704360008
601211.SS,"Guotai Junan Securities Co., Ltd.",Financial Services,Capital Markets,2020,1.2,18.28475573,0.015823179,4.806548577,0.39,12.53607988,0.236094134,0.822723371,0.02592517,1.13004E+11,7.02899E+11,15.04329586
601212.SS,"Baiyin Nonferrous Group Co., Ltd.",Basic Materials,Other Industrial Metals & Mining,2020,0.01,2.060259124,0.001568889,2.620334097,0.0024,294.7914839,0.373769526,1.430846637,0.000814135,21828630748,46508420307,2.947914839
601216.SS,"Inner Mongolia Junzheng Energy & Chemical Group Co.,Ltd.",Basic Materials,Chemicals,2020,0.5706,2.459411466,0.131623282,1.725285256,0.35,7.04480354,0.223502599,1.634441799,0.087069769,33918857009,36582385018,4.0197649
601218.SS,"Jiangsu JIXIN Wind Energy Technology Co., Ltd.",Industrials,Specialty Industrial Machinery,2020,0.2397,2.806685784,0.055145886,1.55558968,0.013,14.55345301,0.158193571,1.242911731,0.00372657,3384248408,4239307620,3.488462687
601222.SS,"Jiangsu Linyang Energy Co., Ltd.",Industrials,Electrical Equipment & Parts,2020,0.57,5.322338193,0.048723982,1.862415494,0.05,12.47112709,0.356337921,1.335605177,0.007033791,14644805770,20465857570,7.108542442
601225.SS,Shaanxi Coal Industry Company Limited,Energy,Thermal Coal,2020,1.53,7.251552766,0.099641443,1.660586564,0.36,4.451445037,0.085427105,0.939207247,0.052857918,66029839192,1.49136E+11,6.810710907
601226.SS,"Huadian Heavy Industries Co., Ltd.",Industrials,Engineering & Construction,2020,0.0837,3.170159516,0.010895828,2.379906726,0.03,48.57517912,0.042618321,1.282504074,0.007378726,4743094932,8875378049,4.065742493
601228.SS,Guangzhou Port Company Limited,Industrials,Marine Shipping,2020,0.14,1.829552083,0.025401572,2.055810113,0.042,22.66258512,0.306550524,1.734174144,0.013237678,23936997213,34362484067,3.172761917
601229.SS,"Bank of Shanghai Co., Ltd.",Financial Services,Banks - Regional,2020,1.4,13.4019791,0.008476512,12.90398601,0.4,4.237022059,0.108177114,0.442608576,0.067432806,84271738959,2.46387E+12,5.931830883
601231.SS,"Universal Scientific Industrial (Shanghai) Co., Ltd.",Technology,Electronic Components,2020,0.8,5.505947171,0.055983679,2.578412529,0.175,21.87715292,0.156321132,3.178694199,0.009999016,38302693509,31070402620,17.50172234
601233.SS,"Tongkun Group Co., Ltd.",Consumer Cyclical,Textile Manufacturing,2020,1.52,10.67670472,0.060273332,1.822681958,0.235,13.15211246,0.264157951,1.872413958,0.011755166,48201211075,47070868558,19.99121094
601236.SS,"Hongta Securities Co., Ltd.",Financial Services,Capital Markets,2020,0.35,3.057809564,0.036775568,2.613394532,0.089584,45.54959433,0.025634323,5.213653004,0.005619244,75196751045,38425565914,15.94235802
601238.SS,"Guangzhou Automobile Group Co., Ltd.",Consumer Cyclical,Auto Manufacturers,2020,0.58,11.41221883,0.041775551,1.647903479,0.18,21.39115334,0.114507341,1.087156592,0.014508092,91670139002,1.42807E+11,12.40686893
601288.SS,Agricultural Bank of China Limited,Financial Services,Banks - Diversified,2020,0.59,6.906281511,0.007936946,12.30582211,0.1819,4.153825065,0.064785957,0.354859092,0.074221971,7.82389E+11,2.7205E+13,2.450756788
601298.SS,"Qingdao Port International Co., Ltd.",Industrials,Marine Shipping,2020,0.59,6.119429321,0.067192029,1.556239129,0.2003,9.232272132,0.063034434,0.890122309,0.036772262,29370824765,57177364980,5.447040558
601311.SS,"Camel Group Co., Ltd.",Consumer Cyclical,Auto Parts,2020,0.65,6.334549716,0.058724166,1.590559569,0.21,13.10515771,0.199028099,1.344744755,0.024652654,9993304837,12365177550,8.518352509
601318.SS,"Ping An Insurance (Group) Company of China, Ltd.",Financial Services,Insurance - Life,2020,8.1,70.85211108,0.015018992,9.644520475,2.1,8.850151345,0.149393621,1.011772618,0.029294331,7.71537E+11,9.52787E+12,71.68622589
601319.SS,The People's Insurance Company (Group) of China Limited,Financial Services,Insurance - Property & Casualty,2020,0.45,5.704015512,0.015951416,4.591615611,0.152,13.05514865,0.048042138,1.02994406,0.025873147,2.08543E+11,1.25606E+12,5.874816895
601326.SS,"Qinhuangdao Port Co., Ltd.",Industrials,Marine Shipping,2020,0.18,3.198316178,0.037919373,1.630080794,0.09,14.31525681,0.260513159,0.805657128,0.03492777,12259024277,26243366761,2.576746225
601328.SS,"Bank of Communications Co., Ltd.",Financial Services,Banks - Diversified,2020,0.99,22.07865357,0.007316957,12.17536432,0.315,3.496314781,0.077430523,0.156773674,0.091004912,1.35861E+11,1.06976E+13,3.461351633
601330.SS,"Dynagreen Environmental Protection Group Co., Ltd.",Industrials,Waste Management,2020,0.43,5.548185687,0.028853805,3.018206186,0.1,18.29611867,0.548920527,1.418000671,0.012710791,7781513929,17446071422,7.867331028
601333.SS,Guangshen Railway Company Limited,Industrials,Railroads,2020,-0.08,4.98790566,-0.015167728,1.306301645,0.06,-27.19658315,0.037453949,0.436200442,0.027576994,12297728934,36780451862,2.175726652
601336.SS,New China Life Insurance Company Ltd.,Financial Services,Insurance - Life,2020,4.58,48.75086313,0.014231722,9.877812746,1.41,10.8839793,0.011015795,1.022517797,0.028285635,1.03956E+11,1.00438E+12,49.84862518
601339.SS,"Bros Eastern.,Ltd",Consumer Cyclical,Textile Manufacturing,2020,0.25,5.263399889,0.027816075,1.667311296,0.06,12.30664349,0.339082888,0.584538689,0.019501662,4613668491,13159815995,3.076660872
601360.SS,360 Security Technology Inc.,Technology,Software - Infrastructure,2020,0.43,5.261175701,0.06575687,1.20497889,0.053,35.64464658,0.045164608,2.91326481,0.003457905,1.07284E+11,44292026000,15.32719803
601366.SS,"Liqun Commercial Group Co.,Ltd.",Consumer Cyclical,Department Stores,2020,0.18,4.891968061,0.009356988,3.465228069,0.15,36.77257167,0.44663274,1.353047039,0.022661818,5952642515,15269985405,6.619062901
601368.SS,"Guangxi Nanning Waterworks Co.,Ltd.",Utilities,Utilities - Regulated Water,2020,0.2806,4.943272616,0.016380167,3.465806223,0.09,18.13322667,0.562898217,1.029314747,0.017688042,4492728523,15127468557,5.088183403
601369.SS,"Xi'an Shaangu Power Co., Ltd.",Industrials,Specialty Industrial Machinery,2020,0.4115,4.037426483,0.029829519,3.118784361,0.23,14.68846169,0.090379992,1.497067999,0.038052367,10430047508,22959166648,6.044301987
601375.SS,"Central China Securities Co., Ltd.",Financial Services,Capital Markets,2020,0.02,3.877777248,0.001991376,3.692028607,0,344.1252232,0.246941121,1.774858127,0,23727571787,52376875557,6.882504463
601377.SS,"Industrial Securities Co.,Ltd.",Financial Services,Capital Markets,2020,0.575643,4.369918351,0.022003815,4.455378832,0.076752,13.27562103,0.313677515,1.748778285,0.01004342,65996393898,1.81937E+11,7.642018318
601388.SS,Yechiu Metal Recycling (China) Ltd.,Basic Materials,Aluminum,2020,0.22,1.492939341,0.089405562,1.571659669,0.016,12.93652816,0.255463288,1.906330764,0.005621854,6264752068,5164915054,2.846036196
601390.SS,China Railway Group Limited,Industrials,Engineering & Construction,2020,0.963,12.42965261,0.020987692,3.831877785,0.169,4.815928537,0.201057891,0.37311897,0.036440169,95273999992,1.20012E+12,4.637739182
601398.SS,Industrial and Commercial Bank of China Limited,Financial Services,Banks - Diversified,2020,0.86,10.7320962,0.009473848,11.46069293,0.2628,4.606804182,0.037988928,0.369159158,0.066332621,1.06816E+12,3.33451E+13,3.961851597
601512.SS,"China-Singapore Suzhou Industrial Park Development Group Co., Ltd.",Industrials,Engineering & Construction,2020,0.87,7.373383291,0.050783621,1.71600319,0.22,10.04000587,0.191525373,1.184640044,0.025186595,13092511887,25745870514,8.734805107
601515.SS,"Guangdong DFP New Material Group Co., Ltd.",Consumer Cyclical,Packaging & Containers,2020,0.341667,2.393363216,0.085157399,1.388857412,0.125,11.80601503,0.061801221,1.685379683,0.030988721,7434035460,6429044415,4.033725739
601518.SS,"Jilin Expressway Co., Ltd.",Industrials,Infrastructure Operations,2020,0.05,1.986986991,0.014913407,1.641169568,0,31.25232697,0.287470579,0.786425052,0,2954204362,6652228347,1.562616348
601555.SS,"Soochow Securities Co., Ltd.",Financial Services,Capital Markets,2020,0.44,5.611104301,0.016154082,3.746327913,0.124318,19.30273229,0.347184187,1.513641835,0.014637353,42200173003,1.05685E+11,8.493202209
601566.SS,"Joeone Co.,Ltd",Consumer Cyclical,Apparel Manufacturing,2020,0.64,7.30539708,0.062077638,1.417547594,0.65,15.41839093,0.081168592,1.350750697,0.065871011,5670385783,5942401111,9.867770195
601567.SS,"Ningbo Sanxing Medical Electric Co.,Ltd.",Industrials,Electrical Equipment & Parts,2020,0.69,6.103666042,0.069368788,1.570565495,0.21,8.740199822,0.126801853,0.988051744,0.03482161,8509914200,13783142761,6.030737877
601577.SS,"Bank of Changsha Co., Ltd.",Financial Services,Banks - Regional,2020,1.47,11.02393632,0.007566969,15.4297604,0.32,5.421692336,0.204294837,0.722962062,0.04015113,32051302652,7.05487E+11,7.969887733
601579.SS,"Kuaijishan Shaoxing Rice Wine Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2020,0.6,7.026163608,0.064752514,1.315332598,0,21.67236646,0.039253917,1.850714074,0,6234658808,4462532374,13.00341988
601588.SS,Beijing North Star Company Limited,Real Estate,Real Estate - Development,2020,0.04,6.409453319,0.003134704,4.381524134,0.15,55.21059632,0.370039082,0.344557288,0.067921744,5874407449,86443456322,2.208423853
601595.SS,"Shanghai Film Co., Ltd.",Communication Services,Entertainment,2020,-0.96,4.252689376,-0.1192894,1.907502025,0.113,-11.25323673,0.31117868,2.540300103,0.010459954,4841952675,3614881686,10.80310726
601598.SS,Sinotrans Limited,Industrials,Integrated Freight & Logistics,2020,0.37,5.927830393,0.041848637,2.040840617,0.12,9.656158653,0.225411075,0.602712707,0.033587303,18351399334,65818698692,3.572778702
601600.SS,Aluminum Corporation of China Limited,Basic Materials,Aluminum,2020,0.03,4.121045762,0.003918696,2.73529854,0,118.0220445,0.462847638,0.859165741,0,46780987775,1.95041E+11,3.540661335
601601.SS,"China Pacific Insurance (Group) Co., Ltd.",Financial Services,Insurance - Life,2020,2.63,31.44232846,0.013881392,8.01958023,1.2,12.43379542,0.007578187,1.040027363,0.036696258,2.23839E+11,1.771E+12,32.70088196
601606.SS,"Anhui Great Wall Military Industry Co., Ltd.",Industrials,Specialty Industrial Machinery,2020,0.16,3.320273757,0.030867505,1.570237167,0.042,74.06567931,0.09627745,3.569136028,0.003544152,8582469828,3801128544,11.85050869
601607.SS,"Shanghai Pharmaceuticals Holding Co., Ltd",Healthcare,Medical Distribution,2020,1.58,16.26443427,0.0301384,2.725313603,0.44,10.96639392,0.213105768,1.065324628,0.025394037,48317455129,1.49186E+11,17.32690239
601608.SS,"CITIC Heavy Industries Co., Ltd.",Industrials,Specialty Industrial Machinery,2020,0.045,1.595090488,0.009661584,2.644796625,0.0071,86.49595049,0.270951931,2.440186184,0.001824106,17825064662,20196218330,3.892317772
601609.SS,"Ningbo Jintian Copper (Group) Co., Ltd.",Basic Materials,Copper,2020,0.37,4.53596845,0.039227129,1.907874144,0.102,25.80392167,0.22958605,2.104831884,0.01068348,14119725007,13058399604,9.547451019
601611.SS,China Nuclear Engineering Corporation Limited,Industrials,Engineering & Construction,2020,0.43,5.669204904,0.009300784,5.667790571,0.056,16.29151744,0.282992347,1.235685183,0.007993888,21096899035,1.46213E+11,7.005352497
601615.SS,Ming Yang Smart Energy Group Limited,Industrials,Specialty Industrial Machinery,2020,0.95,6.498619587,0.026592005,3.425526711,0.078,18.68570027,0.128136724,2.731567068,0.004394016,40323935386,51672347173,17.75141525
601616.SS,"Shanghai Guangdian Electric Group Co., Ltd.",Technology,Electronics & Computer Distribution,2020,0.0809,3.085411173,0.023057295,1.193582067,0.05,37.31097515,0.018067367,0.978300045,0.01656475,2576782063,3282715090,3.01845789
601618.SS,Metallurgical Corporation of China Ltd.,Industrials,Engineering & Construction,2020,0.32,5.483326588,0.015525858,3.607935986,0.072,7.785411924,0.134576088,0.454346787,0.028900205,44476751171,5.06393E+11,2.491331816
601619.SS,Jiaze Renewables Corporation Limited,Utilities,Utilities - Renewable,2020,0.1,1.505129389,0.016194273,3.337891404,0.043,31.03481293,0.60703071,2.061936545,0.013855408,7554959933,12230073451,3.103481293
601628.SS,China Life Insurance Company Limited,Financial Services,Insurance - Life,2020,1.77,21.61288845,0.011818319,9.30646019,0.73,20.1051184,0.013453841,1.6465203,0.020513651,7.41026E+11,4.25247E+12,35.58605957
601633.SS,Great Wall Motor Company Limited,Consumer Cyclical,Auto Manufacturers,2020,0.59,9.216590524,0.034818767,2.685848069,0.25,61.56679574,0.130287213,3.941198146,0.006882424,2.25996E+11,1.54011E+11,36.32440948
601636.SS,"Zhuzhou Kibing Group Co.,Ltd",Industrials,Building Products & Equipment,2020,0.6894,3.522364724,0.126708286,1.504877299,0.3,15.60486466,0.145153023,3.054196411,0.027886241,28869183841,14316541444,10.7579937
601658.SS,"Postal Savings Bank of China Co., Ltd.",Financial Services,Banks - Regional,2020,0.71,8.471090624,0.005654674,16.87138781,0.2102,5.532079347,0.005923583,0.463668317,0.053516286,3.11492E+11,1.13533E+13,3.927776337
601666.SS,"Pingdingshan Tianan Coal. Mining Co., Ltd.",Energy,Thermal Coal,2020,0.6046,6.309928552,0.025918229,3.012523804,0.302,7.500034904,0.31945713,0.718632718,0.066600197,11223620271,53534779645,4.534521103
601668.SS,China State Construction Engineering Corporation Limited,Industrials,Engineering & Construction,2020,1.07,7.220881431,0.020491402,3.798642972,0.185,3.859083229,0.227680879,0.571844185,0.044802661,1.71818E+11,2.19238E+12,4.129219055
601669.SS,"Power Construction Corporation of China, Ltd",Industrials,Engineering & Construction,2020,0.4632,6.82061437,0.00896115,3.997727898,0.03976,7.709995144,0.341108929,0.523599423,0.011133295,61519403549,8.91311E+11,3.571269751
601677.SS,"Henan Mingtai Al.Industrial Co.,Ltd.",Basic Materials,Aluminum,2020,1.3,6.961344647,0.083766848,1.416597083,0.071429,7.421274919,0.095276181,1.385889923,0.007403766,11998791193,12774146489,9.647657394
601678.SS,"Befar Group Co.,Ltd",Basic Materials,Specialty Chemicals,2020,0.33,3.588584243,0.035839503,1.898525112,0.1,14.64384686,0.376970926,1.346622828,0.020693354,9945415764,14151749096,4.832469463
601688.SS,"Huatai Securities Co., Ltd.",Financial Services,Capital Markets,2020,1.2,17.66104411,0.015099377,5.417128083,0.3,13.1687665,0.221616477,0.894767019,0.018984314,1.15489E+11,7.16751E+11,15.8025198
601689.SS,"Ningbo Tuopu Group Co.,Ltd.",Consumer Cyclical,Auto Parts,2020,0.413793,4.618538884,0.051827817,1.550370305,0.131034,62.13863925,0.033501705,5.567244229,0.005096114,43352102383,12120921162,25.71253395
601696.SS,"BOC International (China) CO., LTD.",Financial Services,Capital Markets,2020,0.32,5.399529806,0.01631028,3.608580384,0.03,85.10066867,0.222181915,5.043441735,0.001101636,75651086934,54151544229,27.23221397
601698.SS,"China Satellite Communications Co., Ltd.",Communication Services,Telecom Services,2020,0.1222,2.742246694,0.026460136,1.197571546,0.023,147.1977577,0.009803083,6.559426631,0.001278661,75986491896,18472662461,17.98756599
601699.SS,"Shanxi Lu'an Environmental Energy Development Co., Ltd.",Energy,Thermal Coal,2020,0.65,9.158838511,0.02454655,3.054025341,0.239,7.423752271,0.260633887,0.526861454,0.049529173,14434866022,79260060926,4.825438976
601700.SS,"Changshu Fengfan Power Equipment Co., Ltd.",Industrials,Metal Fabrication,2020,0.19,2.270656537,0.046073081,1.815549753,0,23.9752895,0.342967834,2.006162064,0,5203297068,4743321905,4.555305004
601717.SS,Zhengzhou Coal Mining Machinery Group Company Limited,Industrials,Farm & Heavy Construction Machinery,2020,0.715,8.471047314,0.036754293,2.402367268,0.185,13.11236161,0.202196363,1.106750819,0.019732621,14458365708,33714415300,9.375338554
601718.SS,Jihua Group Corporation Limited,Basic Materials,Specialty Chemicals,2020,-0.18,3.885352309,-0.025771879,1.753477627,0.03,-16.47011836,0.186577468,0.763025093,0.010119336,13019519342,30119593552,2.964621305
601766.SS,CRRC Corporation Limited,Industrials,Railroads,2020,0.39,5.878926253,0.028877727,2.319834101,0.15,12.04283176,0.065479145,0.798905138,0.031937288,1.1426E+11,3.9238E+11,4.696704388
601778.SS,"Jinko Power Technology Co., Ltd.",Utilities,Utilities - Renewable,2020,0.19,3.065044919,0.015772962,2.735422129,0.027,37.84365403,0.227238802,2.345901758,0.003755062,25676325919,30165873691,7.190294266
601788.SS,Everbright Securities Company Limited,Financial Services,Capital Markets,2020,0.5,13.42536649,0.010204228,4.299952076,0.037,34.94991302,0.34055813,1.301637205,0.002117316,68269413166,2.28736E+11,17.47495651
601789.SS,"Ningbo Construction Co., Ltd.",Industrials,Engineering & Construction,2020,0.2687,3.284381862,0.014998333,4.913106438,0.1,13.49422627,0.143143932,1.103982044,0.02757937,3940626598,18641373827,3.6258986
601799.SS,"Changzhou Xingyu Automotive Lighting Systems Co.,Ltd.",Consumer Cyclical,Auto Parts,2020,4.1989,20.71904633,0.101396814,1.932020353,1,46.11249009,0.116388565,9.345108434,0.005164709,55313665073,11435621907,193.6217346
601800.SS,China Communications Construction Company Limited,Industrials,Engineering & Construction,2020,0.92,20.66348496,0.012632565,3.644925714,0.23276,7.113802433,0.310832415,0.316727708,0.035564665,77620776205,1.30417E+12,6.544698238
601801.SS,"Anhui Xinhua Media Co., Ltd.",Consumer Cyclical,Specialty Retail,2020,0.31,5.416304101,0.039008059,1.470552303,0.16,13.23689799,0.082757032,0.757608565,0.038991691,8034245037,15733824381,4.103438377
601808.SS,China Oilfield Services Limited,Energy,Oil & Gas Equipment & Services,2020,0.5665,13.00804581,0.035595267,1.962901205,0.16,21.5700828,0.339802887,0.939376451,0.013093877,36175320975,75942306992,12.2194519
601811.SS,"Xinhua Winshare Publishing and Media Co., Ltd.",Communication Services,Publishing,2020,1.02,12.80059765,0.074417511,1.69212028,0.3,7.707493445,0.027175181,0.614162208,0.038159961,6225666787,16968836011,7.861643314
601816.SS,"Beijing-Shanghai High-Speed Railway Co., Ltd.",Industrials,Railroads,2020,0.0665,3.739396042,0.010731865,1.44312267,0.0528,81.7517804,0.284449005,1.453842635,0.009712143,2.66967E+11,3.00867E+11,5.436493397
601818.SS,China Everbright Bank Company Limited,Financial Services,Banks - Regional,2020,0.68,9.771628431,0.007048035,11.79712333,0.214,4.612301027,0.114295337,0.320966431,0.068231861,1.45549E+11,5.36816E+12,3.136364698
601828.SS,Red Star Macalline Group Corporation Ltd.,Real Estate,Real Estate Services,2020,0.44,13.45431574,0.01300269,2.548015632,0.253,18.83106882,0.377352814,0.61583736,0.030534645,29939855142,1.33094E+11,8.28567028
601838.SS,"Bank of Chengdu Co., Ltd.",Financial Services,Banks - Regional,2020,1.67,11.41897152,0.009234021,14.1480245,0.42,5.277303593,0.145263325,0.771794289,0.047656346,35527708587,6.52434E+11,8.813097
601857.SS,PetroChina Company Limited,Energy,Oil & Gas Integrated,2020,0.1,7.506212542,0.007636232,1.820489653,0.111,33.95991564,0.199785404,0.452424115,0.032685594,5.49886E+11,2.4884E+12,3.395991564
601858.SS,China Science Publishing & Media Ltd.,Communication Services,Publishing,2020,0.59,5.377345055,0.076977739,1.410271239,0.19,14.74462121,0.002416067,1.617773534,0.021840771,6876817332,6044470034,8.699326515
601860.SS,"Jiangsu Zijin Rural Commercial Bank Co.,Ltd",Financial Services,Banks - Regional,2020,0.39,4.046758007,0.006617253,14.70385181,0.1,9.408904956,0.136019869,0.90676856,0.02725187,13433866900,2.17839E+11,3.669472933
601865.SS,"Flat Glass Group Co., Ltd.",Industrials,Building Products & Equipment,2020,0.83,3.824142781,0.132790665,1.695402447,0.065,45.89258217,0.253957762,9.960622649,0.001706447,72062541399,12265800375,38.0908432
601866.SS,"COSCO SHIPPING Development Co., Ltd.",Industrials,Aerospace & Defense,2020,0.1566,2.768268372,0.013971554,5.591352781,0.045,16.35804487,0.724170517,0.925369033,0.017566667,25360377172,1.53235E+11,2.561669827
601869.SS,Yangtze Optical Fibre And Cable Joint Stock Limited Company,Technology,Communication Equipment,2020,0.72,22.26592194,0.03428933,1.689367411,0.318,35.68157355,0.154654647,1.153814023,0.012378004,10439120637,15855597394,25.69073296
601872.SS,"China Merchants Energy Shipping Co., Ltd.",Energy,Oil & Gas Midstream,2020,0.45,3.18923924,0.047938765,2.385068552,0.083333,9.315838284,0.483500059,1.314459942,0.019878452,34139887840,62991911787,4.192127228
601877.SS,"Zhejiang Chint Electrics Co., Ltd.",Industrials,Electrical Equipment & Parts,2020,2.99,13.91952813,0.090668816,2.273297139,0.5,12.22732187,0.264130205,2.626503717,0.013676264,78565681555,70886256009,36.55969238
601878.SS,"Zheshang Securities Co., Ltd.",Financial Services,Capital Markets,2020,0.47,4.230439306,0.017863195,4.707714281,0.09,30.89896466,0.251563161,3.432861776,0.006197274,66423070812,91090425249,14.52251339
601880.SS,"Liaoning Port Co., Ltd.",Industrials,Marine Shipping,2020,0.09,1.986177621,0.035736164,1.418494041,0.021,20.19736767,0.245899034,0.915206712,0.011552661,34077241331,57451355303,1.81776309
601881.SS,"China Galaxy Securities Co., Ltd.",Financial Services,Capital Markets,2020,0.71,11.2177023,0.016251207,5.435200221,0.16,15.89762191,0.310681319,1.006205304,0.014175209,81758740062,4.4573E+11,11.28731155
601882.SS,"Ningbo Haitian Precision Machinery Co.,Ltd.",Industrials,Specialty Industrial Machinery,2020,0.26,2.680016014,0.046286259,2.134591691,0.045,43.56357501,0.003864065,4.226291725,0.003972973,5912448400,2986226236,11.3265295
601886.SS,"Jangho Group Co., Ltd.",Industrials,Engineering & Construction,2020,0.84,7.571070771,0.031782099,3.000630671,0.3,6.047492936,0.098230139,0.670961112,0.05905635,5755519652,29839347755,5.079894066
601888.SS,China Tourism Group Duty Free Corporation Limited,Consumer Cyclical,Specialty Retail,2020,3.1446,11.4286971,0.132572207,1.768648912,0.72,86.17674555,0.103697914,23.71148625,0.002656911,5.29105E+11,46312829920,270.991394
601890.SS,"Asian Star Anchor Chain Co., Ltd. Jiangsu",Industrials,Industrial Distribution,2020,0.091,3.182972325,0.021641226,1.279401403,0.03,69.30042623,0.075988809,1.981273522,0.004757118,6050301432,4027675969,6.306338787
601898.SS,China Coal Energy Company Limited,Energy,Thermal Coal,2020,0.45,11.14502371,0.020877206,2.263637456,0.127,8.740719159,0.336932178,0.352921961,0.032288215,35997777786,2.82945E+11,3.933323622
601899.SS,Zijin Mining Group Company Limited,Basic Materials,Gold,2020,0.25,2.746056257,0.03569984,2.443993933,0.1,34.61022949,0.400856246,3.150903173,0.011557277,1.78148E+11,1.82313E+11,8.652557373
