Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year End Price
601163.SS,"Triangle Tyre Co.,Ltd",Consumer Cyclical,Auto Parts,2023,1.75,16.08920871,0.074437323,1.457238401,0.28,7.850630079,0.069238918,0.853901698,0.02038053,10990882111,18758172844,13.73860264
601166.SS,"Industrial Bank Co., Ltd.",Financial Services,Banks - Regional,2023,3.51,38.32735705,0.007591408,12.57655942,1.188,4.340284027,0.136703429,0.397481019,0.077981426,3.16484E+11,1.01583E+13,15.23439693
601168.SS,"Western Mining Co.,Ltd.",Basic Materials,Other Industrial Metals & Mining,2023,1.17,6.407080946,0.053571357,2.559372538,1.4,11.87796715,0.439458923,2.169041047,0.100739561,33117079879,52066714877,13.89722157
601169.SS,"Bank of Beijing Co., Ltd.",Financial Services,Banks - Regional,2023,1.06,15.46209217,0.006835475,11.42082125,0.31,4.037801275,0.154255672,0.276810493,0.072428733,90493502183,3.74868E+12,4.280069351
601177.SS,"Hangzhou Advance Gearbox Group Co., Ltd.",Industrials,Specialty Industrial Machinery,2023,0.5286,5.735519899,0.044210087,1.970377951,0.071,19.49794537,0.228288478,1.796979891,0.00688878,4204840897,4783097609,10.30661392
601179.SS,"China XD Electric Co., Ltd",Industrials,Electrical Equipment & Parts,2023,0.17,4.222100165,0.02021959,1.79227978,0.045,28.62771259,0.035531422,1.152675434,0.009246491,24946176362,43778740537,4.86671114
601186.SS,China Railway Construction Corporation Limited,Industrials,Engineering & Construction,2023,1.73,26.93489726,0.015692522,3.9869114,0.28,4.217927856,0.202668516,0.270913051,0.038371854,83939027003,1.66302E+12,7.29701519
601187.SS,"Xiamen Bank Co., Ltd.",Financial Services,Banks - Regional,2023,0.96,11.31950863,0.006818833,12.80275637,0.29,4.852658014,0.265077568,0.411550699,0.062251107,12294524051,3.90664E+11,4.658551693
601188.SS,"Heilongjiang Transport Development Co., Ltd.",Industrials,Infrastructure Operations,2023,0.1051,3.432489964,0.025614989,1.117317032,0.057,37.52368615,0.002200219,1.148944194,0.014453288,5189487568,5357541079,3.943739414
601198.SS,Dongxing Securities Corporation Limited,Financial Services,Capital Markets,2023,0.254,nan,nan,nan,0.05,31.85254946,nan,nan,0.006180051,26152290854,nan,8.090547562
601199.SS,"Jiangsu Jiangnan Water Co., Ltd.",Utilities,Utilities - Regulated Water,2023,0.35,3.984868311,0.053046293,1.635852834,0.09,13.8227272,0.105870842,1.214081406,0.018602903,4524503370,6096314156,4.837954521
601200.SS,"Shanghai Environment Group Co., Ltd",Industrials,Waste Management,2023,0.406,7.951844262,0.018320434,2.35590002,0.083333,18.20245987,0.346850512,0.929369146,0.011276151,9948907324,29830790664,7.390198708
601208.SS,"Sichuan Em Technology Co., Ltd.",Basic Materials,Chemicals,2023,0.37,5.09546358,0.033120432,2.106718126,0.1,32.81683277,0.320723123,2.382948663,0.008235721,10888955908,9926704439,12.14222813
601211.SS,"Guotai Junan Securities Co., Ltd.",Financial Services,Capital Markets,2023,0.98,22.22729936,0.010129802,5.337484736,0.53,14.641319,0.193627242,0.645534682,0.036937678,1.07784E+11,9.25402E+11,14.34849262
601212.SS,"Baiyin Nonferrous Group Co., Ltd.",Basic Materials,Other Industrial Metals & Mining,2023,0.011,2.016991572,0.001731608,2.725055904,0.0014,244.2305088,0.412466414,1.331951821,0.000521117,19893177633,47969524293,2.686535597
601216.SS,"Inner Mongolia Junzheng Energy & Chemical Group Co.,Ltd.",Basic Materials,Chemicals,2023,0.3227,3.192028442,0.0677833,1.454621383,0.18,10.72722173,0.115457963,1.084474814,0.051997957,29209678590,40174267791,3.461674452
601218.SS,"Jiangsu JIXIN Wind Energy Technology Co., Ltd.",Industrials,Specialty Industrial Machinery,2023,0.1355,2.990484048,0.035114238,1.288374081,0.041,28.53399185,0.042506662,1.292886313,0.010604301,3750852442,3739080838,3.866355896
601222.SS,"Jiangsu Linyang Energy Co., Ltd.",Industrials,Electrical Equipment & Parts,2023,0.51,7.517310797,0.04448078,1.48784348,0.178,11.97356804,0.129464087,0.812327688,0.029149173,12580468591,23185872521,6.106519699
601225.SS,Shaanxi Coal Industry Company Limited,Energy,Thermal Coal,2023,2.19,9.209515982,0.109534887,1.562627531,2.18,9.028761354,0.026440548,2.147016999,0.110251423,1.91699E+11,1.93902E+11,19.77298737
601226.SS,"Huadian Heavy Industries Co., Ltd.",Industrials,Engineering & Construction,2023,0.0839,3.591159271,0.008463376,2.637884461,0.10003,78.00010731,0.020313721,1.822310989,0.01528527,7634473805,11522310658,6.544209003
601228.SS,Guangzhou Port Company Limited,Industrials,Marine Shipping,2023,0.14,2.671740629,0.021766704,2.087077532,0.043,22.04702922,0.37068328,1.155270859,0.013931258,23286826027,49579262013,3.086584091
601229.SS,"Bank of Shanghai Co., Ltd.",Financial Services,Banks - Regional,2023,1.53,16.79340298,0.00730665,12.90745572,0.4,3.539202883,0.128130781,0.322446881,0.07386915,76928999613,3.08552E+12,5.414980412
601231.SS,"Universal Scientific Industrial (Shanghai) Co., Ltd.",Technology,Electronic Components,2023,0.89,7.763459155,0.049555485,2.299986879,0.43,16.67294663,0.215654939,1.91138025,0.028977845,32475129570,39306382899,14.8389225
601233.SS,"Tongkun Group Co., Ltd.",Consumer Cyclical,Textile Manufacturing,2023,0.34,14.71117148,0.00778008,2.862945492,0,44.37105796,0.4579594,1.025490031,0,36374543322,1.02446E+11,15.08615971
601236.SS,"Hongta Securities Co., Ltd.",Financial Services,Capital Markets,2023,0.07,4.896790398,0.006644057,2.013951252,0.05,106.9118432,0.160725434,1.528313122,0.006681072,35299648094,47000455542,7.483829021
601238.SS,"Guangzhou Automobile Group Co., Ltd.",Consumer Cyclical,Auto Manufacturers,2023,0.42,15.66185884,0.020279348,1.755587772,0.23,20.509654,0.133317786,0.550002063,0.02670055,63646323181,2.18395E+11,8.61405468
601279.SS,"Changchun Engley Automobile Industry Co.,Ltd.",Consumer Cyclical,Auto Parts,2023,0.07,2.685673437,0.012043076,1.779239826,0,82.91962487,0.163679375,2.16123586,0,9204517556,8428156323,5.804373741
601288.SS,Agricultural Bank of China Limited,Financial Services,Banks - Diversified,2023,0.72,9.050281021,0.00675535,13.76417661,0.2222,4.792050521,0.067168554,0.38123417,0.064400638,1.10148E+12,3.9873E+13,3.450276375
601298.SS,"Qingdao Port International Co., Ltd.",Industrials,Marine Shipping,2023,0.76,7.469683384,0.081720497,1.352664337,0.2693,7.874824499,0.057006968,0.801220924,0.044996826,32270820613,60245860643,5.984866619
601311.SS,"Camel Group Co., Ltd.",Consumer Cyclical,Auto Parts,2023,0.49,7.894626769,0.040838436,1.488201469,0.2,15.78540315,0.126535397,0.979761016,0.025857006,9074136027,14015953748,7.734847546
601318.SS,"Ping An Insurance (Group) Company of China, Ltd.",Financial Services,Insurance - Life,2023,4.84,83.53024972,0.007395486,9.425350946,2.43,7.90198933,0.128468914,0.457865605,0.063536673,4.11626E+11,1.15834E+13,38.24562836
601319.SS,The People's Insurance Company (Group) of China Limited,Financial Services,Insurance - Property & Casualty,2023,0.5,6.827324572,0.014624711,4.694918729,0.166,9.410823822,0.025856062,0.689202902,0.035278527,1.67032E+11,1.55716E+12,4.705411911
601326.SS,"Qinhuangdao Port Co., Ltd.",Industrials,Marine Shipping,2023,0.27,3.87247248,0.054634859,1.446724678,0.071,10.28926019,0.218648257,0.717397029,0.025557033,13216978102,28026106960,2.778100252
601328.SS,"Bank of Communications Co., Ltd.",Financial Services,Banks - Diversified,2023,1.15,27.71987468,0.006594942,12.78864159,0.373,4.749477221,0.07575464,0.197039087,0.068291269,2.14384E+11,1.40605E+13,5.461898804
601330.SS,"Dynagreen Environmental Protection Group Co., Ltd.",Industrials,Waste Management,2023,0.45,7.893542733,0.027921815,2.723879992,0.12,14.1655869,0.530562201,0.8075606,0.018824964,6304980699,22537265643,6.374514103
601333.SS,Guangshen Railway Company Limited,Industrials,Railroads,2023,0.15,4.668925268,0.02842193,1.412983944,0,16.92231655,0.077437544,0.543668476,0,14347348851,37234946966,2.538347483
601336.SS,New China Life Insurance Company Ltd.,Financial Services,Insurance - Life,2023,2.79,50.38121452,0.006208414,13.35265291,1.08,10.71433884,0.014980862,0.593336339,0.036128853,62340069121,1.40326E+12,29.89300537
601339.SS,"Bros Eastern.,Ltd",Consumer Cyclical,Textile Manufacturing,2023,0.34,6.530968845,0.031337316,1.642335595,0.5,13.55206405,0.355036915,0.705515811,0.108513967,6909571577,16084452219,4.607701778
601360.SS,360 Security Technology Inc.,Technology,Software - Infrastructure,2023,-0.07,4.558623988,-0.012260269,1.261148708,0,-127.1093777,0.036453884,1.951829426,0,62279681825,40168367000,8.897656441
601366.SS,"Liqun Commercial Group Co.,Ltd.",Consumer Cyclical,Department Stores,2023,0.03,4.669058527,0.001794003,3.921536858,0.1,180.8505376,0.475666606,1.162015018,0.018431426,4879264400,16597505410,5.425516129
601368.SS,"Guangxi Nanning Waterworks Co.,Ltd.",Utilities,Utilities - Regulated Water,2023,0.0833,5.296237182,0.003480123,4.517227921,0.056,63.80821906,0.637118263,1.003585086,0.010535773,4693199810,21124520001,5.315224648
601369.SS,"Xi'an Shaangu Power Co., Ltd.",Industrials,Specialty Industrial Machinery,2023,0.6037,5.068204603,0.040042055,2.730121842,0.35,12.35898962,0.137529307,1.472143021,0.046909835,12874912185,25480225960,7.461122036
601375.SS,"Central China Securities Co., Ltd.",Financial Services,Capital Markets,2023,0.05,4.032685117,0.00409274,3.653700217,0.007,76.19719028,0.237023353,0.944745102,0.001837338,13134566873,51701683772,3.809859514
601377.SS,"Industrial Securities Co.,Ltd.",Financial Services,Capital Markets,2023,0.23,6.527516786,0.007179418,4.487593345,0.13,25.02808778,0.257534717,0.881875969,0.022583323,49712732727,2.73611E+11,5.75646019
601388.SS,Yechiu Metal Recycling (China) Ltd.,Basic Materials,Aluminum,2023,0.0605,1.950212305,0.023388368,1.323694576,0.035,43.01482981,0.149260901,1.334417385,0.013449138,5728449022,5682434638,2.602397203
601390.SS,China Railway Group Limited,Industrials,Engineering & Construction,2023,1.294,16.18703612,0.018302207,3.977889248,0.2,4.24363661,0.230294469,0.339238495,0.036421475,1.12808E+11,1.82944E+12,5.491265774
601398.SS,Industrial and Commercial Bank of China Limited,Financial Services,Banks - Diversified,2023,0.98,13.93442019,0.008143552,11.83530716,0.3035,4.636505672,0.042469218,0.326082858,0.066794672,1.22506E+12,4.46971E+13,4.543775558
601456.SS,"Guolian Securities Co., Ltd.",Financial Services,Capital Markets,2023,0.24,7.437305509,0.007741977,4.807492835,0,44.52785651,0.354212945,1.436902861,0,25531880906,87128874814,10.68668556
601512.SS,"China-Singapore Suzhou Industrial Park Development Group Co., Ltd.",Industrials,Engineering & Construction,2023,0.91,9.486504918,0.038872611,1.833712891,0.322,8.170569074,0.249400118,0.783767881,0.043307406,11144573575,35035731324,7.435217857
601515.SS,"Guangdong DFP New Material Group Co., Ltd.",Consumer Cyclical,Packaging & Containers,2023,0.08,3.099032584,0.020323169,1.222589147,0,50.0048995,0.054773227,1.290851855,0,7372602307,7407177651,4.00039196
601518.SS,"Jilin Expressway Co., Ltd.",Industrials,Infrastructure Operations,2023,0.29,2.654120662,0.08300831,1.218853624,0,8.4778128,0.006968122,0.926320249,0,4648041446,6583518377,2.458565712
601528.SS,"Zhejiang Shaoxing RuiFeng Rural Commercial Bank Co.,Ltd",Financial Services,Banks - Regional,2023,0.88,8.474489338,0.008772078,11.67090327,0.15,5.42724566,0.038020008,0.563570971,0.031407192,9371229423,1.96888E+11,4.775976181
601555.SS,"Soochow Securities Co., Ltd.",Financial Services,Capital Markets,2023,0.4,7.992992811,0.012711688,3.908838554,0.158,17.56137848,0.270676359,0.878838698,0.02249254,34902887825,1.57495E+11,7.024551392
601566.SS,"Joeone Co.,Ltd",Consumer Cyclical,Apparel Manufacturing,2023,0.33,6.823866935,0.033051645,1.489503653,0.1,29.28251787,0.082612013,1.416093102,0.010348506,5552849935,5786045648,9.663230896
601567.SS,"Ningbo Sanxing Medical Electric Co.,Ltd.",Industrials,Electrical Equipment & Parts,2023,1.35,7.7993131,0.08849068,1.928846768,0.35,14.91913831,0.162396243,2.582385969,0.01737763,28420534248,21513022906,20.14083672
601568.SS,"Shaanxi Beiyuan Chemical Industry Group Co., Ltd.",Basic Materials,Chemicals,2023,0.09,2.971218883,0.025190045,1.253172752,0.56,51.29155583,0.01154205,1.553651954,0.12131085,18336720507,14790364366,4.616240025
601577.SS,"Bank of Changsha Co., Ltd.",Financial Services,Banks - Regional,2023,1.78,16.43868575,0.007316382,14.93036029,0.35,3.651934795,0.170034316,0.395435744,0.053842477,26141860828,1.02003E+12,6.500443935
601579.SS,"Kuaijishan Shaoxing Rice Wine Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2023,0.35,7.598159944,0.036801491,1.233376997,0.3,30.13305392,nan,1.388042493,0.02844527,5056689635,4527703115,10.54656887
601588.SS,Beijing North Star Company Limited,Real Estate,Real Estate - Development,2023,0.02,4.829166662,0.001210567,3.620456605,0,93.62318516,0.414054537,0.387740543,0,4980753450,56225144598,1.872463703
601595.SS,"Shanghai Film Co., Ltd.",Communication Services,Entertainment,2023,0.28,3.677441256,0.04273658,1.661116395,0,91.34616852,0.19230623,6.9550879,0,11463578764,2971148080,25.57692719
601598.SS,Sinotrans Limited,Industrials,Integrated Freight & Logistics,2023,0.5827,7.359504105,0.055633554,1.89152499,0.245,8.510146396,0.166843103,0.673803864,0.049406494,25470948523,75886622232,4.958862305
601600.SS,Aluminum Corporation of China Limited,Basic Materials,Aluminum,2023,0.391,4.575798308,0.03172024,2.141345462,0.036,14.25308584,0.357578087,1.217920063,0.006459767,73632688398,2.11756E+11,5.572956562
601601.SS,"China Pacific Insurance (Group) Co., Ltd.",Financial Services,Insurance - Life,2023,2.83,36.46231364,0.011628601,8.755797448,1.02,8.099433306,0.005708284,0.628632524,0.044499907,1.56898E+11,2.34396E+12,22.92139626
601606.SS,"Anhui Great Wall Military Industry Co., Ltd.",Industrials,Specialty Industrial Machinery,2023,0.04,3.607701998,0.005950874,1.710724777,0.023,304.228425,0.098395136,3.373099277,0.001890027,8813229363,4494044250,12.169137
601607.SS,"Shanghai Pharmaceuticals Holding Co., Ltd",Healthcare,Medical Distribution,2023,1.02,24.57313066,0.017775886,2.638900088,0.61,15.99912082,0.216349761,0.664103547,0.037379505,45507126482,2.11973E+11,16.31910324
601608.SS,"CITIC Heavy Industries Co., Ltd.",Industrials,Specialty Industrial Machinery,2023,0.088,1.750586019,0.020903069,2.227706758,0.0114,43.57822104,0.126623407,2.190628402,0.002972711,17562041308,18351164654,3.834883451
601609.SS,"Ningbo Jintian Copper (Group) Co., Ltd.",Basic Materials,Copper,2023,0.37,5.582491153,0.024129139,2.573200451,0.091,17.93135179,0.434985237,1.188465862,0.013715973,9811909968,21831328379,6.634600163
601611.SS,China Nuclear Engineering Corporation Limited,Industrials,Engineering & Construction,2023,0.59,9.524901404,0.0095796,5.596253966,0.079,11.61834587,0.321286894,0.719674018,0.011524731,20643576649,2.15336E+11,6.854824066
601615.SS,Ming Yang Smart Energy Group Limited,Industrials,Specialty Industrial Machinery,2023,0.16,12.07203547,0.004441279,2.947172646,0.3041,75.80392957,0.181418002,1.004687964,0.025072909,27551270380,83861255865,12.12862873
601616.SS,"Shanghai Guangdian Electric Group Co., Ltd.",Technology,Electronics & Computer Distribution,2023,0.0167,2.887632521,0.004853979,1.147658332,0.07,212.0451442,0.010089826,1.226317366,0.019767568,3022994591,3011083420,3.541153908
601618.SS,Metallurgical Corporation of China Ltd.,Industrials,Engineering & Construction,2023,0.33,8.148963142,0.013105163,3.938315661,0.083,9.058740645,0.112204905,0.366842304,0.027764914,53368285124,6.61602E+11,2.989384413
601619.SS,Jiaze Renewables Corporation Limited,Utilities,Utilities - Renewable,2023,0.33,2.683105109,0.040442232,3.080064889,0.08,10.33537677,0.363579197,1.271166874,0.023455772,8302775337,19857011558,3.410674334
601628.SS,China Life Insurance Company Limited,Financial Services,Insurance - Life,2023,0.75,22.09570833,0.003584967,12.52755924,0.49,37.11640676,0.008316749,1.259851219,0.017602279,5.7967E+11,5.88848E+12,27.83730507
601633.SS,Great Wall Motor Company Limited,Consumer Cyclical,Auto Manufacturers,2023,0.82,11.010146,0.034886221,2.937875656,0.3,30.38922519,0.287802379,2.263291028,0.012038927,1.55037E+11,2.0127E+11,24.91916466
601636.SS,"Zhuzhou Kibing Group Co.,Ltd",Industrials,Building Products & Equipment,2023,0.6552,5.049148858,0.054860378,2.13724302,0.25,9.8970325,0.334497248,1.284282931,0.038553261,17401316484,31915246101,6.484535694
601658.SS,"Postal Savings Bank of China Co., Ltd.",Financial Services,Banks - Regional,2023,0.83,12.04052956,0.0054856,16.43985779,0.2579,4.974318125,0.017194147,0.342898875,0.062465424,3.27425E+11,1.57266E+13,4.128684044
601665.SS,"Qilu Bank Co., Ltd.",Financial Services,Banks - Regional,2023,0.87,8.594505327,0.007000065,14.46115539,0.186,4.297685075,0.115107738,0.435043772,0.049746107,18077960293,6.04816E+11,3.738986015
601666.SS,"Pingdingshan Tianan Coal. Mining Co., Ltd.",Energy,Thermal Coal,2023,1.7292,10.77518524,0.051524328,2.669024891,0.87,6.204189704,0.284078476,0.995647369,0.081094044,26554115070,77685015957,10.72828484
601668.SS,China State Construction Engineering Corporation Limited,Industrials,Engineering & Construction,2023,1.31,10.27653916,0.01869037,3.971332548,0.2527,3.489210405,0.278066965,0.444786476,0.055284933,1.90195E+11,2.90332E+12,4.570865631
601669.SS,"Power Construction Corporation of China, Ltd",Industrials,Engineering & Construction,2023,0.6825,9.32186765,0.011257297,4.443575198,0.12007,6.986706073,0.344829672,0.51153128,0.025180212,82141870803,1.15377E+12,4.768426895
601677.SS,"Henan Mingtai Al.Industrial Co.,Ltd.",Basic Materials,Aluminum,2023,1.31,12.57907836,0.063433282,1.332368301,0.166,8.561762599,0.021225144,0.891632016,0.014800405,13949225670,21242607586,11.215909
601678.SS,"Befar Group Co.,Ltd",Basic Materials,Specialty Chemicals,2023,0.19,5.544021903,0.018127311,1.833942337,0.13,21.85100003,0.350952527,0.748858875,0.03131255,8544344366,21134388860,4.151690006
601686.SS,"Tianjin You Fa Steel Pipe Group Stock Co., Ltd.",Basic Materials,Steel,2023,0.4,4.686983245,0.032287012,2.29135663,0.15,14.65316892,0.230074563,1.250541608,0.025591734,8395093723,17650144412,5.861267567
601688.SS,"Huatai Securities Co., Ltd.",Financial Services,Capital Markets,2023,1.35,24.50766267,0.014081187,4.969383987,0.45,9.902293594,0.263301614,0.545465985,0.033662235,97697521704,9.05508E+11,13.36809635
601689.SS,"Ningbo Tuopu Group Co.,Ltd.",Consumer Cyclical,Auto Parts,2023,1.344828,8.175643371,0.069894646,2.227385009,0.31931,37.16555953,0.244738591,6.113437539,0.006388591,84269943710,30769771207,49.9812851
601696.SS,"BOC International (China) CO., LTD.",Financial Services,Capital Markets,2023,0.32,6.197401918,0.012969674,4.032071435,0.03,31.99319243,0.165680002,1.651953789,0.002930311,28440667036,69446045038,10.23782158
601698.SS,"China Satellite Communications Co., Ltd.",Communication Services,Telecom Services,2023,0.0826,3.621457034,0.015394409,1.16351324,0.0436,209.1991757,0.007722615,4.77151924,0.00252317,72996831689,22655663963,17.27985191
601699.SS,"Shanxi Lu'an Environmental Energy Development Co., Ltd.",Energy,Thermal Coal,2023,2.65,16.06615555,0.091302279,1.755642003,2.85,7.662219641,0.027223609,1.263829544,0.140360333,60740225587,86762330545,20.30488205
601700.SS,"Changshu Fengfan Power Equipment Co., Ltd.",Industrials,Metal Fabrication,2023,0.06,2.325395389,0.008832577,2.535110763,0.01,82.6173385,0.298168202,2.131697833,0.002017333,5662179215,7784643304,4.95704031
601702.SS,Shanghai Huafon Aluminium Corporation,Basic Materials,Aluminum,2023,0.9,4.531115032,0.125182398,1.587605675,0.1,19.73582162,0.262161345,3.920059263,0.005629921,17736146869,7183130857,17.76223946
601717.SS,Zhengzhou Coal Mining Machinery Group Company Limited,Industrials,Farm & Heavy Construction Machinery,2023,1.853,13.21398564,0.066578602,2.247322353,0.56,6.452453374,0.176783591,0.904828901,0.046836856,18438795187,49174398207,11.9563961
601718.SS,Jihua Group Corporation Limited,Basic Materials,Specialty Chemicals,2023,0.04,3.894684948,0.006897628,1.55145781,0.03,70.15810013,0.080719227,0.720552251,0.010690141,12324336197,26435041273,2.806324005
601728.SS,China Telecom Corporation Limited,Communication Services,Telecom Services,2023,0.33,5.705625396,0.036426765,1.869131667,0.2192,15.70471128,0.077997018,0.908323692,0.042295742,4.0232E+11,8.35814E+11,5.182554722
601766.SS,CRRC Corporation Limited,Industrials,Railroads,2023,0.41,6.616848523,0.024823614,2.400690905,0.2,12.49430121,0.044325857,0.774184792,0.03904219,1.24623E+11,4.71792E+11,5.122663498
601778.SS,"Jinko Power Technology Co., Ltd.",Utilities,Utilities - Renewable,2023,0.11,4.362405906,0.009340559,2.616112919,0.007,31.6851009,0.354493601,0.798953874,0.0020084,12446120315,41044613956,3.485361099
601788.SS,Everbright Securities Company Limited,Financial Services,Capital Markets,2023,0.84,17.17270531,0.016452566,3.823588502,0.21,18.00080481,0.263247219,0.880506348,0.013888268,59071945572,2.59604E+11,15.12067604
601789.SS,"Ningbo Construction Co., Ltd.",Industrials,Engineering & Construction,2023,0.2826,4.415435249,0.011551365,5.416445533,0.1,14.26212347,0.165131876,0.912815128,0.024810965,4380321418,28515555267,4.030476093
601799.SS,"Changzhou Xingyu Automotive Lighting Systems Co.,Ltd.",Consumer Cyclical,Auto Parts,2023,3.8677,31.9806556,0.074597173,1.617128902,1.1,33.52899248,0.002526118,4.054953903,0.008482413,37046877820,14774416257,129.6800842
601800.SS,China Communications Construction Company Limited,Industrials,Engineering & Construction,2023,1.45,25.44110063,0.014685364,3.668425088,0.21707,5.060764839,0.314324612,0.288435203,0.02958119,87030707450,1.68426E+12,7.338109016
601801.SS,"Anhui Xinhua Media Co., Ltd.",Consumer Cyclical,Specialty Retail,2023,0.47,5.992641045,0.049612744,1.585416033,0.185,13.95283557,0.117912813,1.094314288,0.02821054,12839777308,18862588469,6.557832718
601808.SS,China Oilfield Services Limited,Energy,Oil & Gas Equipment & Services,2023,0.6315,14.06635418,0.036197064,1.970030884,0.16,22.86889566,0.259731428,1.026684486,0.011079022,42754242362,83245834646,14.44170761
601811.SS,"Xinhua Winshare Publishing and Media Co., Ltd.",Communication Services,Publishing,2023,1.28,16.5057231,0.072479239,1.624221688,0.34,10.10292768,0.012724218,0.783470519,0.026291884,10240702522,21787563374,12.93174744
601816.SS,"Beijing-Shanghai High-Speed Railway Co., Ltd.",Industrials,Railroads,2023,0.2351,3.97035952,0.039509776,1.341001522,0.0114,20.48990971,0.22852531,1.213285031,0.002366531,2.36555E+11,2.9222E+11,4.817177773
601818.SS,China Everbright Bank Company Limited,Financial Services,Banks - Regional,2023,0.62,11.90323417,0.006022919,12.20796525,0.19,4.434418294,0.192517241,0.230974146,0.069107511,1.27588E+11,6.7728E+12,2.749339342
601825.SS,"Shanghai Rural Commercial Bank Co., Ltd.",Financial Services,Banks - Regional,2023,1.26,11.65718136,0.008721332,11.96486514,0.342,4.157105325,0.098890622,0.449332694,0.065292686,50517118280,1.39221E+12,5.237952709
601827.SS,"Chongqing Sanfeng Environment Group Corp., Ltd.",Industrials,Waste Management,2023,0.69,6.251448643,0.046111319,2.263343527,0.222,10.5845555,0.356655137,1.168264144,0.030397037,12210678640,25282652887,7.303343296
601828.SS,Red Star Macalline Group Corporation Ltd.,Real Estate,Real Estate Services,2023,-0.55,14.3442954,-0.019428125,2.252077416,0.034,-7.036363428,0.307807865,0.269793655,0.00878553,13984051025,1.24187E+11,3.869999886
601838.SS,"Bank of Chengdu Co., Ltd.",Financial Services,Banks - Regional,2023,3.01,17.6707981,0.010695251,15.30074364,0.76793,3.524424784,0.135116373,0.600341792,0.072388052,42765483844,1.09124E+12,10.6085186
601857.SS,PetroChina Company Limited,Energy,Oil & Gas Integrated,2023,0.88,8.932757359,0.05854013,1.688135992,0.43,7.625151764,0.15019054,0.751182785,0.064082182,1.08652E+12,2.75271E+12,6.710133553
601858.SS,China Science Publishing & Media Ltd.,Communication Services,Publishing,2023,0.65,6.508055997,0.072386552,1.359761945,0.278,37.41164868,0.003693393,3.736533867,0.011432063,19223039603,7091080362,24.31757164
601860.SS,"Jiangsu Zijin Rural Commercial Bank Co.,Ltd",Financial Services,Banks - Regional,2023,0.44,5.045621435,0.006535795,13.40761807,0.1,5.531369014,0.063318603,0.482359289,0.041087971,8910101709,2.47664E+11,2.433802366
601865.SS,"Flat Glass Group Co., Ltd.",Industrials,Building Products & Equipment,2023,1.24,11.74245175,0.064205736,1.928229808,0.238,20.96457328,0.34867295,2.213853752,0.00915523,49180925789,42981997984,25.99607086
601866.SS,"COSCO SHIPPING Development Co., Ltd.",Industrials,Aerospace & Defense,2023,0.1041,2.957965273,0.011189677,4.300381567,0.087,22.01152466,0.721429894,0.774654029,0.037968059,22684719351,1.25931E+11,2.291399717
601868.SS,China Energy Engineering Corporation Limited,Industrials,Engineering & Construction,2023,0.18,3.406388113,0.010197348,4.160128637,0.0252,11.53124968,0.311799207,0.609333075,0.012140922,67309817851,7.83156E+11,2.075624943
601869.SS,Yangtze Optical Fibre And Cable Joint Stock Limited Company,Technology,Communication Equipment,2023,1.71,27.82685535,0.044520708,2.024125652,0.462,15.71484616,0.291564444,0.965699738,0.017192369,10919271531,29142343893,26.87238693
601872.SS,"China Merchants Energy Shipping Co., Ltd.",Energy,Oil & Gas Midstream,2023,0.6,4.529957537,0.077522123,1.671028304,0.19,9.372722308,0.324697682,1.24143181,0.033785986,45797802065,62394661514,5.623633385
601877.SS,"Zhejiang Chint Electrics Co., Ltd.",Industrials,Electrical Equipment & Parts,2023,1.73,18.19079693,0.030513213,2.597592794,0.4,12.08762682,0.248967258,1.149569998,0.019128145,44938388664,1.20805E+11,20.91159439
601878.SS,"Zheshang Securities Co., Ltd.",Financial Services,Capital Markets,2023,0.46,5.906777429,0.012049511,5.147559485,0.13,22.36839585,0.222047106,1.741975589,0.012634285,47061941047,1.45528E+11,10.28946209
601880.SS,"Liaoning Port Co., Ltd.",Industrials,Marine Shipping,2023,0.06,2.112459609,0.023833878,1.31883939,0.0174,23.80321622,0.193584293,0.676080606,0.012183228,26774048212,56352939729,1.428192973
601881.SS,"China Galaxy Securities Co., Ltd.",Financial Services,Capital Markets,2023,0.67,18.01170692,0.011879834,5.082235983,0.22533,17.49580583,0.21955271,0.650809496,0.019222517,84908746665,6.63205E+11,11.7221899
601882.SS,"Ningbo Haitian Precision Machinery Co.,Ltd.",Industrials,Specialty Industrial Machinery,2023,1.17,4.429762858,0.132019833,1.996512214,0.54,22.14168972,0.00196641,5.848118241,0.020844771,13522815582,4616607490,25.90577698
601886.SS,"Jangho Group Co., Ltd.",Industrials,Engineering & Construction,2023,0.59,6.23951524,0.023400729,3.44330994,0.02,10.62935086,0.097159429,1.005096833,0.003189123,7105401765,28705968854,6.271317005
601888.SS,China Tourism Group Duty Free Corporation Limited,Consumer Cyclical,Specialty Retail,2023,3.2451,27.57208755,0.085124093,1.332666899,0.8,25.1886232,0.06823194,2.96457789,0.009787178,1.59595E+11,78869406193,81.73960114
601890.SS,"Asian Star Anchor Chain Co., Ltd. Jiangsu",Industrials,Industrial Distribution,2023,0.247,3.590468494,0.048236057,1.357950872,0.05,39.53298963,0.092846679,2.719602874,0.005120512,9368203711,4903168151,9.764648438
601898.SS,China Coal Energy Company Limited,Energy,Thermal Coal,2023,1.47,15.74748853,0.055913824,1.911346027,0.413,6.42997067,0.208794015,0.600226307,0.043694193,86505224609,3.4936E+11,9.452056885
