,Comp_code,DateTime,EPS,Total_Debt,Total_Assets,BVPS,ROA,ROE,DIV,SIZE,DAR
8183,600996,Q3 2022,-0.25,11955,17480,4.14,0.0103,0.0037,0,13194,0.683924485
8184,600996,Q2 2022,0,12660,17443,3.96,0.0098,0.0017,0,7326,0.725792582
8185,600996,Q1 2022,0,12760,17533,3.96,0.0147,0.1181,0,8731,0.72777049
8186,600996,Q4 2021,0.12,13278,17904,3.91,-0.0271,-0.2058,0,5858,0.741621984
8187,600996,Q3 2021,-0.21,12187,16248,3.78,-0.0171,-0.1599,0,4964,0.750061546
8188,600996,Q2 2021,-0.16,12266,16542,3.99,-0.023,-0.1655,0,5437,0.741506468
8189,600996,Q1 2021,-0.18,11881,16331,4.15,-0.0067,-0.0121,0,5206,0.727512094
8190,600996,Q4 2020,-0.01,11505,16151,4.33,0.0096,-0.0068,0,5742,0.712339793
8191,600996,Q3 2020,-0.01,10928,15693,4.44,0.0074,0.054,0,7393,0.696361435
8192,600996,Q2 2020,0.06,10551,15324,4.45,-0.0074,-0.0822,0,7499,0.6885278
8193,600996,Q1 2020,-0.09,9992,14698,4.39,0.0007,0.0361,0,8077,0.679820384
8213,600998,Q3 2024,0.09,68207,101017,4.65,0.0325,0.0922,0,28193,0.675203184
8214,600998,Q2 2024,0.14,68114,98705,5.17,0.0246,0.0719,0,23969,0.690076491
8215,600998,Q1 2024,0.11,66381,97241,4.96,0.0262,0.0571,0.0369,30689,0.682644152
8216,600998,Q4 2023,0.07,63312,92789,4.62,0.0214,0.0644,0,26691,0.682322258
8217,600998,Q3 2023,0.1,64634,92938,4.81,0.0398,0.112,0,29454,0.695452883
8218,600998,Q2 2023,0.15,65056,94168,4.47,0.0277,0.0827,0,28230,0.690850395
8219,600998,Q1 2023,0.11,67214,96415,4.42,0.0213,0.05,0.0411,27557,0.697132189
8220,600998,Q4 2022,0.06,63626,92312,4.54,0.0214,0.0775,0,24052,0.689249502
8221,600998,Q3 2022,0.09,64809,92993,4.2,0.037,0.1319,0,21101,0.696923424
8222,600998,Q2 2022,0.16,62989,90668,4.28,0.0254,0.07,0,21968,0.694721401
8223,600998,Q1 2022,0.09,61116,88675,4.09,0.0077,0.0095,0.0224,24286,0.68921342
8224,600998,Q4 2021,0.01,58863,85936,4.28,0.022,0.0375,0,26919,0.684963228
8225,600998,Q3 2021,0.04,59831,86807,4.07,0.0331,0.2251,0,28309,0.689241651
8226,600998,Q2 2021,0.28,57297,84302,4.25,0.0297,0.1217,0,28108,0.67966359
8227,600998,Q1 2021,0.15,55885,82232,3.99,0.0248,0.1251,0.0312,33040,0.679601615
8228,600998,Q4 2020,0.18,55207,80824,3.99,0.0249,0.1667,0,33241,0.683052064
8229,600998,Q3 2020,0.17,53807,78717,3.86,0.0474,0.1783,0,30935,0.683549932
8230,600998,Q2 2020,0.14,50098,72854,3.69,0.0281,0.1127,0,34150,0.687649271
8231,600998,Q1 2020,0.11,50230,71819,3.52,0.0392,0.1418,0,31244,0.699397095
8232,600999,Q3 2024,0.26,540708,666761,12.76,0.0162,0.0833,0.026,154755,0.810947251
8233,600999,Q2 2024,0.29,514600,639130,12.59,0.0129,0.0701,0,110559,0.80515701
8234,600999,Q1 2024,0.23,518203,642583,12.57,0.0143,0.0782,0.0189,110643,0.806437456
8235,600999,Q4 2023,0.26,573816,695853,12.3,0.0107,0.0564,0,108629,0.824622442
8236,600999,Q3 2023,0.19,504383,624017,12.02,0.0161,0.0838,0,111906,0.808284069
8237,600999,Q2 2023,0.27,509313,627554,11.86,0.0149,0.0777,0,109421,0.811584342
8238,600999,Q1 2023,0.24,482991,600539,11.78,0.012,0.0624,0.0144,110736,0.804262504
8239,600999,Q4 2022,0.18,496420,611677,11.52,0.0135,0.0708,0,107337,0.811572121
8240,600999,Q3 2022,0.22,468837,582561,11.34,0.0186,0.1017,0,99442,0.804786108
8241,600999,Q2 2022,0.33,489600,601076,11.08,0.01,0.054,0,116221,0.81453926
8242,600999,Q1 2022,0.15,493651,602654,11.34,0.0208,0.1132,0.033,116929,0.819128389
8243,600999,Q4 2021,0.35,484631,597221,11.21,0.0184,0.1018,0,143396,0.811476823
8244,600999,Q3 2021,0.3,504131,613842,12.61,0.0224,0.1167,0,149117,0.821271598
8245,600999,Q2 2021,0.34,479271,586373,12.31,0.0203,0.0979,0,152612,0.817348343
8246,600999,Q1 2021,0.28,424027,531967,12.4,0.0182,0.0836,0.0366,157357,0.797092677
8247,600999,Q4 2020,0.22,393902,499727,12.16,0.0261,0.1199,0,185679,0.788234376
8248,600999,Q3 2020,0.32,372342,479124,10.54,0.0245,0.1147,0.0207,170664,0.777130764
8249,600999,Q2 2020,0.26,333479,422987,13.35,0.0183,0.0835,0,133289,0.78839066
8250,600999,Q1 2020,0.24,316750,404249,13.05,0.0263,0.1174,0,104928,0.783551722
8251,601000,Q3 2024,0.08,2256,24248,3.44,0.0551,0.1117,0,30637,0.093038601
8252,601000,Q2 2024,0.09,2287,23751,3.36,0.0659,0.1063,0,27852,0.096290682
8253,601000,Q1 2024,0.09,2216,24253,3.47,0.0326,0.0612,0.0599,24237,0.09137014
8254,601000,Q4 2023,0.05,2408,23848,3.37,0.0682,0.1196,0,20741,0.100972828
8255,601000,Q3 2023,0.1,2491,23609,3.32,0.0543,0.1034,0,21867,0.10551061
8256,601000,Q2 2023,0.09,2426,22898,3.21,0.0578,0.1061,0,20919,0.105948118
8257,601000,Q1 2023,0.09,2552,23676,3.33,0.0297,0.0646,0.0808,18370,0.107788478
8258,601000,Q4 2022,0.05,2797,23335,3.24,0.0523,0.1075,0,16237,0.119862867
8259,601000,Q3 2022,0.08,3731,23885,3.17,0.0482,0.105,0,15289,0.156206824
8260,601000,Q2 2022,0.08,3481,23094,3.09,0.0438,0.0849,0,15289,0.150731792
8261,601000,Q1 2022,0.07,3655,23893,3.2,0.036,0.0729,0.1515,17659,0.152973674
8262,601000,Q4 2021,0.06,3938,23744,3.13,0.0417,0.1601,0.1587,16296,0.165852426
8263,601000,Q3 2021,0.14,3842,24123,3.21,0.0459,0.0966,0,16474,0.159267089
8264,601000,Q2 2021,0.08,4560,24028,3.07,0.0537,0.1032,0,14281,0.189778592
8265,601000,Q1 2021,0.08,3556,23725,3.19,0.0402,0.1038,0.1093,16296,0.149884089
8266,601000,Q4 2020,0.08,4945,24592,3.11,0.046,0.1029,0,14696,0.201081653
8267,601000,Q3 2020,0.08,5898,25096,3.04,0.0551,0.1141,0,14756,0.235017533
8268,601000,Q2 2020,0.08,5104,23940,2.96,0.0474,0.0951,0,13215,0.213199666
8269,601000,Q1 2020,0.07,5476,24302,2.96,0.0575,0.1224,0,13393,0.225331248
8289,601002,Q3 2024,0.12,1081,5229,4.34,-0.0152,-0.006,0,3417,0.206731689
8290,601002,Q2 2024,-0.01,1082,5121,4.21,-0.0023,-0.0194,0,2775,0.211286858
8291,601002,Q1 2024,-0.02,1020,5172,4.32,-0.0443,-0.0197,0.0213,3655,0.197215777
8292,601002,Q4 2023,-0.02,1050,5220,4.34,-0.0077,-0.0143,0,4643,0.201149425
8293,601002,Q3 2023,-0.02,935.35,5121,4.34,-0.0161,-0.0035,0,4720,0.182649873
8294,601002,Q2 2023,0,1128,5333,4.36,0.0214,0.0181,0,4758,0.21151322
8295,601002,Q1 2023,0.02,1073,5375,4.46,-0.0403,0.0063,0.0227,4470,0.199627907
8296,601002,Q4 2022,0.01,983.62,5265,4.44,0.0214,0.0072,0,4451,0.186822412
8297,601002,Q3 2022,0.01,1132,5409,4.44,0.017,0.0437,0,4250,0.209280828
8298,601002,Q2 2022,0.05,1462,5729,4.43,0.0302,0.0521,0,4940,0.255192878
8299,601002,Q1 2022,0.06,1301,5511,4.37,-0.0217,0.0094,0,5717,0.236073308
8300,601002,Q4 2021,0.01,1216,5369,4.31,0.0412,0.0513,0,4959,0.226485379
8301,601002,Q3 2021,0.05,1325,5464,4.29,0.0571,0.1019,0,5084,0.24249634
8302,601002,Q2 2021,0.11,1339,5419,4.23,0.0313,0.05,0,4700,0.24709356
8303,601002,Q1 2021,0.05,1169,5192,4.17,-0.0132,0.4108,0.0105,5080,0.225154083
8304,601002,Q4 2020,0.42,988.19,4961,4.16,0.0369,0.0607,0,4842,0.199191695
8305,601002,Q3 2020,0.06,1098,4859,3.75,0.0457,0.0552,0,5336,0.225972422
8306,601002,Q2 2020,0.06,1358,4844,3.65,0.0138,0.0118,0,5156,0.280346821
8307,601002,Q1 2020,0.01,1313,4282,3.44,-0.0201,0.0147,0,4804,0.306632415
8308,601003,Q3 2024,-0.16,43444,64156,3.31,0.0107,0.0045,0,8150,0.677161918
8309,601003,Q2 2024,0.01,45297,66638,3.46,0.0092,0.0072,0,6484,0.679747291
8310,601003,Q1 2024,0.01,45916,67228,3.45,-0.0152,-0.0604,0,7304,0.682989231
8311,601003,Q4 2023,-0.19,47307,68575,3.44,-0.0133,-0.1148,0,8124,0.68985782
8312,601003,Q3 2023,-0.13,49726,71310,3.63,-0.0151,-0.1102,0,9457,0.697321554
8313,601003,Q2 2023,-0.19,49945,72151,3.77,0.0153,0.0469,0,10354,0.692228798
8314,601003,Q1 2023,0.1,51804,74631,3.93,-0.0053,0.086,0,10764,0.694135145
8315,601003,Q4 2022,0.1,48850,71412,3.83,-0.0751,-0.429,0,9585,0.684058702
8316,601003,Q3 2022,-0.65,49902,71979,3.73,-0.0104,-0.1152,0,8662,0.693285542
8317,601003,Q2 2022,-0.17,48092,72675,4.36,-0.0194,-0.1204,0,10379,0.661740626
8318,601003,Q1 2022,-0.2,48930,74704,4.71,-0.0487,-0.1841,0.0351,12814,0.654985007
8319,601003,Q4 2021,-0.32,45990,72533,4.9,0.0413,0.1286,0,13378,0.634056223
8320,601003,Q3 2021,0.17,44725,72550,5.25,0.0742,0.2734,0,16453,0.616471399
8321,601003,Q2 2021,0.47,43258,70199,5.08,0.044,0.137,0,15120,0.616219604
8322,601003,Q1 2021,0.26,41282,67038,4.85,0.0263,0.113,0.0523,16556,0.615799994
8323,601003,Q4 2020,0.19,35712,60595,4.59,0.0482,0.1647,0,13301,0.589355557
8324,601003,Q3 2020,0.18,16090,27511,4.46,0.0659,0.2228,0,11635,0.584856966
8325,601003,Q2 2020,0.25,15654,26613,4.28,0.0151,0.0379,0,11353,0.58820877
8326,601003,Q1 2020,0.06,14406,25915,4.49,0.0542,0.203,0,12583,0.55589427
8327,601009,Q3 2024,0.47,2364511,2547037,14.23,0.0097,0.1316,0.088,113265,0.928337908
8328,601009,Q2 2024,0.57,2302704,2482821,14.23,0.0098,0.1308,0,107472,0.927454698
8329,601009,Q1 2024,0.55,2217152,2396264,14.13,0.0057,0.0761,0.0795,92680,0.925253645
8330,601009,Q4 2023,0.21,2115682,2288276,13.51,0.0083,0.1106,0,76337,0.924574658
8331,601009,Q3 2023,0.42,2071141,2240679,13.22,0.0097,0.1278,0,83267,0.924336328
8332,601009,Q2 2023,0.52,2057089,2222510,12.82,0.0104,0.1357,0,82750,0.925570189
8333,601009,Q1 2023,0.52,1983690,2148464,12.76,0.007,0.0951,0.0598,92645,0.923306139
8334,601009,Q4 2022,0.31,1901785,2059484,12.22,0.0101,0.1465,0,107741,0.923427907
8335,601009,Q3 2022,0.45,1808917,1944194,12.03,0.0109,0.1601,0,108416,0.93042001
8336,601009,Q2 2022,0.5,1781961,1912367,11.58,0.0111,0.161,0,107386,0.931809114
8337,601009,Q1 2022,0.5,1755175,1882609,11.62,0.0082,0.118,0.0627,106865,0.932309895
8338,601009,Q4 2021,0.33,1626382,1748947,11.14,0.0093,0.1352,0,89663,0.929920689
8339,601009,Q3 2021,0.37,1592381,1709317,10.58,0.0107,0.1546,0,90564,0.93158905
8340,601009,Q2 2021,0.43,1549161,1663978,10.37,0.0105,0.1501,0,105274,0.930998487
8341,601009,Q1 2021,0.41,1507748,1619819,10.1,0.0081,0.1141,0.0615,101271,0.93081264
8342,601009,Q4 2020,0.27,1409043,1517076,9.7,0.0078,0.1117,0,80857,0.92878867
8343,601009,Q3 2020,0.29,1390265,1495103,9.38,0.0095,0.1437,0,78955,0.929879079
8344,601009,Q2 2020,0.34,1362358,1464959,9.16,0.0107,0.168,0,73351,0.929963228
8345,601009,Q1 2020,0.44,1390046,1482119,9.57,0.0077,0.1192,0,61496,0.937877458
8346,601010,Q3 2024,0,1927,6267,2.42,0.0149,0.0174,0.0524,3749,0.307483644
8347,601010,Q2 2024,0.01,1826,6249,2.47,0.0326,0.0475,0,3075,0.292206753
8348,601010,Q1 2024,0.03,2031,6511,2.49,0.0235,0.0403,0.0207,3853,0.311933651
8349,601010,Q4 2023,0.02,2106,6533,2.46,0.0074,0.0007,0,4413,0.322363386
8350,601010,Q3 2023,0,2288,6695,2.45,0.0206,0.0307,0,4540,0.341747573
8351,601010,Q2 2023,0.02,2215,6650,2.46,0.0369,0.0779,0,4467,0.333082707
8352,601010,Q1 2023,0.05,2278,6713,2.44,0.0194,0.0429,0,4613,0.339341576
8353,601010,Q4 2022,0.02,2298,6648,2.4,0.0151,0.0134,0,5270,0.34566787
8354,601010,Q3 2022,0.01,2533,6835,2.37,0.0098,-0.1817,0,4722,0.370592538
8355,601010,Q2 2022,-0.18,2521,6809,2.36,0.0279,-0.0209,0,5324,0.370245264
8356,601010,Q1 2022,-0.01,2608,7335,2.6,0.0333,0.0336,0.0408,6327,0.355555556
8357,601010,Q4 2021,0.02,2584,7370,2.62,0.0113,-0.0293,0,6364,0.350610583
8358,601010,Q3 2021,-0.02,2749,7495,2.59,0.0288,0.1199,0,5895,0.366777852
8359,601010,Q2 2021,0.07,2268,7093,2.62,0.0439,0.0686,0,5951,0.319751868
8360,601010,Q1 2021,0.05,2149,7096,2.68,0.0482,0.0932,0.0564,5581,0.302846674
8361,601010,Q4 2020,0.09,1879,6741,2.64,0.0278,0.0366,0,5452,0.278742026
8362,601010,Q3 2020,0.02,1845,6595,2.58,0.031,0.076,0,5932,0.279757392
8363,601010,Q2 2020,0.05,1635,6342,2.55,0.0084,0.0186,0,5747,0.257805109
8364,601010,Q1 2020,0.01,1762,6545,2.59,0.0326,0.0763,0,5784,0.26921314
8365,601011,Q3 2024,-0.04,5731,12141,3.09,-0.0202,-0.0659,0,4138,0.4720369
8366,601011,Q2 2024,-0.05,5877,12375,3.13,-0.0184,-0.0581,0,3065,0.474909091
8367,601011,Q1 2024,-0.05,5599,12203,3.18,-0.0249,-0.879,0,4808,0.458821601
8368,601011,Q4 2023,-0.72,5701,12403,3.23,-0.0134,-0.0383,0,6705,0.45964686
8369,601011,Q3 2023,-0.05,5242,13595,4.02,0.0132,0.0112,0,6877,0.385582935
8370,601011,Q2 2023,0.01,5373,13805,4.06,0.013,0.0142,0,6877,0.389206809
8371,601011,Q1 2023,0.02,5479,13884,4.05,0.0212,0.0157,0,6877,0.394626909
8372,601011,Q4 2022,0.02,5017,13393,4.03,0.0014,-0.0001,0,6647,0.374598671
8373,601011,Q3 2022,0,4665,13003,4,0.0208,0.027,0,7145,0.358763362
8374,601011,Q2 2022,0.03,4950,13302,4.01,0.0157,0.0184,0,8007,0.372124493
8375,601011,Q1 2022,0.03,4786,13066,3.97,0.0217,0.0069,0,8927,0.366294199
8376,601011,Q4 2021,0.01,4949,11980,3.96,0.0217,0.0215,0,8489,0.413105175
8377,601011,Q3 2021,0.03,4848,11758,3.9,0.0161,0.0196,0,8136,0.41231502
8378,601011,Q2 2021,0.02,4856,11725,3.87,0.0183,0.0213,0,6596,0.414157783
8379,601011,Q1 2021,0.03,4622,11535,3.9,0.0257,0.0109,0.0119,6435,0.400693541
8380,601011,Q4 2020,0.01,4216,11091,3.87,0.0035,0.0015,0,6804,0.380128032
8381,601011,Q3 2020,0,3969,10828,3.85,0.0048,0.0026,0,5472,0.366549686
8382,601011,Q2 2020,0,3750,10607,3.85,0.0026,0.0036,0,6130,0.353540115
8383,601011,Q1 2020,0,3760,10613,3.83,0.0132,-0.0091,0,5364,0.354282484
8384,601012,Q3 2024,-0.17,91867,155192,8.31,-0.0837,-0.174,0,132972,0.59195706
8385,601012,Q2 2024,-0.38,94042,158963,8.5,-0.0048,-0.1357,0,106244,0.591596787
8386,601012,Q1 2024,-0.31,99924,168288,8.99,-0.0488,-0.0539,0.0075,147848,0.593767827
8387,601012,Q4 2023,-0.13,93257,163969,9.3,0.0753,0.142,0,173537,0.568747751
8388,601012,Q3 2023,0.33,92722,164536,9.44,0.0643,0.3274,0,206821,0.563536247
8389,601012,Q2 2023,0.73,87772,156760,9.06,0.0499,0.2263,0,217362,0.559913243
8390,601012,Q1 2023,0.48,77952,143874,8.69,0.0251,0.253,0.0097,306369,0.541807415
8391,601012,Q4 2022,0.5,77301,139556,8.2,0.056,0.321,0,320401,0.553906675
8392,601012,Q3 2022,0.59,88036,146426,7.63,0.065,0.2921,0,363237,0.601232022
8393,601012,Q2 2022,0.51,73571,127038,7.04,0.0634,0.2158,0,504931,0.579125931
8394,601012,Q1 2022,0.35,63713,114466,6.68,0.0577,0.1299,0.0031,390761,0.556610697
8395,601012,Q4 2021,0.2,50148,97735,6.26,0.072,0.2283,0,466597,0.513101755
8396,601012,Q3 2021,0.35,57580,103743,6.07,0.0799,0.2329,0,446460,0.555025399
8397,601012,Q2 2021,0.32,53595,97131,5.73,0.079,0.2579,0,480887,0.551780585
8398,601012,Q1 2021,0.34,51353,93351,5.54,0.0629,0.2493,0.0048,331916,0.550106587
8399,601012,Q4 2020,0.29,52037,87635,4.75,0.0995,0.2772,0,347757,0.593792435
8400,601012,Q3 2020,0.31,47491,81569,4.48,0.0867,0.2938,0.0097,282925,0.582218735
8401,601012,Q2 2020,0.31,36176,67982,4.2,0.0931,0.2684,0,153634,0.532140861
8402,601012,Q1 2020,0.25,32869,63151,3.99,0.0753,0.274,0,93697,0.520482653
8403,601028,Q3 2024,0.06,6229,9846,4.44,0.056,0.15,0,11070,0.632642698
8404,601028,Q2 2024,0.17,6156,9737,4.39,0.0535,0.1219,0,9724,0.632227585
8405,601028,Q1 2024,0.14,5130,8544,4.17,0.0435,0.0934,0.0047,8623,0.600421348
8406,601028,Q4 2023,0.1,6505,9926,4.17,0.0478,0.1345,0,8381,0.655349587
8407,601028,Q3 2023,0.14,5799,8997,3.94,0.0708,0.1467,0,7916,0.644548183
8408,601028,Q2 2023,0.15,5018,8194,3.91,0.065,0.1937,0,8418,0.612399317
8409,601028,Q1 2023,0.18,4915,7928,3.71,0.1059,0.2069,0.0087,9482,0.619954591
8410,601028,Q4 2022,0.19,2981,5880,3.56,0.0419,0.0449,0,8989,0.506972789
8411,601028,Q3 2022,0.04,1604,4425,3.46,0.0337,0.0459,0.0036,18127,0.362485876
8412,601028,Q2 2022,0.04,1684,4466,3.4,0.0561,0.112,0,13907,0.377071205
8413,601028,Q1 2022,0.1,1398,4135,3.35,0.0432,0.0807,0,15895,0.33808948
8414,601028,Q4 2021,0.07,985.61,3649,3.25,0.0846,0.1679,0,14909,0.270104138
8415,601028,Q3 2021,0.14,562.23,3176,3.19,0.0712,0.1585,0,14047,0.177024559
8416,601028,Q2 2021,0.13,838.82,3345,3.05,0.0771,0.1743,0,13860,0.250768311
8417,601028,Q1 2021,0.13,1169,3580,2.93,0.0185,0.0368,0,13570,0.326536313
8418,601028,Q4 2020,0.03,1408,3712,2.79,0.024,0.0684,0,9537,0.379310345
8419,601028,Q3 2020,0.05,1341,3624,2.76,0.0339,0.0666,0,9318,0.370033113
8420,601028,Q2 2020,0.05,586.65,2831,2.71,0.0209,0.0406,0,9420,0.207223596
8421,601028,Q1 2020,0.03,441.86,2530,2.67,0.0358,0.0546,0,4463,0.174648221
8441,601100,Q3 2024,0.38,4197,19318,11.24,0.0852,0.1846,0,84472,0.217258515
8442,601100,Q2 2024,0.51,4220,18922,10.93,0.0897,0.1634,0,62455,0.223020822
8443,601100,Q1 2024,0.45,3513,18585,11.2,0.1138,0.2127,0.013,67215,0.189023406
8444,601100,Q4 2023,0.55,3453,17896,10.73,0.075,0.1414,0,73316,0.192948145
8445,601100,Q3 2023,0.36,4048,17716,10.16,0.061,0.1971,0,85678,0.228494017
8446,601100,Q2 2023,0.48,3998,17228,9.83,0.1086,0.1927,0,86255,0.232064082
8447,601100,Q1 2023,0.47,3619,16950,9.91,0.0886,0.2095,0.0101,88789,0.213510324
8448,601100,Q4 2022,0.45,3523,16201,9.42,0.1078,0.2854,0,82433,0.217455713
8449,601100,Q3 2022,0.53,3568,13662,7.7,0.0823,0.2219,0,59107,0.261162348
8450,601100,Q2 2022,0.42,3740,13086,7.13,0.124,0.2227,0,80567,0.28580162
8451,601100,Q1 2022,0.39,3000,12767,7.45,0.1368,0.319,0.0093,67944,0.23498081
8452,601100,Q4 2021,0.54,3093,12332,7.04,0.1285,0.2802,0,106778,0.250810898
8453,601100,Q3 2021,0.44,3315,11857,6.51,0.1638,0.3122,0,110407,0.279581682
8454,601100,Q2 2021,0.48,3761,11725,6.07,0.2092,0.4053,0,112157,0.320767591
8455,601100,Q1 2021,0.6,3578,11703,6.19,0.221,0.4515,0.0056,116764,0.305733573
8456,601100,Q4 2020,0.6,3269,10620,5.6,0.171,0.3083,0,147506,0.307815443
8457,601100,Q3 2020,0.37,3182,9750,5,0.2079,0.4256,0,93203,0.326358974
8458,601100,Q2 2020,0.49,3390,9469,4.63,0.1078,0.2403,0,70816,0.35801035
8459,601100,Q1 2020,0.27,3132,9095,4.54,0.1245,0.2801,0,54243,0.344365036
8478,601127,Q3 2024,1.58,81647,91538,8.83,0.0418,0.6184,0,136167,0.891946514
8479,601127,Q2 2024,0.91,73368,82417,8.57,0.0134,0.0488,0,137222,0.890204691
8480,601127,Q1 2024,0.15,55540,62923,7.95,-0.15,-0.4121,0,131155,0.882666116
8481,601127,Q4 2023,-0.1,44045,51245,7.57,-0.0798,-0.7317,0,114691,0.859498488
8482,601127,Q3 2023,-0.63,32586,39088,6.14,-0.0992,-0.5969,0,83865,0.833657388
8483,601127,Q2 2023,-0.48,29205,37040,6.81,-0.0431,-0.3804,0,54972,0.788471922
8484,601127,Q1 2023,-0.42,35485,44398,7.22,-0.1112,-0.6207,0,56672,0.799247714
8485,601127,Q4 2022,-0.77,37245,47048,7.64,-0.073,-0.4244,0,59876,0.791638327
8486,601127,Q3 2022,-0.63,32539,43855,8.32,-0.0804,-0.4976,0,82738,0.741967849
8487,601127,Q2 2022,-0.65,28569,41114,8.93,-0.0626,-0.6264,0,110278,0.694872793
8488,601127,Q1 2022,-0.62,26945,33571,5.25,-0.1148,-0.5633,0,58545,0.802627268
8489,601127,Q4 2021,-0.54,24295,32024,5.85,-0.0756,-0.4442,0,80983,0.758649763
8490,601127,Q3 2021,-0.46,21728,29068,5.33,-0.0466,-0.0637,0,80640,0.747488647
8491,601127,Q2 2021,0.04,20244,28391,5.74,-0.0459,-0.4472,0,90540,0.713042866
8492,601127,Q1 2021,-0.42,19966,25147,3.71,-0.0874,-0.7719,0,29724,0.793971448
8493,601127,Q4 2020,-0.72,20649,26268,4.04,-0.022,-0.201,0,21534,0.786089539
8494,601127,Q3 2020,-0.24,18995,25666,4.78,-0.0116,-0.022,0,10527,0.740084158
8495,601127,Q2 2020,0.06,20322,27513,5.12,-0.0375,-0.3511,0,10531,0.738632646
8496,601127,Q1 2020,-0.53,20472,27675,5.38,-0.0361,0.2688,0,7548,0.739728997
8497,601128,Q3 2024,0.42,333103,362743,9.17,0.0093,0.1205,0,22160,0.918289257
8498,601128,Q2 2024,0.26,338912,367303,8.76,0.0117,0.1484,0,22823,0.922704143
8499,601128,Q1 2024,0.32,336440,364676,8.73,0.0096,0.1188,0.0403,19570,0.922572366
8500,601128,Q4 2023,0.25,307325,334456,8.41,0.0141,0.1766,0,17514,0.918880211
8501,601128,Q3 2023,0.36,302214,328459,8.13,0.0091,0.1149,0,20063,0.920096572
8502,601128,Q2 2023,0.22,292621,317814,7.81,0.0113,0.1397,0,18693,0.920730364
8503,601128,Q1 2023,0.26,291954,316966,7.77,0.0097,0.1157,0.0353,20419,0.921089328
8504,601128,Q4 2022,0.22,263766,287881,7.49,0.0133,0.1626,0,20693,0.916232749
8505,601128,Q3 2022,0.29,260419,284098,7.36,0.0087,0.1077,0,21817,0.916652
8506,601128,Q2 2022,0.18,252800,274894,6.85,0.011,0.1319,0,20940,0.919627202
8507,601128,Q1 2022,0.22,246688,268698,6.84,0.009,0.1054,0.0332,21214,0.918086476
8508,601128,Q4 2021,0.17,225446,246583,6.56,0.0118,0.1387,0,18117,0.914280384
8509,601128,Q3 2021,0.22,220925,241463,6.37,0.0088,0.1032,0,17569,0.91494349
8510,601128,Q2 2021,0.16,211795,231452,6.11,0.0107,0.1207,0,16993,0.915070943
8511,601128,Q1 2021,0.17,209667,229453,6.16,0.0083,0.0911,0.0306,20831,0.913768833
8512,601128,Q4 2020,0.13,189578,208685,5.96,0.0111,0.1219,0,20228,0.908440952
8513,601128,Q3 2020,0.18,184516,203137,5.81,0.0079,0.0845,0,21406,0.9083328
8514,601128,Q2 2020,0.12,183488,201691,5.68,0.0117,0.1217,0,20584,0.90974808
8515,601128,Q1 2020,0.17,175508,194176,5.85,0.0095,0.0989,0,18747,0.903860415
8516,601138,Q3 2024,0.32,164471,308443,7.16,0.0327,0.1277,0,500473,0.533229803
8517,601138,Q2 2024,0.23,154153,293249,6.98,0.0464,0.1171,0,544274,0.525672722
8518,601138,Q1 2024,0.21,130859,276713,7.3,0.0628,0.2198,0.0394,452302,0.47290514
8519,601138,Q4 2023,0.38,147110,287705,7.06,0.0696,0.1949,0,300370,0.511322361
8520,601138,Q3 2023,0.32,139095,272345,6.74,0.028,0.1244,0,391355,0.510730874
8521,601138,Q2 2023,0.2,141227,268152,6.25,0.042,0.0954,0,500462,0.526667711
8522,601138,Q1 2023,0.16,125088,257612,6.66,0.0523,0.2644,0.0631,341982,0.485567443
8523,601138,Q4 2022,0.44,154854,284188,6.49,0.054,0.1659,0,182311,0.544899855
8524,601138,Q3 2022,0.24,175350,296481,6.08,0.0292,0.1212,0,169216,0.591437563
8525,601138,Q2 2022,0.19,167136,283525,5.84,0.035,0.1074,0,195473,0.58949299
8526,601138,Q1 2022,0.16,144729,267628,6.17,0.0767,0.3138,0.0465,201630,0.540784223
8527,601138,Q4 2021,0.47,147121,266609,6,0.0529,0.1579,0,236790,0.551823082
8528,601138,Q3 2021,0.21,132037,242607,5.55,0.037,0.1327,0,230856,0.544242334
8529,601138,Q2 2021,0.18,125126,231100,5.32,0.0395,0.1208,0,246586,0.541436608
8530,601138,Q1 2021,0.16,116665,223797,5.38,0.0949,0.3461,0.0207,285541,0.521298319
8531,601138,Q4 2020,0.45,121473,225514,5.22,0.0608,0.1613,0,272024,0.538649485
8532,601138,Q3 2020,0.19,123744,219044,4.78,0.034,0.139,0,270062,0.564927594
8533,601138,Q2 2020,0.16,109866,201166,4.58,0.0291,0.0828,0,301062,0.546145969
8534,601138,Q1 2020,0.09,103053,194205,4.59,0.0926,0.3963,0,262282,0.530640303
8535,601139,Q3 2024,0.11,26652,44667,5.27,0.0237,0.1147,0,21719,0.596682114
8536,601139,Q2 2024,0.16,25790,43459,5.15,0.0253,0.0724,0,19217,0.593432891
8537,601139,Q1 2024,0.1,28091,45696,5.15,0.0259,0.0953,0.0238,21489,0.61473652
8538,601139,Q4 2023,0.12,26998,44270,5.06,0.0359,0.1234,0,19821,0.609848656
8539,601139,Q3 2023,0.15,27498,44177,4.91,0.0315,0.1127,0,19734,0.622450596
8540,601139,Q2 2023,0.14,24154,40090,4.67,0.0283,0.0734,0,20972,0.602494388
8541,601139,Q1 2023,0.09,23595,39457,4.66,0.0163,0.0782,0.0207,19735,0.597992752
8542,601139,Q4 2022,0.12,22807,38201,4.57,0.0341,0.108,0,18814,0.597026256
