,Company code,Company Name,Sector,Industry,Year,EPS,BVPS,ROA,ROE,DIV,P/E Ratio,DAR,MB,DY,Market Cap,Total Assets,Year End Price
584,601200.SS,"Shanghai Environment Group Co., Ltd",Industrials,Waste Management,2021,0.529333,7.330862101,0.024310387,2.464710581,0.070833,19.16717048,0.289437429,1.383986727,0.006981499,13658601833.0,29314200742.0,10.14581585
585,601208.SS,"Sichuan Em Technology Co., Ltd.",Basic Materials,Chemicals,2021,0.4,3.994137067,0.054805566,1.650200284,0.077,41.86295986,0.17499187,4.192440986,0.004598337,15016813039.0,6099411004.0,16.74518394
586,601211.SS,"Guotai Junan Securities Co., Ltd.",Financial Services,Capital Markets,2021,1.65,19.58541273,0.018973835,5.252859246,0.56,9.611238422,0.241608364,0.809711984,0.035312196,119128000000.0,791273000000.0,15.8585434
587,601212.SS,"Baiyin Nonferrous Group Co., Ltd.",Basic Materials,Other Industrial Metals & Mining,2021,0.011,1.922053986,0.001790607,2.719673546,0.003,276.4296315,0.404013259,1.582019011,0.000986607,22515875634.0,45649608177.0,3.040725946
588,601216.SS,"Inner Mongolia Junzheng Energy & Chemical Group Co.,Ltd.",Basic Materials,Chemicals,2021,0.5376,2.685280447,0.125681217,1.559156083,0.3,8.313819943,0.145035781,1.664447975,0.067121458,37713811838.0,36091903147.0,4.469509602
589,601218.SS,"Jiangsu JIXIN Wind Energy Technology Co., Ltd.",Industrials,Specialty Industrial Machinery,2021,0.2142,2.82101646,0.052060797,1.465493501,0.2,24.30911603,0.159575087,1.845793077,0.03840974,5051458441.0,4013160577.0,5.207012653
590,601222.SS,"Jiangsu Linyang Energy Co., Ltd.",Industrials,Electrical Equipment & Parts,2021,0.51,7.009192081,0.045368728,1.416719713,0.107,21.62761314,0.196749427,1.573659642,0.009700743,22723845305.0,20509135496.0,11.0300827
591,601225.SS,Shaanxi Coal Industry Company Limited,Energy,Thermal Coal,2021,2.21,9.997776948,0.105869217,1.602852751,0.8,4.342089088,0.053230931,0.95981506,0.083367923,93033379390.0,202319000000.0,9.596016884
592,601226.SS,"Huadian Heavy Industries Co., Ltd.",Industrials,Engineering & Construction,2021,0.2626,3.406703059,0.028434154,2.652752211,0.02573,24.9839973,0.06677456,1.925849591,0.003921779,7653826167.0,10665487230.0,6.560797691
593,601228.SS,Guangzhou Port Company Limited,Industrials,Marine Shipping,2021,0.18,1.945895061,0.028371427,2.247769163,0.043,17.70701276,0.359509852,1.637941511,0.013491202,24046395760.0,40013023234.0,3.187262297
594,601229.SS,"Bank of Shanghai Co., Ltd.",Financial Services,Banks - Regional,2021,1.48,14.44414529,0.008307878,12.89409889,0.4,3.832913089,0.112016464,0.392734306,0.070513018,80590505931.0,2653200000000.0,5.672711372
595,601231.SS,"Universal Scientific Industrial (Shanghai) Co., Ltd.",Technology,Electronic Components,2021,0.85,5.97756487,0.051816434,2.740844891,0.5,17.64413946,0.220122087,2.508967927,0.033338849,32822218579.0,35856733504.0,14.99751854
596,601233.SS,"Tongkun Group Co., Ltd.",Consumer Cyclical,Textile Manufacturing,2021,3.23,14.91777393,0.106901068,1.932253536,0.13,6.401108662,0.305097904,1.385969587,0.00628761,49851309455.0,69826113321.0,20.67558098
597,601236.SS,"Hongta Securities Co., Ltd.",Financial Services,Capital Markets,2021,0.36,4.938726866,0.035641488,1.874556956,0.138856,32.0980019,0.007096556,2.339728638,0.01201667,54503829611.0,44224569005.0,11.55528069
598,601238.SS,"Guangzhou Automobile Group Co., Ltd.",Consumer Cyclical,Auto Manufacturers,2021,0.72,12.21592056,0.047568604,1.665283907,0.2,20.01429266,0.112083582,1.179631993,0.013878971,106473000000.0,154197000000.0,14.41029072
599,601288.SS,Agricultural Bank of China Limited,Financial Services,Banks - Diversified,2021,0.65,7.563509192,0.00829687,12.0053057,0.1851,3.742063962,0.061878716,0.321589029,0.076099509,776510000000.0,29069200000000.0,2.432341576
600,601298.SS,"Qingdao Port International Co., Ltd.",Industrials,Marine Shipping,2021,0.61,6.593179289,0.064002557,1.554823587,0.2622,8.266177725,0.050677272,0.764785575,0.051999374,27188804169.0,62219584604.0,5.042368412
601,601311.SS,"Camel Group Co., Ltd.",Consumer Cyclical,Auto Parts,2021,0.73,7.234336252,0.064294363,1.473377499,0.2,19.44449046,0.148300444,1.962098186,0.014089986,16652251225.0,12937201094.0,14.19447803
602,601318.SS,"Ping An Insurance (Group) Company of China, Ltd.",Financial Services,Insurance - Life,2021,5.77,75.48338399,0.010019497,9.410605508,2.28,7.457101779,0.156642765,0.570025812,0.052989395,463092000000.0,10142000000000.0,43.02747726
603,601319.SS,The People's Insurance Company (Group) of China Limited,Financial Services,Insurance - Property & Casualty,2021,0.49,6.028091936,0.016492724,4.476926885,0.137,8.805146509,0.035938256,0.715735897,0.031753229,153156000000.0,1302150000000.0,4.31452179
604,601326.SS,"Qinhuangdao Port Co., Ltd.",Industrials,Marine Shipping,2021,0.19,3.374701907,0.037383273,1.642665907,0.064,13.70033214,0.263816561,0.771346086,0.024586419,12384228413.0,27776977885.0,2.603063107
605,601328.SS,"Bank of Communications Co., Ltd.",Financial Services,Banks - Diversified,2021,1.1,24.57643076,0.007507528,11.9375023,0.317,3.465940085,0.083195973,0.15512969,0.083146797,149645000000.0,11665800000000.0,3.812534094
606,601330.SS,"Dynagreen Environmental Protection Group Co., Ltd.",Industrials,Waste Management,2021,0.5,6.600083513,0.034519135,2.922186892,0.2,19.48367882,0.532459157,1.476017597,0.020530004,9635575113.0,20214466019.0,9.741839409
607,601333.SS,Guangshen Railway Company Limited,Industrials,Railroads,2021,-0.14,4.819673332,-0.026016846,1.374901567,0.0,-15.68091256,0.037004203,0.455493061,0.0,12408519090.0,37403422526.0,2.195327759
608,601336.SS,New China Life Insurance Company Ltd.,Financial Services,Insurance - Life,2021,4.79,52.02595136,0.013254165,10.39240098,1.39,7.227891671,0.009789655,0.66546791,0.040148345,72201271808.0,1127720000000.0,34.6216011
609,601339.SS,"Bros Eastern.,Ltd",Consumer Cyclical,Textile Manufacturing,2021,0.93,5.997183884,0.096034979,1.587173317,0.2,5.050145939,0.30769661,0.783140189,0.042583673,7042934257.0,14273762833.0,4.696635723
610,601360.SS,360 Security Technology Inc.,Technology,Software - Infrastructure,2021,0.13,5.001245798,0.021461705,1.202514923,0.0,95.46195544,0.010041346,2.481392578,0.0,86864921407.0,42039484000.0,12.41005421
611,601366.SS,"Liqun Commercial Group Co.,Ltd.",Consumer Cyclical,Department Stores,2021,0.11,4.982709294,0.004732316,3.749790849,0.0,53.51619287,0.453666208,1.181441836,0.0,5294088404.0,16950361850.0,5.886781216
612,601368.SS,"Guangxi Nanning Waterworks Co.,Ltd.",Utilities,Utilities - Regulated Water,2021,0.3357,5.188799751,0.017348147,3.728827727,0.091,15.49379578,0.595811036,1.00240277,0.017495736,4592578499.0,17083885404.0,5.201267242
613,601369.SS,"Xi'an Shaangu Power Co., Ltd.",Industrials,Specialty Industrial Machinery,2021,0.5084,4.348608293,0.031423989,3.416002936,0.28,22.21721631,0.093936241,2.59743624,0.024789219,19491053673.0,27280699740.0,11.29523277
614,601375.SS,"Central China Securities Co., Ltd.",Financial Services,Capital Markets,2021,0.11,3.968616039,0.009548397,3.800057962,0.034,44.08868009,0.261061059,1.222026712,0.007010664,16719626704.0,53748323525.0,4.84975481
615,601377.SS,"Industrial Securities Co.,Ltd.",Financial Services,Capital Markets,2021,0.68,4.769510149,0.021810896,4.794643612,0.172693,12.99129514,0.292616729,1.852198742,0.019548497,76291032692.0,217463000000.0,8.834080696
616,601388.SS,Yechiu Metal Recycling (China) Ltd.,Basic Materials,Aluminum,2021,0.3888,1.755584028,0.148128307,1.487794175,0.065,10.97957661,0.204283539,2.431589328,0.01522655,9396699068.0,5749454460.0,4.268859386
617,601390.SS,China Railway Group Limited,Industrials,Engineering & Construction,2021,1.037,13.39960991,0.020281324,3.800068001,0.18,5.088687978,0.217063713,0.393815153,0.034110488,108406000000.0,1361730000000.0,5.276969433
618,601398.SS,Industrial and Commercial Bank of China Limited,Financial Services,Banks - Diversified,2021,0.95,12.08312282,0.009904018,10.73850762,0.266,4.078113154,0.036413552,0.320629655,0.068659203,1044530000000.0,35171400000000.0,3.874207497
619,601456.SS,"Guolian Securities Co., Ltd.",Financial Services,Capital Markets,2021,0.36,6.856499692,0.013476649,4.025331863,0.12,37.90605863,0.27961316,1.990254754,0.008793669,32602500449.0,65939239000.0,13.64618111
620,601512.SS,"China-Singapore Suzhou Industrial Park Development Group Co., Ltd.",Industrials,Engineering & Construction,2021,1.02,8.120963834,0.051709935,1.799237787,0.262,8.0013004,0.223928505,1.00497017,0.032102625,12232930410.0,29430461577.0,8.161326408
621,601515.SS,"Guangdong DFP New Material Group Co., Ltd.",Consumer Cyclical,Packaging & Containers,2021,0.57,3.242982205,0.097662905,1.294532466,0.25,10.69223253,0.042855147,1.879311127,0.041020104,11232114264.0,8038377758.0,6.094572544
622,601518.SS,"Jilin Expressway Co., Ltd.",Industrials,Infrastructure Operations,2021,0.171429,2.173935521,0.047914667,1.504700321,0.0,10.74722484,0.238467274,0.847488801,0.0,3483122896.0,6645888738.0,1.842386007
623,601555.SS,"Soochow Securities Co., Ltd.",Financial Services,Capital Markets,2021,0.59,7.47189899,0.019239162,3.317947729,0.150138,13.78540265,0.278966053,1.088530182,0.018459467,40412362016.0,124318000000.0,8.133387566
624,601566.SS,"Joeone Co.,Ltd",Consumer Cyclical,Apparel Manufacturing,2021,0.34,7.079756208,0.031594499,1.520488396,0.5,32.87291527,0.12096256,1.578697184,0.044735559,6422597670.0,6158875115.0,11.17679119
625,601567.SS,"Ningbo Sanxing Medical Electric Co.,Ltd.",Industrials,Electrical Equipment & Parts,2021,0.5,6.288209823,0.046419618,1.662966433,0.35,30.1723156,0.124266087,2.399118067,0.023200076,21287927132.0,14865322029.0,15.0861578
626,601568.SS,"Shaanxi Beiyuan Chemical Industry Group Co., Ltd.",Basic Materials,Chemicals,2021,0.51,3.39137686,0.110194082,1.246573338,0.227273,12.06510955,6.13e-05,1.814368065,0.036935706,24441886837.0,16792956761.0,6.153205872
627,601577.SS,"Bank of Changsha Co., Ltd.",Financial Services,Banks - Regional,2021,1.55,13.68178088,0.007918575,14.05484755,0.32,4.375413156,0.205454909,0.495687692,0.047184484,27273711850.0,796150000000.0,6.781890392
628,601579.SS,"Kuaijishan Shaoxing Rice Wine Co., Ltd.",Consumer Defensive,Beverages - Wineries & Distilleries,2021,0.59,7.567937554,0.063321769,1.225294456,0.05,18.36301998,0.013402744,1.431589744,0.004615023,5194589388.0,4480824564.0,10.83418179
629,601588.SS,Beijing North Star Company Limited,Real Estate,Real Estate - Development,2021,0.02,5.830436444,0.002668398,4.120268041,0.03,121.673882,0.394906832,0.417374868,0.012328036,6473050523.0,79817054022.0,2.43347764
630,601595.SS,"Shanghai Film Co., Ltd.",Communication Services,Entertainment,2021,0.05,4.308020773,0.006320014,1.693894719,0.0,214.2797852,0.256445494,2.486986443,0.0,4802009985.0,3460677578.0,10.71398926
631,601598.SS,Sinotrans Limited,Industrials,Integrated Freight & Logistics,2021,0.5,6.444376405,0.0499758,2.119992145,0.12,7.462827206,0.202131247,0.579018569,0.032159394,19166219579.0,74306364795.0,3.731413603
632,601600.SS,Aluminum Corporation of China Limited,Basic Materials,Aluminum,2021,0.326,4.577757665,0.025613047,2.506899886,0.0,18.22121889,0.409505457,1.297604153,0.0,78483800418.0,224863000000.0,5.940117359
633,601601.SS,"China Pacific Insurance (Group) Co., Ltd.",Financial Services,Insurance - Life,2021,2.79,33.12486059,0.013788149,8.374019492,1.2,8.621846818,0.00673119,0.726190305,0.049885777,164657000000.0,1946160000000.0,24.05495262
634,601606.SS,"Anhui Great Wall Military Industry Co., Ltd.",Industrials,Specialty Industrial Machinery,2021,0.19,3.533983807,0.032363961,1.637405143,0.049,67.95621169,0.066914687,3.653576509,0.003795013,9350999930.0,4217067810.0,12.91168022
635,601607.SS,"Shanghai Pharmaceuticals Holding Co., Ltd",Healthcare,Medical Distribution,2021,1.79,17.70057815,0.031164998,2.766988246,0.48,10.26408126,0.193890805,1.037972054,0.026125711,51233760754.0,163436000000.0,18.37270546
636,601608.SS,"CITIC Heavy Industries Co., Ltd.",Industrials,Specialty Industrial Machinery,2021,0.052,1.646611041,0.011119869,2.633503284,0.0142,84.62634453,0.252578452,2.672501159,0.003226855,20152630873.0,20377939748.0,4.400569916
637,601609.SS,"Ningbo Jintian Copper (Group) Co., Ltd.",Basic Materials,Copper,2021,0.51,5.068930906,0.038811184,2.502450024,0.106,16.14731994,0.348304737,1.624629202,0.01287168,12178938183.0,19098140346.0,8.235133171
638,601611.SS,China Nuclear Engineering Corporation Limited,Industrials,Engineering & Construction,2021,0.49,6.772485375,0.008924067,5.739667845,0.065,19.7602272,0.302995757,1.429683609,0.006713134,29159269860.0,171743000000.0,9.68251133
639,601615.SS,Ming Yang Smart Energy Group Limited,Industrials,Specialty Industrial Machinery,2021,1.63,8.122594161,0.051304709,3.317892756,0.10574,15.07878567,0.100750818,3.025932375,0.004302148,55832091787.0,61549589346.0,24.57842064
640,601616.SS,"Shanghai Guangdian Electric Group Co., Ltd.",Technology,Electronics & Computer Distribution,2021,0.0851,2.789283778,0.024511285,1.201586082,0.10059,42.4203049,0.019353575,1.294227563,0.027864513,3081739416.0,3036815044.0,3.609967947
641,601618.SS,Metallurgical Corporation of China Ltd.,Industrials,Engineering & Construction,2021,0.35,6.02125041,0.015410175,3.589921342,0.075,10.22817748,0.111388046,0.59453799,0.020950528,63909847589.0,543470000000.0,3.579862118
642,601619.SS,Jiaze Renewables Corporation Limited,Utilities,Utilities - Renewable,2021,0.35,2.158472901,0.064015527,2.287748331,0.055,13.67576599,0.330348239,2.217548385,0.011490607,11652060712.0,12050125357.0,4.786518097
643,601628.SS,China Life Insurance Company Limited,Financial Services,Insurance - Life,2021,1.8,23.00578585,0.010376333,10.04339668,0.64,15.82022773,0.011527487,1.237793401,0.022474743,592979000000.0,4892480000000.0,28.47640991
644,601633.SS,Great Wall Motor Company Limited,Consumer Cyclical,Auto Manufacturers,2021,0.73,9.985290252,0.038345418,2.823310867,0.58,64.81508229,0.122461169,4.738471179,0.012258266,294375000000.0,175408000000.0,47.31501007
645,601636.SS,"Zhuzhou Kibing Group Co.,Ltd",Industrials,Building Products & Equipment,2021,1.6152,4.973819989,0.202504154,1.551072024,0.35,9.084681936,0.134545702,2.950162711,0.023852396,39376694238.0,20941090633.0,14.67357826
646,601658.SS,"Postal Savings Bank of China Co., Ltd.",Financial Services,Banks - Regional,2021,0.78,10.01313909,0.006051062,15.82287578,0.2085,5.607987062,0.007237839,0.436849011,0.047665533,346898000000.0,12587900000000.0,4.374229908
647,601665.SS,"Qilu Bank Co., Ltd.",Financial Services,Banks - Regional,2021,0.64,6.692180225,0.007004033,13.2929515,0.18,7.647159696,0.097229043,0.731328512,0.036778361,23663322412.0,433414000000.0,4.894182205
648,601666.SS,"Pingdingshan Tianan Coal. Mining Co., Ltd.",Energy,Thermal Coal,2021,1.2632,6.783112205,0.045719095,3.32579134,0.36,5.317655751,0.191629524,0.990292146,0.053593259,16626233420.0,63917977677.0,6.717262745
649,601668.SS,China State Construction Engineering Corporation Limited,Industrials,Engineering & Construction,2021,1.25,8.306303224,0.021520522,3.732897049,0.2147,3.475928879,0.243529724,0.523086021,0.04941413,180793000000.0,2395320000000.0,4.344911098
650,601669.SS,"Power Construction Corporation of China, Ltd",Industrials,Engineering & Construction,2021,0.5792,8.214393908,0.009173099,4.162310586,0.09264,13.14943502,0.318134839,0.927171603,0.012163622,131197000000.0,1075370000000.0,7.616152763
651,601677.SS,"Henan Mingtai Al.Industrial Co.,Ltd.",Basic Materials,Aluminum,2021,1.98,8.58250331,0.097840404,1.710172727,0.142857,15.36519696,0.075554807,3.544780454,0.004695677,37837196036.0,18928861891.0,30.42308998
652,601678.SS,"Befar Group Co.,Ltd",Basic Materials,Specialty Chemicals,2021,0.97,4.963965177,0.09675907,1.632663224,0.1,7.675584321,0.271291981,1.499872889,0.013431262,15322760246.0,16803793732.0,7.445316792
653,601686.SS,"Tianjin You Fa Steel Pipe Group Stock Co., Ltd.",Basic Materials,Steel,2021,0.43,4.349912242,0.038701523,2.191575762,0.45,20.88363337,0.17875826,2.064400808,0.050111569,12862000360.0,15868568099.0,8.979962349
654,601688.SS,"Huatai Securities Co., Ltd.",Financial Services,Capital Markets,2021,1.47,20.30891254,0.016545085,5.30566431,0.4,10.89444193,0.262073079,0.788561653,0.02497685,117041000000.0,806651000000.0,16.01482964
655,601689.SS,"Ningbo Tuopu Group Co.,Ltd.",Consumer Cyclical,Auto Parts,2021,0.641379,6.280296018,0.054448987,1.759128476,0.118621,55.5745363,0.084800104,5.675582873,0.003327906,60097425728.0,18682692767.0,35.64434052
656,601696.SS,"BOC International (China) CO., LTD.",Financial Services,Capital Markets,2021,0.35,5.652382747,0.015343709,3.989580923,0.096,38.03539821,0.186820776,2.355181871,0.007211328,36981815976.0,62672287069.0,13.31238937
657,601698.SS,"China Satellite Communications Co., Ltd.",Communication Services,Telecom Services,2021,0.1431,2.841997628,0.029950592,1.211294885,0.025,99.87008063,0.009441819,5.028649003,0.001749303,60372481717.0,19108303143.0,14.29140854
658,601699.SS,"Shanxi Lu'an Environmental Energy Development Co., Ltd.",Energy,Thermal Coal,2021,2.25,11.57993446,0.07093891,2.836155294,0.194,3.790693071,0.221030743,0.736537796,0.022745767,25513912928.0,94886058702.0,8.52905941
659,601700.SS,"Changshu Fengfan Power Equipment Co., Ltd.",Industrials,Metal Fabrication,2021,0.082,2.290479799,0.017829762,1.985777483,0.1,73.27843875,0.301143348,2.623394443,0.016642169,6863588231.0,5235290456.0,6.008831978
660,601702.SS,Shanghai Huafon Aluminium Corporation,Basic Materials,Aluminum,2021,0.5,3.145472905,0.085868118,1.854516843,0.038,24.02100372,0.369425849,3.818345357,0.003163898,11992858530.0,5824777909.0,12.01050186
661,601717.SS,Zhengzhou Coal Mining Machinery Group Company Limited,Industrials,Farm & Heavy Construction Machinery,2021,1.114,9.593943249,0.053148471,2.341579357,0.2099,9.085451465,0.192482798,1.054956515,0.020738662,15608599942.0,36648006158.0,10.12119293
662,601718.SS,Jihua Group Corporation Limited,Basic Materials,Specialty Chemicals,2021,-0.04,3.851544236,-0.005851997,1.67784877,0.0,-72.89249897,0.163476742,0.757021023,0.0,12804674897.0,28299064577.0,2.915699959
663,601766.SS,CRRC Corporation Limited,Industrials,Railroads,2021,0.36,6.107183589,0.024137688,2.341450287,0.18,15.41700496,0.076390416,0.90878581,0.032431721,135022000000.0,426826000000.0,5.550121784
664,601778.SS,"Jinko Power Technology Co., Ltd.",Utilities,Utilities - Renewable,2021,0.12,3.471768274,0.01083186,2.417640029,0.01721,70.53784529,0.282350756,2.438106684,0.002033188,30226624477.0,30210441482.0,8.464541435
665,601788.SS,Everbright Securities Company Limited,Financial Services,Capital Markets,2021,0.72,14.81188576,0.014572234,4.08066442,0.158,19.76152791,0.322988362,0.960600178,0.011104629,55585700435.0,239108000000.0,14.22830009
666,601789.SS,"Ningbo Construction Co., Ltd.",Industrials,Engineering & Construction,2021,0.4038,3.5625097,0.019957908,4.908268478,0.1,8.614062082,0.166250864,0.97637861,0.028749195,3780279766.0,20831128532.0,3.478358269
667,601799.SS,"Changzhou Xingyu Automotive Lighting Systems Co.,Ltd.",Consumer Cyclical,Auto Parts,2021,3.41,27.51025864,0.079568034,1.518415237,1.3,58.19816254,0.000844207,7.213881077,0.006550579,56694637293.0,11933382347.0,198.4557343
668,601800.SS,China Communications Construction Company Limited,Industrials,Engineering & Construction,2021,1.02,21.95504257,0.012935546,3.55422968,0.18088,7.793704669,0.316084874,0.362084416,0.022753407,94282799839.0,1391110000000.0,7.949578762
669,601801.SS,"Anhui Xinhua Media Co., Ltd.",Consumer Cyclical,Specialty Retail,2021,0.32,5.580477101,0.037820427,1.531262405,0.16,14.47425932,0.074468252,0.829994084,0.034544082,9068667620.0,16914457474.0,4.631762981
670,601808.SS,China Oilfield Services Limited,Energy,Oil & Gas Equipment & Services,2021,0.0656,12.84688945,0.004271835,1.9183346,0.17,221.1442517,0.319783118,1.12922766,0.01171843,42947724771.0,73311707720.0,14.50706291
671,601811.SS,"Xinhua Winshare Publishing and Media Co., Ltd.",Communication Services,Publishing,2021,1.06,14.17035401,0.069561374,1.689871475,0.31,7.652147761,0.016239525,0.572411714,0.038218398,6423352406.0,18773945791.0,8.111276627
672,601816.SS,"Beijing-Shanghai High-Speed Railway Co., Ltd.",Industrials,Railroads,2021,0.0981,3.804992747,0.016310495,1.398607989,0.0329,47.61090215,0.270296431,1.227500238,0.007044018,229358000000.0,295252000000.0,4.670629501
673,601818.SS,China Everbright Bank Company Limited,Financial Services,Banks - Regional,2021,0.71,10.39694628,0.00735454,12.18514305,0.21,3.900028618,0.161620272,0.266330155,0.075839097,128501000000.0,5902070000000.0,2.769020319
674,601825.SS,"Shanghai Rural Commercial Bank Co., Ltd.",Financial Services,Banks - Regional,2021,1.08,9.722504091,0.008371948,11.90135784,0.26,5.126024176,0.104323232,0.569411548,0.046964418,53392640728.0,1158380000000.0,5.53610611
675,601827.SS,"Chongqing Sanfeng Environment Group Corp., Ltd.",Industrials,Waste Management,2021,0.74,5.268564031,0.057690463,2.288461093,0.15,11.03448352,0.369334439,1.549856424,0.018369931,13652174056.0,21465389539.0,8.165517807
676,601828.SS,Red Star Macalline Group Corporation Ltd.,Real Estate,Real Estate Services,2021,0.49,15.20743175,0.014373791,2.332062917,0.0,17.54687562,0.321790228,0.565379428,0.0,31068331145.0,136611000000.0,8.597969055
677,601838.SS,"Bank of Chengdu Co., Ltd.",Financial Services,Banks - Regional,2021,2.09,12.88419241,0.010191675,14.7696018,0.46,4.909960733,0.123514429,0.796465747,0.044826365,41367850264.0,768346000000.0,10.26181793
678,601857.SS,PetroChina Company Limited,Energy,Oil & Gas Integrated,2021,0.5,7.805084825,0.036827087,1.775949455,0.21782,8.352352142,0.18792959,0.535058384,0.052157763,676215000000.0,2502530000000.0,4.176176071
679,601858.SS,China Science Publishing & Media Ltd.,Communication Services,Publishing,2021,0.62,5.757792327,0.074418464,1.42036363,0.254,13.45669531,0.005301502,1.449019107,0.030444133,6595260672.0,6535376175.0,8.343151093
680,601860.SS,"Jiangsu Zijin Rural Commercial Bank Co.,Ltd",Financial Services,Banks - Regional,2021,0.41,4.370194904,0.007331655,12.91727597,0.1,7.31108712,0.10232177,0.685906644,0.033360625,10973954831.0,206666000000.0,2.997545719
681,601865.SS,"Flat Glass Group Co., Ltd.",Industrials,Building Products & Equipment,2021,0.99,6.242623277,0.105558337,1.70047668,0.15,56.09057263,0.258249698,8.895245546,0.002701259,105054000000.0,20082917101.0,55.5296669
682,601866.SS,"COSCO SHIPPING Development Co., Ltd.",Industrials,Aerospace & Defense,2021,0.4979,3.301929045,0.045927093,4.056922227,0.056,5.725130639,0.688387162,0.863296124,0.019645383,28220199710.0,132616000000.0,2.850542545
683,601869.SS,Yangtze Optical Fibre And Cable Joint Stock Limited Company,Technology,Communication Equipment,2021,0.94,24.07355041,0.036373488,1.840207695,0.216,33.36459627,0.233599666,1.302787497,0.006887158,12743864616.0,19478649093.0,31.36272049
684,601872.SS,"China Merchants Energy Shipping Co., Ltd.",Energy,Oil & Gas Midstream,2021,0.48,3.242102372,0.06001558,2.236906095,0.103,7.772257427,0.46562394,1.150698879,0.027608881,30381978304.0,60135535611.0,3.730683565
685,601877.SS,"Zhejiang Chint Electrics Co., Ltd.",Industrials,Electrical Equipment & Parts,2021,1.57,15.04958943,0.038965113,2.471600971,0.5,32.56921464,0.267197249,3.397678537,0.009778293,109885000000.0,86426036562.0,51.13366699
686,601878.SS,"Zheshang Securities Co., Ltd.",Financial Services,Capital Markets,2021,0.58,5.211607499,0.017530232,5.254520048,0.13,21.80169862,0.219586032,2.426311882,0.010280755,57835632494.0,125251000000.0,12.6449852
687,601880.SS,"Liaoning Port Co., Ltd.",Industrials,Marine Shipping,2021,0.08,2.024133944,0.03314251,1.408233388,0.03,20.73112726,0.160925006,0.819357921,0.018088741,31091383937.0,57813249660.0,1.658490181
688,601881.SS,"China Galaxy Securities Co., Ltd.",Financial Services,Capital Markets,2021,0.97,13.66147425,0.018620935,5.659184307,0.22,10.6401178,0.251751666,0.755475879,0.021315941,74758718482.0,560135000000.0,10.32091427
689,601882.SS,"Ningbo Haitian Precision Machinery Co.,Ltd.",Industrials,Specialty Industrial Machinery,2021,0.71,3.152333534,0.090852041,2.482099731,0.238,33.19810679,0.00216628,7.47720873,0.010097301,12303882339.0,4084340046.0,23.57065582
690,601886.SS,"Jangho Group Co., Ltd.",Industrials,Engineering & Construction,2021,-0.89,5.595833155,-0.035740674,3.672941293,0.4,-6.854284479,0.094420461,1.090152801,0.065570404,6911654450.0,28178830167.0,6.100313187
691,601888.SS,China Tourism Group Duty Free Corporation Limited,Consumer Cyclical,Specialty Retail,2021,4.9444,15.16983429,0.174023635,1.594467001,1.0,42.72672334,0.098124791,13.92619107,0.004733548,412477000000.0,55473728508.0,211.2580109
692,601890.SS,"Asian Star Anchor Chain Co., Ltd. Jiangsu",Industrials,Industrial Distribution,2021,0.126,3.278622478,0.029288888,1.276719966,0.03,72.00248658,0.073870677,2.767111301,0.003306764,8703977388.0,4137226348.0,9.072313309
693,601898.SS,China Coal Energy Company Limited,Energy,Thermal Coal,2021,1.04,12.49405758,0.042587812,2.25489307,0.134,5.441035674,0.30193082,0.452909478,0.023680446,51788212830.0,322610000000.0,5.658677101
694,601899.SS,Zijin Mining Group Company Limited,Basic Materials,Gold,2021,0.6,3.450112469,0.075135525,2.245436292,0.12,15.2453963,0.370582718,2.651286837,0.013118714,188332000000.0,208595000000.0,9.147237778
695,601900.SS,"Southern Publishing and Media Co.,Ltd.",Communication Services,Publishing,2021,1.08,8.34747869,0.068555285,1.80696165,0.31,7.096773607,0.05733415,0.918183296,0.040446131,6866463087.0,14135800956.0,7.664515495
696,601901.SS,"Founder Securities Co., Ltd.",Financial Services,Capital Markets,2021,0.22,5.023996868,0.010557046,4.095794577,0.01,35.06205515,0.148970769,1.535361653,0.001296403,63499554498.0,172613000000.0,7.713652134
697,601908.SS,"Beijing Jingyuntong Technology Co., Ltd.",Technology,Semiconductor Equipment & Materials,2021,0.35,4.465625501,0.03786457,2.017197797,0.0,25.88062831,0.155139508,2.028432502,0.0,21871977214.0,21871612907.0,9.05821991
698,601916.SS,"China Zheshang Bank Co., Ltd",Financial Services,Banks - Regional,2021,0.534072,7.620030874,0.005531059,13.70255209,0.151237,5.422214688,0.140740265,0.380031668,0.052225371,62389418886.0,2286720000000.0,2.895853043
699,601918.SS,"China Coal Xinji Energy Co.,Ltd",Energy,Thermal Coal,2021,1.027,3.709554343,0.084597229,3.075382523,0.035,4.187123801,0.435065405,1.159216377,0.008139201,11139778445.0,31462461785.0,4.300176144
700,601919.SS,"COSCO SHIPPING Holdings Co., Ltd.",Industrials,Marine Shipping,2021,5.59,10.51796305,0.215675389,2.308453225,0.0,2.101127236,0.30253402,1.116689723,0.0,149295000000.0,414275000000.0,11.74530125
701,601939.SS,China Construction Bank Corporation,Financial Services,Banks - Diversified,2021,1.19,269.785555,0.009999114,11.57328503,0.326,4.121587657,0.053634334,0.018179955,0.066467003,47053923705.0,30254000000000.0,4.904689312
702,601952.SS,"Jiangsu Provincial Agricultural Reclamation and Development Co.,Ltd.",Consumer Defensive,Farm Products,2021,0.54,4.335480655,0.050369465,2.311335227,0.21,20.35594163,0.39083773,2.535407111,0.019104441,15147263287.0,14809921348.0,10.99220848
