Comp_data,Year,Quarter,EPS,BVPS,ROA,ROE,P/E Ratio,DAR,MB,DY,DIV,Market Cap,Total Assets,Stock Price,Time,SIZE
BID,2023,4,1065.582546,20682.75779,0.009727331,0.189482835,14.15505428,0.946576721,2.581860724,0.0,0.0,304403000000000.0,2300810000000000.0,35.87,2023-12-31,35.37203762976016
BID,2022,1,705.9688023,17125.8059,0.006626983,0.132601491,15.86345289,0.951378736,2.105010428,0.0,0.0,182360000000000.0,1847700000000000.0,31.94,2022-03-31,35.15271801728966
BID,2022,2,1019.637188,17977.56328,0.007144271,0.145950845,12.63196564,0.952549949,1.805027717,0.0,0.0,164149000000000.0,1979290000000000.0,24.57,2022-06-30,35.22151458945126
BMP,2024,1,2319.483068,35176.77798,0.0,0.0,8.400313649,0.177749084,2.771714909,0.064523077,6.442629228,7981440000000.0,3502100000000.0,99.85,2024-03-31,28.884383904495884
BMP,2024,2,3424.105833,32384.11855,0.281035038,0.334663919,10.67186694,0.140732216,3.767278699,0.051565574,4.933278445,9987030000000.0,3085180000000.0,95.67,2024-06-30,28.757631118423333
BMP,2024,3,3538.084455,35922.203,0.304484293,0.364366392,10.46744013,0.163089775,3.618931723,0.048392308,5.490591232,10641900000000.0,3513670000000.0,113.46,2024-09-30,28.887682191209638
BMP,2023,1,3429.538864,35451.14365,0.272331184,0.320360545,8.97083869,0.154100265,2.62614941,0.042706767,1.968781954,7621250000000.0,3430740000000.0,46.1,2023-03-31,28.86379709727736
BMP,2023,2,3598.88866,33668.95717,0.305913725,0.366234886,7.539323073,0.218405106,2.732487363,0.043217391,3.379167826,7531210000000.0,3526340000000.0,78.19,2023-06-30,28.89128162180115
BMP,2023,3,2550.546707,36219.50388,0.306530956,0.36725214,8.42728901,0.147376802,2.934882829,0.037403575,2.722232174,8701820000000.0,3477460000000.0,72.78,2023-09-30,28.87732325816168
BMP,2023,4,3137.791038,32857.29492,0.330489064,0.392015442,9.459952862,0.173662607,3.661287404,0.033050707,3.128910394,9847870000000.0,3255000000000.0,94.67,2023-12-31,28.81121339158908
BMP,2022,1,1556.876202,29573.59377,0.093201165,0.110836804,17.62515939,0.162451335,1.876674185,0.049297297,2.191264865,4543280000000.0,2890490000000.0,44.45,2022-03-31,28.692447153853895
BMP,2022,2,1774.272519,29971.67837,0.128557936,0.152896725,13.19083731,0.166367382,1.941833196,0.047010309,2.041657733,4764310000000.0,2943150000000.0,43.43,2022-06-30,28.710501552280633
BSI,2024,1,614.8459746,21615.40588,0.050588536,0.095934451,24.09479579,0.543602871,2.24145687,0.0,0.0,10807300000000.0,10564400000000.0,57.46,2024-03-31,29.98851097409188
BSI,2024,2,514.567131,21991.9431,0.047221411,0.092377395,25.93749919,0.502388749,2.323578219,0.0,0.0,11398400000000.0,9858170000000.0,46.18,2024-06-30,29.9193216689403
BSI,2024,3,313.8542089,22305.79731,0.039349281,0.079706278,25.16288593,0.527122979,1.954648802,0.0,0.0,9725450000000.0,10521900000000.0,49.7,2024-09-30,29.984479915295402
BSI,2023,1,482.9376026,22069.00433,0.020099599,0.034109242,42.1907389,0.309715588,1.422809997,0.031847134,0.571656052,6351550000000.0,6467020000000.0,17.95,2023-03-31,29.497736531012315
BSI,2023,2,611.0259135,22584.57909,0.037394196,0.057766541,30.34028788,0.434626065,1.841964813,0.024038462,0.648798076,8414740000000.0,8080230000000.0,26.99,2023-06-30,29.720441453402955
BSI,2023,3,605.0286108,22671.48102,0.050416552,0.080065005,26.11735325,0.455131541,2.051034952,0.021505376,0.801505375,9429420000000.0,8437620000000.0,37.27,2023-09-30,29.763721394248282
BSI,2023,4,317.4965455,23100.61582,0.058668672,0.090215017,31.11892846,0.437388961,2.718542245,0.015923567,0.687579619,12734800000000.0,8326380000000.0,43.18,2023-12-31,29.750449903823196
BSI,2022,1,685.1565549,14826.45986,0.067755627,0.226059533,7.505752521,0.722797393,1.578259424,0.042735043,1.312393161,2844750000000.0,6502330000000.0,30.71,2022-03-31,29.503181690136614
BSI,2022,2,-31.84584992,23384.0636,0.043578346,0.149865297,10.57292989,0.713868692,0.93225884,0.04587156,0.826146788,4083150000000.0,5888620000000.0,18.01,2022-06-30,29.404042790724624
BSI,2022,3,100.3614384,23225.80272,0.026655352,0.071604813,13.20554784,0.402203241,0.796527906,0.054054054,1.307027028,3465060000000.0,7277070000000.0,24.18,2022-09-30,29.615749424595865
BSI,2022,4,86.72023592,23312.23744,0.019381241,0.036929694,32.51288847,0.219504552,1.12816284,0.038022814,0.548669202,4926010000000.0,5594390000000.0,14.43,2022-12-31,29.352785425832682
BSI,2021,1,503.2010462,12711.43165,0.091914974,0.169162199,9.457092652,0.608397032,1.52618529,0.0,0.0,2358470000000.0,3946180000000.0,11.31,2021-03-31,29.003769138302083
BSI,2021,2,957.1300826,13568.94238,0.07933659,0.177173298,13.70088921,0.672500898,2.262519741,0.0,0.0,3732220000000.0,4702830000000.0,17.55,2021-06-30,29.179185571098014
BSI,2021,3,858.8023914,13527.00498,0.073735132,0.198351663,13.61539032,0.681624191,2.554150018,0.0,0.0,4200270000000.0,5165240000000.0,21.6,2021-09-30,29.27297268402274
BSI,2021,4,616.5233164,14142.04419,0.07996855,0.222381316,11.68393363,0.713682986,2.425391941,0.020408163,0.69734694,4169870000000.0,6004730000000.0,34.17,2021-12-31,29.423568607918426
BSI,2020,1,-499.5156107,10808.96818,0.009048746,0.013362779,55.45429194,0.455040386,0.775282142,0.08353222,0.552983294,1018760000000.0,2411290000000.0,6.62,2020-03-31,28.511182989934923
BSI,2020,2,767.7697151,11487.08146,0.044259018,0.066256098,13.29776176,0.233612776,0.870543143,0.07,0.4368,1215710000000.0,1822180000000.0,6.24,2020-06-30,28.23105470242233
BSI,2020,3,561.96301,12042.30666,0.045813934,0.072023621,18.37901432,0.323338779,1.253912596,0.046357616,0.315695364,1835720000000.0,2163550000000.0,6.81,2020-09-30,28.402771507044555
BSI,2020,4,218.4385966,12259.96969,0.047964486,0.088757198,13.12843074,0.489505933,1.117457901,0.051094891,0.496131387,1665520000000.0,2921020000000.0,9.71,2020-12-31,28.702953986280928
BVH,2024,1,789.1062411,29537.9462,0.007987522,0.082737128,18.97195747,0.902352972,1.540391458,0.0,0.0,33775700000000.0,234272000000000.0,41.77,2024-03-31,33.08750394939278
BVH,2024,2,576.3453862,30000.08213,0.007976341,0.082927993,18.08666855,0.901087712,1.466662651,0.0,0.0,32662200000000.0,234844000000000.0,44.95,2024-06-30,33.089942579852924
BVH,2024,3,722.8064893,30673.36501,0.008222662,0.086521301,19.25062917,0.900290053,1.613777947,0.0,0.0,36745000000000.0,238219000000000.0,41.87,2024-09-30,33.10421153457214
BVH,2023,1,711.5753435,28167.23821,0.007868993,0.074197836,21.92754789,0.901082803,1.663279859,0.0,0.0,34777800000000.0,220461000000000.0,46.22,2023-03-31,33.026741924423675
BVH,2023,2,541.8908581,28605.04198,0.007946169,0.078109011,19.11649315,0.899684264,1.490995889,0.0,0.0,31660100000000.0,220768000000000.0,42.07,2023-06-30,33.02813349229225
BVH,2023,3,584.1930006,29138.38362,0.007950533,0.081056021,18.19192523,0.895170477,1.434533931,0.0,0.0,31029100000000.0,215293000000000.0,40.21,2023-09-30,33.003021006997436
BVH,2023,4,483.0864127,28748.83995,0.008443739,0.085540556,17.42618786,0.899654565,1.457450112,0.0,0.0,31103300000000.0,221206000000000.0,38.6,2023-12-31,33.03011550998282
BVH,2022,1,634.0727806,29180.20324,0.011288017,0.085204575,22.8566483,0.877421817,1.987648939,0.0,0.0,43054700000000.0,183778000000000.0,55.2,2022-03-31,32.844749623365075
BVH,2022,2,447.4149304,29534.4745,0.009978465,0.079356532,20.59222819,0.88207846,1.66754279,0.0,0.0,36559400000000.0,193295000000000.0,46.97,2022-06-30,32.895238635279576
BVH,2022,3,517.528015,30002.55501,0.009284266,0.075648617,21.20891658,0.878622703,1.62986119,0.0,0.0,36299600000000.0,190853000000000.0,47.87,2022-09-30,32.88252461414741
BVH,2022,4,460.0635227,27468.40474,0.008357357,0.071635685,22.97332442,0.894396212,1.747462237,0.0,0.0,35631500000000.0,201610000000000.0,44.45,2022-12-31,32.93735625407017
BVH,2021,1,631.9790194,27592.36971,0.013139447,0.090807088,19.71078358,0.854933911,1.822967745,0.0,0.0,37338800000000.0,146603000000000.0,52.93,2021-03-31,32.61874936901892
BVH,2021,2,593.2908214,28193.52869,0.012427388,0.086275097,24.38282055,0.854226671,2.12814794,0.0,0.0,44539400000000.0,149102000000000.0,51.52,2021-06-30,32.635651751425506
BVH,2021,3,603.5729889,28694.08333,0.011769725,0.083325112,21.40687897,0.86584787,1.798280134,0.0,0.0,38303900000000.0,165158000000000.0,51.52,2021-09-30,32.73792370740351
BVH,2021,4,706.6183137,28546.26966,0.012007584,0.088530502,24.30445368,0.870102255,2.175415588,0.0,0.0,46098200000000.0,169461000000000.0,50.1,2021-12-31,32.76364392777906
BVH,2020,1,170.3254072,25992.61421,0.006375506,0.044500209,35.99660952,0.849973993,1.561982172,0.0,0.0,30138300000000.0,133432000000000.0,31.3,2020-03-31,32.52461310070342
BVH,2020,2,684.4444811,26581.65948,0.00820098,0.055745425,34.17391959,0.851355285,1.899806144,0.0,0.0,37487300000000.0,137839000000000.0,39.56,2020-06-30,32.55710745333375
BVH,2020,3,620.4214596,27149.10015,0.008704547,0.05834621,33.1382961,0.855689873,1.970599383,0.0,0.0,39714300000000.0,144961000000000.0,42.34,2020-09-30,32.60748585665417
BVH,2020,4,615.0576469,26961.15406,0.011211996,0.075953653,27.53840022,0.858987014,2.125279944,0.0,0.0,42535100000000.0,147283000000000.0,58.22,2020-12-31,32.623377022010395
BWE,2024,1,814.7082584,22172.85989,0.061103267,0.151012694,13.47524923,0.580301108,1.961857885,0.029885058,1.17956322,9566900000000.0,11980300000000.0,39.47,2024-03-31,30.11428475003854
BWE,2024,2,617.0962083,22789.95234,0.053542498,0.131667948,15.90724482,0.57386456,2.020627306,0.028230185,1.290119436,10127700000000.0,12140500000000.0,45.7,2024-06-30,30.127568086873225
BWE,2024,3,827.9515486,23617.8975,0.052593165,0.12911993,15.93462194,0.574103743,1.968845872,0.027956989,1.26924731,10226700000000.0,12582800000000.0,45.4,2024-09-30,30.16335191795128
BWE,2023,1,729.7122515,22105.11418,0.072931248,0.164213277,12.17553484,0.569960492,2.017632646,0.031390135,1.173049326,8604230000000.0,10001700000000.0,37.37,2023-03-31,29.93377619447423
BWE,2023,2,1083.374883,23199.81286,0.070128134,0.162619914,12.29566047,0.582793379,1.961222717,0.030769231,1.187692309,8777860000000.0,11052600000000.0,38.6,2023-06-30,30.033686810332636
BWE,2023,3,917.3400973,24124.23378,0.065539467,0.155263057,11.47517469,0.575923764,1.711971471,0.033898305,1.373898306,7967600000000.0,11335100000000.0,40.53,2023-09-30,30.05892522208115
BWE,2023,4,750.59601,24891.26391,0.061012339,0.145111148,12.38534542,0.590574209,1.739566145,0.032332564,1.168498845,8353440000000.0,12108100000000.0,36.14,2023-12-31,30.124895766056227
BWE,2022,1,916.5302878,20359.42839,0.083590043,0.192590513,12.72349194,0.562168029,2.43130598,0.026262626,1.175252527,9549540000000.0,9062240000000.0,44.75,2022-03-31,29.835137446042612
BWE,2022,2,1045.965769,21405.39416,0.086573806,0.195697034,10.49594102,0.541262882,1.985480841,0.030588235,1.329670588,8199100000000.0,9091750000000.0,43.47,2022-06-30,29.838388524840408
BWE,2022,3,1018.758898,22424.15306,0.088801382,0.199488897,11.02098528,0.548744749,2.087035344,0.027777778,1.160277779,9028660000000.0,9678270000000.0,41.77,2022-09-30,29.900904282236624
BWE,2022,4,868.6465187,23293.41753,0.077943079,0.175546936,11.20628032,0.545643169,1.852454667,0.030127462,1.271077634,8324500000000.0,9987130000000.0,42.19,2022-12-31,29.932318380026825
BWE,2021,1,893.6355516,18295.39904,0.075400157,0.193670647,9.891114926,0.592841889,1.877521224,0.034934498,0.924366812,6626800000000.0,8567670000000.0,26.46,2021-03-31,29.779016932926098
BWE,2021,2,875.38199,19170.15901,0.076934959,0.188709341,12.01151751,0.574714142,2.243069553,0.027906977,0.818232557,8295560000000.0,8805300000000.0,29.32,2021-06-30,29.80637492884655
BWE,2021,3,821.4989513,19749.07815,0.075362085,0.175910478,12.74825431,0.559408919,2.240610912,0.027118644,0.915525425,8536710000000.0,8869470000000.0,33.76,2021-09-30,29.813636158491875
BWE,2021,4,1265.189332,20104.34854,0.086439866,0.204113779,15.05256749,0.567696301,2.934688477,0.020338983,0.743796612,11382300000000.0,9069140000000.0,36.57,2021-12-31,29.835898557478487
BWE,2020,1,877.7928601,14916.78752,0.08031877,0.2315059,7.039874759,0.65873044,1.585462016,0.050739958,0.667737843,3547500000000.0,6556990000000.0,13.16,2020-03-31,29.511552772121174
BWE,2020,2,784.7703696,15635.64113,0.080478456,0.230697395,7.393179299,0.652968627,1.630889312,0.047058824,0.886588235,3825000000000.0,6758760000000.0,18.84,2020-06-30,29.54186055720506
BWE,2020,3,744.4855387,13261.55191,0.082536032,0.237307492,8.103658849,0.651181504,2.111366768,0.042857143,0.908571429,5250000000000.0,7182130000000.0,21.2,2020-09-30,29.602617112376198
BWE,2020,4,800.0524968,18004.06701,0.074084557,0.190897698,10.12123768,0.55926789,1.60519287,0.041522491,1.12318339,5418750000000.0,8245570000000.0,27.05,2020-12-31,29.74069720235831
CMG,2024,1,228.3065771,13890.45823,0.046305053,0.126030518,37.31718847,0.517268126,4.593081017,0.0,0.0,12150000000000.0,6922260000000.0,35.99,2024-03-31,29.565763421834728
CMG,2024,2,437.1185683,14287.41995,0.045670256,0.123241244,31.11604474,0.528912552,3.716556256,0.0,0.0,10110100000000.0,7303540000000.0,54.95,2024-06-30,29.619380278048457
CMG,2024,3,288.8735486,12951.81393,0.043536844,0.118783561,29.66156317,0.55236846,3.447393566,0.0,0.0,9436390000000.0,7696550000000.0,45.77,2024-09-30,29.671793292434867
CMG,2023,1,284.9095166,16482.55347,0.047088023,0.131230287,22.98250649,0.524107914,2.893969074,0.0,0.0,7183430000000.0,6561870000000.0,28.17,2023-03-31,29.512296739237996
CMG,2023,2,557.3031347,16664.23673,0.046679355,0.129274429,24.10871172,0.545301138,3.024440951,0.021825397,0.710853174,7589130000000.0,6973850000000.0,32.57,2023-06-30,29.573188555490702
CMG,2023,3,355.3791424,13494.97159,0.044716205,0.12281944,25.10226047,0.53115175,3.00111784,0.027160494,0.915308641,7696090000000.0,6900070000000.0,33.7,2023-09-30,29.56255267240784
CTG,2024,1,923.4297244,24149.54828,0.010253372,0.161733563,8.530284674,0.937147891,1.325076545,0.0,0.0,171840000000000.0,2077620000000000.0,35.55,2024-03-31,35.26999940272286
CTG,2024,2,999.1253715,25148.77217,0.009954146,0.157375962,9.533239334,0.937091436,1.433469585,0.0,0.0,193588000000000.0,2161440000000000.0,31.0,2024-06-30,35.30955106114992
CTG,2024,3,973.159596,26088.52203,0.010195545,0.161980624,9.293027393,0.936771675,1.437413739,0.0,0.0,201375000000000.0,2229790000000000.0,36.95,2024-09-30,35.34068380554481
CTG,2023,1,1000.130342,23344.19722,0.009639872,0.158557716,8.455603812,0.93807702,1.285115942,0.0,0.0,144173000000000.0,1823960000000000.0,25.95,2023-03-31,35.1397863564978
CTG,2023,2,1082.724932,24398.85765,0.009722978,0.158129088,8.078532975,0.936530248,1.213171552,0.0,0.0,142250000000000.0,1860100000000000.0,26.4,2023-06-30,35.15940664463145
CTG,2023,3,719.3819248,22563.82518,0.009826154,0.157230124,9.328470924,0.935390219,1.396039889,0.0,0.0,169155000000000.0,1888340000000000.0,26.89,2023-09-30,35.174474531166446
CTG,2023,4,1139.56879,23279.47711,0.010362588,0.169979155,9.68584516,0.937240513,1.542130857,0.0,0.0,192783000000000.0,2032690000000000.0,27.1,2023-12-31,35.24813643391625
CTG,2022,1,970.4846088,20303.1524,0.008040973,0.129146506,10.37786881,0.94091805,1.307678703,0.0,0.0,127593000000000.0,1663730000000000.0,28.68,2022-03-31,35.0478384645288
CTG,2022,2,966.6363026,21231.46128,0.009276759,0.150537244,7.328079565,0.939220391,1.055038073,0.0,0.0,107649000000000.0,1691060000000000.0,23.4,2022-06-30,35.06413194616099
CTG,2022,3,694.6527757,21927.55213,0.009382761,0.15535828,8.982732173,0.939393828,1.327097518,0.0,0.0,139847000000000.0,1750790000000000.0,20.76,2022-09-30,35.098843509554314
CTG,2022,4,886.5235312,22354.0959,0.010044903,0.166240307,8.336615532,0.940136299,1.301774857,0.0,0.0,139847000000000.0,1809190000000000.0,24.39,2022-12-31,35.13165562621207
CTG,2021,1,1344.533766,18984.32529,0.013671963,0.20758222,9.488922372,0.931668033,1.843626227,0.0,0.0,168202000000000.0,1343980000000000.0,27.34,2021-03-31,34.83441175594854
CTG,2021,2,468.2296655,19273.36883,0.012107707,0.185467775,8.993542958,0.936696145,1.592871504,0.0,0.0,147537000000000.0,1473010000000000.0,35.67,2021-06-30,34.92608432123439
CTG,2021,3,511.8392942,19761.93455,0.011792543,0.180592251,10.04600088,0.93396834,1.748310618,0.0,0.0,166039000000000.0,1447810000000000.0,26.55,2021-09-30,34.90882846479509
CTG,2021,4,607.7751922,19342.39759,0.009807618,0.157362897,9.619169353,0.938847499,1.457937149,0.0,0.0,135522000000000.0,1531470000000000.0,30.34,2021-12-31,34.96500445337093
CTG,2020,1,648.4565305,21018.2804,0.007710133,0.123178294,8.862908367,0.935540723,1.058602301,0.0,0.0,82845800000000.0,1222650000000000.0,11.81,2020-03-31,34.73979702913712
CTG,2020,2,959.2430654,21608.00412,0.009094379,0.142950445,9.982538152,0.934638379,1.383746496,0.0,0.0,111330000000000.0,1239560000000000.0,14.38,2020-06-30,34.7535328728478
CTG,2020,3,627.557915,22225.18874,0.008845702,0.137006732,10.3447097,0.933934216,1.372316805,0.0,0.0,113564000000000.0,1261200000000000.0,17.72,2020-09-30,34.770840043599456
CTG,2020,4,1449.596443,22778.22077,0.010606354,0.168260967,10.8083676,0.936338553,1.745088012,0.0,0.0,148005000000000.0,1341390000000000.0,23.38,2020-12-31,34.83248278466853
CTR,2024,1,1015.26171,16568.44829,0.078891771,0.284162999,32.10490068,0.714953827,8.878320856,0.0,0.0,16826200000000.0,6648740000000.0,135.44,2024-03-31,29.525448478959696
CTR,2024,2,1093.737657,16378.05467,0.077171388,0.276926736,29.10450695,0.723064184,8.157256932,0.0,0.0,15282000000000.0,6764810000000.0,137.69,2024-06-30,29.542755291421486
CTR,2024,3,1278.678202,14779.81771,0.078442928,0.284964566,26.83220568,0.748472044,8.423649228,0.0,0.0,14241000000000.0,6721330000000.0,126.4,2024-09-30,29.536307167547353
CTR,2023,1,948.4550519,15296.8603,0.085466804,0.297915666,18.43099444,0.715750749,4.883355051,0.0,0.0,8544630000000.0,6155840000000.0,56.24,2023-03-31,29.448422340664226
CTR,2023,2,1085.238319,14569.96465,0.082526129,0.296520098,19.11082911,0.727756772,5.559382054,0.0,0.0,9265260000000.0,6122020000000.0,67.57,2023-06-30,29.442913223352672
CTR,2023,3,1229.086005,15953.90556,0.078867107,0.289610835,20.70651974,0.73448466,5.641251896,0.0,0.0,10294700000000.0,6873230000000.0,74.66,2023-09-30,29.558655271788616
CTR,2023,4,1252.268975,17379.5463,0.079630593,0.285586884,27.7828421,0.712696767,7.209624337,0.0,0.0,14332600000000.0,6929100000000.0,87.98,2023-12-31,29.566751050566634
CTR,2022,1,779.8460281,12268.51231,0.100745556,0.314560526,18.08768578,0.645769911,5.069889359,0.0,0.0,7114800000000.0,3961760000000.0,81.68,2022-03-31,29.007709486903202
CTR,2022,2,899.759168,11811.77069,0.10315951,0.315240597,16.51537647,0.687275534,5.062746441,0.0,0.0,6840280000000.0,4320540000000.0,58.6,2022-06-30,29.09440151037272
DBC,2024,1,300.029556,19581.84366,0.033288444,0.089426984,19.66820188,0.621250752,1.736302291,0.0,0.0,8228060000000.0,12511800000000.0,27.87,2024-03-31,30.157693314949015
DBC,2024,2,434.5642232,18568.44943,0.018558115,0.050019939,34.37745283,0.633410298,1.664113103,0.0,0.0,10341300000000.0,13326300000000.0,29.25,2024-06-30,30.220760642197305
DBC,2024,3,932.7733151,19500.48112,0.040564612,0.103127725,12.86629405,0.536082493,1.36150487,0.0,0.0,8885470000000.0,14069800000000.0,29.0,2024-09-30,30.275051772312736
DBC,2023,1,-1325.314341,17853.16504,-0.015098288,-0.038484752,-34.29241666,0.644011828,1.422716921,0.0,0.0,6146850000000.0,12136600000000.0,11.96,2023-03-31,30.127246796436264
DBC,2023,2,1350.485468,19203.65051,0.010994368,0.02863768,41.39239316,0.628847594,1.187274263,0.0,0.0,5517640000000.0,12521300000000.0,18.32,2023-06-30,30.15845231007595
DBC,2023,3,51.50238806,19255.1529,-0.004905058,-0.013161444,-101.8529341,0.618802411,1.324320827,0.0,0.0,6171050000000.0,12224100000000.0,18.84,2023-09-30,30.134430528947522
DBC,2023,4,26.66120438,19281.8141,0.001924681,0.005373579,299.0282468,0.641381731,1.602546308,0.0,0.0,7477860000000.0,13011700000000.0,23.57,2023-12-31,30.196870068632922
DBC,2022,1,35.57309028,19378.34246,0.043729175,0.100335084,14.16807351,0.575931351,1.429430822,0.0,0.0,6703450000000.0,11058600000000.0,30.77,2022-03-31,30.034229521732044
DBC,2022,2,58.95234979,19251.57876,0.02466928,0.05782523,15.71824929,0.595289489,0.919405116,0.0,0.0,4283430000000.0,11511700000000.0,16.86,2022-06-30,30.07438502541033
DBC,2022,3,852.6971997,20104.27596,0.030495466,0.072101082,11.04020008,0.569985303,0.773467298,0.0,0.0,3763130000000.0,11314200000000.0,18.37,2022-09-30,30.057079689907344
DBC,2022,4,-327.0344911,19178.47938,0.000435849,0.001113864,684.8434453,0.617917271,0.766484126,0.0,0.0,3557430000000.0,12526400000000.0,12.13,2022-12-31,30.15885953310006
DBC,2021,1,3167.509597,39301.30678,0.138505516,0.345650305,4.23842415,0.56892791,1.325655666,0.038387716,0.809596928,6003970000000.0,10506500000000.0,21.09,2021-03-31,29.983015229180136
DBC,2021,2,1864.760657,40527.78638,0.118778932,0.283604887,5.321206705,0.559560789,1.401507585,0.035211268,0.879577465,6545600000000.0,10604000000000.0,24.98,2021-06-30,29.992252404355327
DBC,2021,3,1197.591194,41705.77491,0.093452595,0.21552846,8.455338115,0.554642634,1.726379624,0.027777778,0.653333334,8297240000000.0,10791700000000.0,23.52,2021-09-30,30.00979843607846
DBC,2021,4,484.3492035,20331.24912,0.079141847,0.186566697,8.640748776,0.566162533,1.529664991,0.0,0.0,7167890000000.0,10825300000000.0,29.91,2021-12-31,30.012907103058954
DBC,2020,1,3328.59595,32212.18239,0.066281156,0.212647945,8.265145917,0.659798567,1.552207777,0.03,0.1671,5238200000000.0,9919640000000.0,5.57,2020-03-31,29.92553774624424
DBC,2020,2,3831.099224,35450.06727,0.105748751,0.319016812,4.230990032,0.631887119,1.170660684,0.036144578,0.559879518,4347700000000.0,10089000000000.0,15.49,2020-06-30,29.94246683735479
DBC,2020,3,3692.228564,37642.29584,0.140150976,0.396938765,4.400829431,0.613917484,1.556759456,0.02559727,0.437201365,6139170000000.0,10214300000000.0,17.08,2020-09-30,29.95480981517362
DBC,2020,4,2514.28242,40156.57826,0.142211149,0.387200877,4.339301618,0.583521711,1.44434617,0.0,0.0,6076310000000.0,10101300000000.0,20.41,2020-12-31,29.943685244364257
DCM,2024,1,653.5738725,19380.61473,0.079846875,0.119933948,17.20907458,0.346343687,2.053598431,0.025125628,0.838190953,21070100000000.0,15743600000000.0,33.36,2024-03-31,30.38745504941163
DCM,2024,2,1104.011179,18443.13898,0.095721167,0.15152984,13.39971313,0.418184066,2.054964724,0.026385224,0.949868075,20064300000000.0,16835600000000.0,36.0,2024-06-30,30.454516807942134
DCM,2024,3,227.3661801,18630.29466,0.09760441,0.154974717,11.28040731,0.358324463,1.765940936,0.030395137,1.170212767,17417300000000.0,15419800000000.0,38.5,2024-09-30,30.366673513811005
DCM,2023,1,432.0531973,20364.28905,0.212175517,0.290151463,4.988649131,0.258074694,1.377411209,0.057040998,1.189875222,14849700000000.0,14571000000000.0,20.86,2023-03-31,30.310054367960266
DCM,2023,2,588.3257272,20913.68889,0.15700908,0.215265836,8.48197681,0.288274801,1.738096048,0.044016506,1.005777167,19243700000000.0,15599100000000.0,22.85,2023-06-30,30.37823433621208
DCM,2023,3,139.22359,18014.93359,0.109326864,0.15384951,10.32759851,0.349765945,1.748549327,0.050793651,1.578666667,16676100000000.0,14714800000000.0,31.08,2023-09-30,30.319874905948392
DCM,2023,4,931.6101199,18768.0245,0.075422503,0.108120861,16.01721068,0.345908801,1.787614888,0.047690015,1.466467958,17761400000000.0,15278000000000.0,30.75,2023-12-31,30.357435001047715
DCM,2022,1,2862.764149,16895.34921,0.307098623,0.437783056,4.53423832,0.306695389,1.663179592,0.028469751,1.034875445,14876100000000.0,12942100000000.0,36.35,2022-03-31,30.191506679314795
DCM,2022,2,1925.532802,18795.73666,0.338526627,0.482361658,4.169185291,0.28294172,1.678572145,0.025356577,0.678288432,16702600000000.0,13916800000000.0,26.75,2022-06-30,30.26411785934973
DGC,2024,1,1771.073285,32032.80252,0.205055811,0.253436637,15.91800068,0.13477156,3.917858886,0.023904383,2.87163347,47662200000000.0,14458600000000.0,120.13,2024-03-31,30.302310509161412
DGC,2024,2,2266.438963,34350.29918,0.200697305,0.246384798,14.64059795,0.131373602,3.382794409,0.025817556,3.078743541,44130300000000.0,15431700000000.0,119.25,2024-06-30,30.367444951218598
DGC,2024,3,1858.925982,36205.88936,0.192199463,0.234104659,14.11882393,0.126925894,3.038179753,0.027272727,3.066545458,41775600000000.0,16197000000000.0,112.44,2024-09-30,30.415847155832807
DGC,2023,1,2072.620229,28268.30545,0.393057028,0.491943526,5.068688113,0.16486119,2.394908323,0.044313146,2.101772524,25711000000000.0,13215400000000.0,47.43,2023-03-31,30.212403932160843
DGC,2023,2,2213.760621,29933.56737,0.307213352,0.377977188,9.081294459,0.149672924,3.270575765,0.030643514,1.84228805,37180300000000.0,13764500000000.0,60.12,2023-06-30,30.253113929853214
DGC,2023,3,2004.743093,31938.31046,0.248896472,0.306290961,10.16698256,0.148782686,2.868028981,0.032751092,2.88569869,34787700000000.0,14693300000000.0,88.11,2023-09-30,30.318412723499982
DGC,2023,4,1894.578963,30798.58858,0.21422727,0.279935602,14.60316205,0.225451016,3.870307228,0.025167785,2.31291946,45269600000000.0,15491700000000.0,91.9,2023-12-31,30.37132551256009
DGC,2022,1,3598.280552,19623.90763,0.444537011,0.580328932,10.46844901,0.19298923,4.942950295,0.030927835,2.92206186,36010400000000.0,9431830000000.0,94.48,2022-03-31,29.87511125525225
DGC,2022,2,4701.431317,24084.75164,0.539381171,0.686571361,5.723755257,0.194585803,3.134763485,0.039735099,4.091125824,28673300000000.0,11793500000000.0,102.96,2022-06-30,30.09856964817034
DGC,2022,3,3723.089412,27807.84105,0.551974681,0.678638326,3.619547366,0.13933128,2.046185459,0.052724077,3.615817221,21609400000000.0,12752000000000.0,68.58,2022-09-30,30.176709237976407
DGC,2022,4,2718.432182,27519.22206,0.507626811,0.648388278,3.645723316,0.186323968,1.973166243,0.073664825,4.01178637,20622000000000.0,13315600000000.0,54.46,2022-12-31,30.219957396139378
DGC,2021,1,1659.770328,24219.99297,0.173005331,0.246286888,14.04932273,0.283064797,3.393890333,0.0,0.0,14062700000000.0,6005780000000.0,24.07,2021-03-31,29.423743454782162
DGC,2021,2,1879.87201,26099.86498,0.177715166,0.250083068,25.90258029,0.272909126,6.191602912,0.0,0.0,27646500000000.0,6380060000000.0,33.02,2021-06-30,29.48419861762974
DGC,2021,3,2796.353454,28896.21843,0.210713443,0.29113193,16.74249818,0.24625697,4.471173289,0.0,0.0,22103500000000.0,6802010000000.0,61.07,2021-09-30,29.548239272668308
