,Revenue,Net Income,EPS (Diluted),Dividend Per Share,Total Assets,Total Liabilities,Shareholders' Equity,Book Value Per Share,Market Capitalization,PE Ratio,PS Ratio,PB Ratio,Return on Assets (ROA),Return on Equity (ROE),Earnings Yield,Dividend Yield,Stock Symbol,Date,Stock Price,Symbol
Q4 2019,,,,,,,,,,,,,,,,,ICG,2019-12-31 00:00:00,5.57,ICG
Q3 2024,856591,3413,291.00,-,493634,328611,165024,13201.88,123750,18.01,0.04,0.75,3.14%,10.44%,5.55%,-,PSE,2024-09-30 00:00:00,9.9,PSE
Q2 2024,926264,3320,283.00,-,627662,456279,171384,13710.68,137500,17.94,0.04,0.80,2.03%,4.82%,5.57%,-,PSE,2024-06-30 00:00:00,10.2,PSE
Q1 2024,644234,1509,129.00,-,334524,166682,167842,14350.09,127500,15.55,0.04,0.76,2.70%,-4.37%,6.43%,-,PSE,2024-03-31 00:00:00,9.46,PSE
Q4 2023,638423,-1369,-117.00,800.000,281151,114918,166233,13298.62,128750,-,0.04,0.77,0.96%,13.55%,7.03%,8.38%,PSE,2023-12-31 00:00:00,9.55,PSE
Q3 2023,931687,4203,359.00,-,533680,365986,167693,13415.47,133750,39.90,0.04,0.80,4.56%,12.07%,2.51%,-,PSE,2023-09-30 00:00:00,9.92,PSE
Q2 2023,919546,3858,329.00,-,403945,240734,163210,13056.82,143750,101.24,0.05,0.88,3.10%,7.14%,0.99%,-,PSE,2023-06-30 00:00:00,9.51,PSE
Q1 2023,647403,2363,202.00,-,310340,132495,177845,14227.60,123750,23.18,0.04,0.70,-11.35%,-19.41%,4.31%,-,PSE,2023-03-31 00:00:00,8.19,PSE
Q4 2022,582202,-7072,-603.00,-,314264,138940,175325,14025.98,141250,-,0.04,0.81,1.21%,5.70%,11.32%,-,PSE,2022-12-31 00:00:00,9.35,PSE
Q3 2022,1038865,2271,194.00,-,493056,279750,213306,18222.81,251250,5.80,0.06,1.18,7.35%,19.98%,17.25%,-,PSE,2022-09-30 00:00:00,14.29,PSE
Q2 2022,1012202,7776,664.00,-,353466,141771,211696,16935.66,235000,4.89,0.06,1.11,-,-,20.45%,-,PSE,2022-06-30 00:00:00,13.37,PSE
Q1 2022,1116005,13011,1110.00,-,538288,334886,203401,16272.12,266250,5.85,0.07,1.31,18.91%,58.86%,17.09%,-,PSE,2022-03-31 00:00:00,15.15,PSE
Q4 2021,1154564,20283,1617.00,-,324366,134842,189523,15109.43,235000,5.82,0.08,1.24,6.96%,21.37%,17.18%,-,PSE,2021-12-31 00:00:00,13.37,PSE
Q3 2021,786926,6982,596.00,-,392428,214367,178061,14244.88,187500,7.98,0.08,1.05,5.17%,16.69%,12.54%,-,PSE,2021-09-30 00:00:00,10.31,PSE
Q2 2021,711749,5223,446.00,-,397344,226944,170400,13632.01,138750,7.82,0.07,0.81,12.72%,26.42%,12.79%,-,PSE,2021-06-30 00:00:00,7.63,PSE
Q1 2021,447737,7884,673.00,-,265419,102085,163334,13066.69,103750,6.47,0.06,0.64,0.17%,11.52%,15.46%,-,PSE,2021-03-31 00:00:00,5.71,PSE
Q4 2020,459243,3416,291.00,700.000,250709,95785,154924,12393.90,95000,10.68,0.05,0.61,2.01%,4.06%,9.36%,13.40%,PSE,2020-12-31 00:00:00,5.22,PSE
Q3 2020,392341,1227,105.00,-,319392,157980,161412,12912.98,91250,9.97,0.05,0.57,5.09%,11.79%,10.03%,-,PSE,2020-09-30 00:00:00,4.6,PSE
Q2 2020,552800,3514,300.00,-,336660,175898,160762,13726.56,90000,9.10,0.04,0.56,1.11%,2.50%,10.99%,-,PSE,2020-06-30 00:00:00,4.54,PSE
Q1 2020,427508,735.26,63.00,-,230085,72875,157210,13470.45,86250,10.63,0.04,0.55,Upgrade,Upgrade,9.41%,-,PSE,2020-03-31 00:00:00,4.35,PSE
Q4 2019,,,,,,,,,,,,,,,,,PSE,2019-12-31 00:00:00,4.04,PSE
Q3 2024,279047,5264,470.00,-,440516,254965,185552,16564.15,113140,7.97,0.15,0.61,5.26%,12.52%,16.06%,-,NST,2024-09-30 00:00:00,10.1,NST
Q2 2024,180079,5718,510.00,-,385972,205685,180287,16094.21,101938,7.42,0.12,0.57,4.31%,11.10%,17.38%,-,NST,2024-06-30 00:00:00,8.56,NST
Q1 2024,172264,5063,452.00,-,242083,57131,184953,16510.68,90736,8.11,0.12,0.49,1.88%,4.73%,16.71%,-,NST,2024-03-31 00:00:00,7.62,NST
Q4 2023,147293,2123,-163.95,-,372373,191620,180753,16135.81,78414,-,0.11,0.43,5.86%,10.91%,15.45%,-,NST,2023-12-31 00:00:00,6.59,NST
Q3 2023,331880,4808,429.00,-,319434,140804,178630,15946.28,91856,10.81,0.12,0.51,3.69%,7.21%,9.25%,-,NST,2023-09-30 00:00:00,7.72,NST
Q2 2023,136855,3165,283.00,-,345553,171731,173822,15517.06,81775,3.26,0.11,0.47,2.47%,4.57%,30.69%,-,NST,2023-06-30 00:00:00,6.62,NST
Q1 2023,90930,2015,180.00,-,201841,24362,177479,15843.49,66092,4.61,0.11,0.37,0.10%,-3.39%,21.70%,-,NST,2023-03-31 00:00:00,5.35,NST
Q4 2022,181813,-1494,-133.00,320.000,290266,114803,175463,15663.58,67212,-,0.12,0.38,17.05%,51.60%,10.57%,5.88%,NST,2022-12-31 00:00:00,5.44,NST
Q3 2022,311631,21411,1911.00,-,398524,221843,176681,15772.23,76174,7.29,0.13,0.43,-,-,13.72%,-,NST,2022-09-30 00:00:00,5.89,NST
Q2 2022,26076,-7591,-678.00,-,381085,225815,155269,13860.84,86255,-,0.16,0.56,-,-11.97%,-5.09%,-,NST,2022-06-30 00:00:00,6.67,NST
Q1 2022,50053,-5221,-466.00,-,-,-,174532,15558.74,109780,-,0.17,0.63,2.90%,4.26%,5.65%,-,NST,2022-03-31 00:00:00,8.49,NST
Q4 2021,217754,1850,164.95,300.000,311995,137464,174532,15558.74,115381,18.14,0.18,0.66,5.25%,15.52%,5.51%,3.36%,NST,2021-12-31 00:00:00,8.93,NST
Q3 2021,255712,6574,587.00,-,451872,279191,172681,15415.22,94097,18.74,0.19,0.54,1.51%,7.28%,5.33%,-,NST,2021-09-30 00:00:00,7.28,NST
Q2 2021,112902,3002,268.00,-,439177,273070,166107,14828.32,85135,5.62,0.14,0.51,-3.38%,-12.18%,17.79%,-,NST,2021-06-30 00:00:00,6.59,NST
Q1 2021,69542,-5066,-452.00,-,274558,110787,163771,14619.80,94097,-,0.18,0.57,0.82%,1.21%,6.60%,-,NST,2021-03-31 00:00:00,7.28,NST
Q4 2020,57449,508.95,45.00,-,355500,186572,168928,15080.14,82895,84.61,0.13,0.49,11.18%,41.72%,1.18%,-,NST,2020-12-31 00:00:00,6.41,NST
Q3 2020,349952,16697,1491.00,-,490387,321969,168419,15034.71,115381,11.28,0.12,0.69,-1.75%,-14.74%,8.87%,-,NST,2020-09-30 00:00:00,8.15,NST
Q2 2020,55678,-5932,-530.00,-,472434,320712,151722,13544.18,200516,-,0.20,1.32,-2.89%,-23.48%,0.91%,-,NST,2020-06-30 00:00:00,14.16,NST
Q1 2020,177512,-10295,-919.00,-,486362,316192,170170,15191.05,236362,-,0.21,1.39,Upgrade,Upgrade,3.30%,-,NST,2020-03-31 00:00:00,16.69,NST
Q4 2019,,,,,,,,,,,,,,,,,NST,2019-12-31 00:00:00,20.96,NST
Q3 2024,49529,-282.03,-10.00,-,454881,121813,333067,10616.53,102120,-,0.46,0.31,1.99%,3.45%,-2.04%,-,HDA,2024-09-30 00:00:00,3.7,HDA
Q2 2024,54053,2230,81.00,-,456987,124258,332729,10847.02,107640,-57.36,0.48,0.32,1.41%,2.29%,-1.74%,-,HDA,2024-06-30 00:00:00,3.9,HDA
Q1 2024,57570,1539,56.00,-,431526,101535,329991,10770.47,124200,-30.10,0.56,0.38,-,-,-3.32%,-,HDA,2024-03-31 00:00:00,4.5,HDA
Q4 2023,61908,-5566,-202.00,-,470583,132990,337594,11019.36,135240,-,0.63,0.40,-,-,-3.99%,-,HDA,2023-12-31 00:00:00,4.9,HDA
Q3 2023,51257,-79.7,-3.00,-,-,-,-,-,143520,-,0.63,-,1.28%,0.10%,-3.08%,-,HDA,2023-09-30 00:00:00,5.2,HDA
Q2 2023,50101,-19.45,-1.00,-,463909,137954,325954,11210.56,143520,-,0.62,0.44,1.23%,0.46%,-1.66%,-,HDA,2023-06-30 00:00:00,5.2,HDA
Q1 2023,51945,267.32,10.00,-,458012,132095,325917,11212.93,124200,-59.62,0.51,0.38,-1.37%,-5.27%,-1.68%,-,HDA,2023-03-31 00:00:00,4.5,HDA
Q4 2022,74613,-4589,-166.00,-,487287,158996,328291,11239.49,151801,-,0.62,0.46,1.97%,3.61%,0.01%,-,HDA,2022-12-31 00:00:00,5.5,HDA
Q3 2022,55118,1952,70.83,-,489141,157341,331800,11421.91,207001,13.75,0.84,0.62,-,-,7.27%,-,HDA,2022-09-30 00:00:00,6.94,HDA
Q2 2022,59807,286.1,10.00,-,506941,178121,328820,11351.20,133401,7.29,0.54,0.41,-,-,13.72%,-,HDA,2022-06-30 00:00:00,8.95,HDA
Q1 2022,54539,2370,171.67,-,-,-,-,-,248401,9.47,0.96,-,-,-,10.56%,-,HDA,2022-03-31 00:00:00,16.67,HDA
Q4 2021,77814,10447,756.67,500.000,395985,169488,226498,15126.47,332351,11.32,1.21,1.47,-,-,8.83%,3.29%,HDA,2021-12-31 00:00:00,15.22,HDA
Q3 2021,53533,5202,376.67,-,-,-,-,-,274851,9.94,0.95,-,-,17.19%,10.06%,-,HDA,2021-09-30 00:00:00,12.59,HDA
Q2 2021,73446,8216,595.00,-,392779,183656,209123,13992.54,126501,3.86,0.41,0.60,-,11.62%,25.88%,-,HDA,2021-06-30 00:00:00,5.66,HDA
Q1 2021,69104,5492,397.92,-,-,-,201215,13450.58,109250,9.08,0.39,0.54,9.68%,21.22%,11.02%,-,HDA,2021-03-31 00:00:00,4.89,HDA
Q4 2020,92930,8731,632.50,416.667,373244,172029,201215,13450.58,103500,11.24,0.40,0.51,10.18%,22.52%,8.90%,9.00%,HDA,2020-12-31 00:00:00,4.63,HDA
Q3 2020,71520,10304,746.67,-,351340,160522,190818,12817.91,89700,10.60,0.32,0.47,-6.91%,-29.93%,9.43%,-,HDA,2020-09-30 00:00:00,4.01,HDA
Q2 2020,44731,-12491,-905.00,-,356941,174946,181995,12191.27,96600,-,0.37,0.53,4.36%,5.65%,1.04%,-,HDA,2020-06-30 00:00:00,4.32,HDA
Q1 2020,52108,2663,193.33,-,351352,153871,197482,13135.94,77050,4.57,0.26,0.39,Upgrade,Upgrade,21.90%,-,HDA,2020-03-31 00:00:00,3.45,HDA
Q4 2019,,,,,,,,,,,,,,,,,HDA,2019-12-31 00:00:00,5.25,HDA
Q2 2024,30995,318.8,33.00,-,229149,80871,148279,15579.91,120870,5.06,0.50,0.82,-,0.74%,19.77%,-,TV3,2024-06-30 00:00:00,12.17,TV3
Q1 2024,25002,277.9,29.00,-,-,-,149258,15682.80,121821,5.90,0.52,0.82,10.70%,38.66%,16.96%,-,TV3,2024-03-31 00:00:00,12.27,TV3
Q4 2023,108898,14447,1518.02,500.000,285272,135569,149703,15729.60,104692,5.55,0.45,0.70,7.46%,24.80%,18.02%,4.74%,TV3,2023-12-31 00:00:00,10.54,TV3
Q3 2023,76458,8852,930.40,-,278719,129462,149258,15682.80,111354,7.75,0.54,0.75,-,-,12.90%,-,TV3,2023-09-30 00:00:00,10.73,TV3
Q2 2023,24657,-2912,-306.00,-,220231,83918,136313,14322.40,139904,-,0.78,1.03,-,-,5.24%,-,TV3,2023-06-30 00:00:00,13.48,TV3
Q1 2023,24005,-1523,-160.00,-,-,-,-,-,138952,-,0.59,-,5.61%,29.08%,11.48%,-,TV3,2023-03-31 00:00:00,13.39,TV3
Q4 2022,82380,9943,1201.46,-,269461,127413,142049,17163.77,206525,10.63,0.82,1.45,1.45%,5.57%,9.41%,-,TV3,2022-12-31 00:00:00,19.9,TV3
Q3 2022,48725,1819,191.30,-,262932,131469,131463,13812.85,172142,6.98,0.48,1.31,6.72%,17.81%,14.33%,-,TV3,2022-09-30 00:00:00,16.59,TV3
Q2 2022,78950,5715,600.87,-,274619,144782,129837,13641.97,198626,8.36,0.60,1.53,1.75%,6.22%,11.96%,-,TV3,2022-06-30 00:00:00,19.14,TV3
Q1 2022,40680,1959,206.09,-,248890,122043,126848,13327.87,217661,10.99,0.69,1.72,-,-,9.10%,-,TV3,2022-03-31 00:00:00,20.97,TV3
Q4 2021,191982,15181,1594.78,-,328402,203379,125023,13136.16,178763,8.81,0.57,1.43,-,-,11.35%,-,TV3,2021-12-31 00:00:00,17.22,TV3
Q3 2021,17571,904.46,94.78,-,-,-,-,-,149797,14.45,0.60,-,1.33%,5.94%,6.92%,-,TV3,2021-09-30 00:00:00,14.43,TV3
Q2 2021,67231,1767,186.09,-,254286,134425,119862,12593.85,165521,10.09,0.45,1.38,1.88%,8.35%,9.91%,-,TV3,2021-06-30 00:00:00,15.95,TV3
Q1 2021,35417,2439,238.26,-,251016,132922,118094,12408.14,202764,9.97,0.51,1.72,5.77%,18.60%,10.03%,-,TV3,2021-03-31 00:00:00,18.61,TV3
Q4 2020,128441,5257,552.17,-,319874,204218,115656,12151.97,198626,10.38,0.49,1.72,6.82%,26.05%,9.64%,-,TV3,2020-12-31 00:00:00,18.23,TV3
Q3 2020,133114,6947,729.57,-,338536,228137,110399,11599.62,230075,12.07,0.51,2.08,2.69%,21.44%,8.28%,-,TV3,2020-09-30 00:00:00,21.11,TV3
Q2 2020,99816,5700,599.13,-,276244,173273,102971,10819.11,256558,11.67,0.62,2.49,0.21%,4.53%,8.57%,-,TV3,2020-06-30 00:00:00,23.54,TV3
Q1 2020,42409,1235,129.57,-,240497,130810,109688,11524.89,202764,11.63,0.54,1.85,Upgrade,Upgrade,8.59%,-,TV3,2020-03-31 00:00:00,17.68,TV3
Q3 2024,,,,,,,,,,,,,,,,,TV3,2024-09-30 00:00:00,11.4,TV3
Q4 2019,,,,,,,,,,,,,,,,,TV3,2019-12-31 00:00:00,20.42,TV3
Q3 2024,31118,4456,-,-,190614,37259,153355,-,108327,6.27,1.29,0.71,-,12.87%,15.94%,-,EBS,2024-09-30 00:00:00,9.93,EBS
Q2 2024,30501,4826,450.00,-,181015,32259,148756,13871.73,114458,6.61,1.35,0.77,-,8.55%,15.12%,-,EBS,2024-06-30 00:00:00,10.49,EBS
Q1 2024,18230,3231,301.31,-,-,-,151115,14786.93,113436,6.57,1.32,0.75,0.71%,13.08%,15.21%,-,EBS,2024-03-31 00:00:00,10.4,EBS
Q4 2023,4371,4759,465.71,800.000,181980,30866,151115,14786.93,127744,7.67,1.43,0.85,5.62%,12.60%,13.04%,6.85%,EBS,2023-12-31 00:00:00,10.95,EBS
Q3 2023,31875,4495,-,-,188587,48544,140043,-,140007,8.14,1.57,1.00,-,12.94%,12.29%,-,EBS,2023-09-30 00:00:00,12.0,EBS
Q2 2023,31277,4770,-,-,188185,42764,145421,-,104239,7.10,1.21,0.72,-,7.04%,14.09%,-,EBS,2023-06-30 00:00:00,8.93,EBS
Q1 2023,21722,2629,-,-,-,-,149394,14618.53,98107,6.25,0.88,0.66,0.99%,15.20%,16.01%,-,EBS,2023-03-31 00:00:00,8.41,EBS
Q4 2022,4163,5307,519.25,850.000,196342,46948,149394,14618.53,92680,6.21,0.93,0.62,2.92%,5.61%,16.11%,10.59%,EBS,2022-12-31 00:00:00,7.51,EBS
Q3 2022,29023,1986,-,-,193622,49384,144238,-,99656,6.99,1.00,0.69,7.57%,16.04%,14.30%,-,EBS,2022-09-30 00:00:00,8.08,EBS
Q2 2022,57072,5784,-,-,206387,63673,142714,-,110618,7.36,1.08,0.78,1.94%,5.30%,13.58%,-,EBS,2022-06-30 00:00:00,8.97,EBS
Q1 2022,8933,1857,-,-,192712,47030,145682,-,115601,8.63,1.17,0.79,-,-,11.58%,-,EBS,2022-03-31 00:00:00,8.68,EBS
Q4 2021,4947,4625,-,850.000,151719,17378,134341,-,111615,9.61,1.00,0.83,-,-,10.40%,9.50%,EBS,2021-12-31 00:00:00,8.38,EBS
Q3 2021,31399,2758,-,-,-,-,-,-,94673,9.41,0.85,-,5.84%,12.17%,10.63%,-,EBS,2021-09-30 00:00:00,7.11,EBS
Q2 2021,53432,4148,-,-,168525,34129,134396,-,91683,9.87,0.79,0.68,-1.33%,0.23%,10.13%,-,EBS,2021-06-30 00:00:00,6.88,EBS
Q1 2021,21760,77.13,-,-,164557,26158,138399,-,91683,9.84,0.75,0.66,-2.91%,9.90%,10.16%,-,EBS,2021-03-31 00:00:00,6.88,EBS
Q4 2020,4921,3080,-,-,142186,16178,126008,-,98659,11.86,0.98,0.78,-0.54%,6.49%,8.43%,-,EBS,2020-12-31 00:00:00,6.85,EBS
Q3 2020,35757,1979,-,-,155944,33016,122928,-,79725,14.30,0.73,0.65,2.22%,13.47%,6.99%,-,EBS,2020-09-30 00:00:00,5.54,EBS
Q2 2020,59081,4177,-,-,163054,41974,121079,-,70756,7.78,0.48,0.58,-3.01%,-2.89%,12.85%,-,EBS,2020-06-30 00:00:00,4.92,EBS
Q1 2020,690.78,-920.98,-,-,142517,15435,127082,-,69759,-,0.42,0.55,Upgrade,Upgrade,18.04%,-,EBS,2020-03-31 00:00:00,4.85,EBS
Q4 2019,,,,,,,,,,,,,,,,,EBS,2019-12-31 00:00:00,4.82,EBS
Q4 2023,8795,-51.76,-4.00,168.000,152065,5243,146822,11346.63,100740,-,1.71,0.69,-1.39%,0.46%,3.07%,2.34%,CAG,2023-12-31 00:00:00,7.17,CAG
Q3 2023,11729,167.65,12.00,-,153133,6259,146874,10513.06,107640,34.42,1.61,0.73,0.58%,2.85%,2.91%,-,CAG,2023-09-30 00:00:00,7.66,CAG
Q2 2023,18077,1064,77.00,-,154688,7982,146706,10615.10,111780,29.32,1.58,0.76,-,-,3.41%,-,CAG,2023-06-30 00:00:00,7.95,CAG
Q1 2023,20481,1913,139.00,-,159510,7905,151605,11014.74,111780,19.78,1.47,0.74,-,-,5.06%,-,CAG,2023-03-31 00:00:00,7.61,CAG
Q4 2022,16368,-17.77,-1.00,-,157476,7784,149692,8422.21,109020,-,1.45,0.73,-,-,5.76%,-,CAG,2022-12-31 00:00:00,7.42,CAG
Q3 2022,15929,853.35,62.00,-,-,-,-,-,135240,14.99,1.80,-,5.66%,7.74%,6.67%,-,CAG,2022-09-30 00:00:00,9.2,CAG
Q2 2022,23467,2902,210.00,-,158349,9492,148856,10771.35,153180,14.88,2.01,1.03,4.23%,6.78%,6.72%,-,CAG,2022-06-30 00:00:00,10.42,CAG
Q1 2022,19232,2539,184.00,-,157310,6315,150996,10941.73,300840,38.16,4.75,1.99,3.79%,7.41%,2.62%,-,CAG,2022-03-31 00:00:00,20.12,CAG
Q4 2021,16688,2727,198.00,290.000,155531,7075,148456,10780.51,316020,59.55,5.92,2.13,3.36%,5.87%,1.68%,1.37%,CAG,2021-12-31 00:00:00,21.13,CAG
Q3 2021,16921,2123,154.00,-,153326,7596,145730,10569.11,376740,118.62,7.58,2.59,-,-,0.84%,-,CAG,2021-09-30 00:00:00,25.19,CAG
Q2 2021,10510,493.77,36.00,-,151900,8293,143606,10470.02,231840,112.28,4.96,1.61,-,-0.10%,0.89%,-,CAG,2021-06-30 00:00:00,15.5,CAG
Q1 2021,9232,-37.04,-3.00,-,-,-,147506,10645.74,234600,-,4.48,1.59,-0.08%,1.62%,1.56%,-,CAG,2021-03-31 00:00:00,15.45,CAG
Q4 2020,13052,595.8,43.00,-,153528,6022,147506,10645.74,1185420,273.85,20.75,8.04,0.87%,2.77%,0.37%,-,CAG,2020-12-31 00:00:00,78.08,CAG
Q3 2020,13993,1012,73.00,-,153161,6250,146910,10595.04,1185420,354.09,20.04,8.07,3.36%,5.72%,0.28%,-,CAG,2020-09-30 00:00:00,78.08,CAG
Q2 2020,16101,2096,152.00,-,154137,8496,145641,10559.94,1185420,382.53,18.79,8.14,0.38%,1.70%,0.26%,-,CAG,2020-06-30 00:00:00,77.89,CAG
